Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
890.1,611.7044948396879,427.11962281960314,371.3104773922192,316.92956468077546,292.532790202893,264.910933661695,249.62472013081333,230.20060531448897,218.8265510135764,206.9022121934827,
900.1,613.1921018958943,426.6527802163473,368.4394231258103,318.0994954708077,292.7121035245736,262.7286108303913,249.76599814685156,230.27685359217057,217.5426121785739,205.63732214844757,
910.1,613.0246758459053,424.70804732415786,369.5063128675835,317.0195570708755,292.2899012758149,262.66602788162595,247.4820195543127,228.16117297772303,216.79939976707954,204.99111530548586,
920.1,611.0559289373277,425.09958255062605,370.45810063071235,316.1043986622039,291.8935526604094,263.19885617068786,248.46048219133232,228.78491128635162,216.8015041189621,205.2408261359897,
930.1,617.7480665011323,426.4730514815021,372.053520452166,317.8174623527853,292.4847465495871,264.3754668070565,248.95038562731452,229.49890275344399,216.81933372325838,204.52456688196128,
940.1,618.5096177289804,429.4894413971472,371.9964000066531,319.8171882362892,294.01654435987206,263.872454759811,250.23742311036554,229.7221735509097,217.20911730697534,204.98738602115037,
950.1,621.5666177464204,429.1593086248865,372.99408148677026,321.59787818389736,296.09756170335714,266.0132296329671,250.85009028020096,230.99065653900388,218.37671015359183,206.11188858635595,
960.1,625.5216489781966,434.2665681266336,376.3002944948641,323.0994457743553,296.95178675057707,267.5398529092832,251.80016765040088,232.44745477254696,220.1153192124436,207.41362127669066,
970.1,630.333647357943,435.352668560136,378.7873408306473,324.3959952512942,300.0250558742117,270.3428347342057,253.61760306760988,234.11192339957293,221.65938605300022,208.9564389192067,
980.1,628.346267215867,439.1967510774005,383.1537399031311,326.1281393664069,302.89931920635576,272.7107533086041,256.5967709223659,235.91091895261513,223.5864759522582,210.91107556828896,
990.1,639.3027480852306,442.50445165474986,385.4823196559211,330.6263422499078,303.70545355592634,275.80850109323535,259.5923153927665,238.75417916366047,226.0103169603006,212.58995961970834,
