Chi(proportion),T_avg UE(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy,Proportion UE dropped,Proportion of UE active,Eff chi mean BSs,Eff chi active UEs,T_Avg Active UE(kBps)
0.1,1521.262258076391,1.0953088258150012E-5,0.7359486995086224,549.0529948423796,0.26405130049137715,4.941974324731467,0.0,1.0,0.008000000000000005,0.09999999999999859,1521.262258076391
0.10500000000000001,1523.0491342917787,1.0965953766900816E-5,0.7309997533540473,545.5565255278245,0.2690002466459523,4.9366193686038615,0.0,1.0,0.008399999999999967,0.1050000000000007,1523.0491342917787
0.11000000000000001,1523.1212185612108,1.0966472773640713E-5,0.7348170083410632,548.3342899750098,0.2651829916589386,4.940564133192703,0.0,1.0,0.008800000000000011,0.10999999999999949,1523.1212185612108
0.11500000000000002,1525.4946039726012,1.0983561148602726E-5,0.735303348247427,547.1796301370988,0.2646966517525733,4.940593891154919,0.0,1.0,0.009199999999999913,0.11499999999999809,1525.4946039726012
0.12000000000000002,1409.463681218553,1.5222207757160389E-5,0.6976977318245896,456.47181581652745,0.3023022681754095,5.484822710485754,0.0,1.0,0.014400000000000161,0.12000000000000152,1409.463681218553
0.12500000000000003,1408.8866197561745,1.5215975493366674E-5,0.6990745320590295,459.79615062347887,0.30092546794097097,5.486291900517868,0.0,1.0,0.01500000000000019,0.12500000000000003,1408.8866197561745
0.13000000000000003,1407.7203432122674,1.5203379706692509E-5,0.6998668412822309,457.6620824026755,0.3001331587177695,5.486820345580758,0.0,1.0,0.015599999999999623,0.12999999999999823,1407.7203432122674
0.13500000000000004,1415.4133309486626,1.5286463974245555E-5,0.6987733834906147,458.84316805697915,0.301226616509385,5.485775637057563,0.0,1.0,0.0161999999999999,0.13500000000000165,1415.4133309486626
0.14000000000000004,1414.070367978377,1.5271959974166457E-5,0.7008987139869189,460.163218649574,0.2991012860130815,5.48757967272725,0.0,1.0,0.016799999999999933,0.13999999999999932,1414.070367978377
0.14500000000000005,1409.857382372105,1.5226459729618714E-5,0.6966413816431399,452.73968472974644,0.3033586183568609,5.482947340019192,0.0,1.0,0.01740000000000008,0.14500000000000007,1409.857382372105
0.15000000000000005,1412.9293592108058,1.5259637079476705E-5,0.69941644627769,455.2128980176082,0.30058355372230927,5.485859132300084,0.0,1.0,0.018000000000000314,0.15000000000000283,1412.9293592108058
0.15500000000000005,1405.2039671862103,1.5176202845611065E-5,0.701711011503865,455.4924726805272,0.29828898849613494,5.488517216663166,0.0,1.0,0.018599999999999645,0.155000000000001,1405.2039671862103
0.16000000000000006,1331.1220942828197,1.9168158157672604E-5,0.6748318308989149,397.6641539374971,0.3251681691010855,5.871258157041639,0.0,1.0,0.02560000000000047,0.1599999999999973,1331.1220942828197
0.16500000000000006,1337.3797090798816,1.925826781075028E-5,0.6749316896305874,400.0015820668582,0.32506831036941275,5.8713852093352745,0.0,1.0,0.02639999999999973,0.16500000000000042,1337.3797090798816
0.17000000000000007,1334.1309340969447,1.9211485450996025E-5,0.6734145184211617,399.51673098642107,0.3265854815788381,5.870554192401139,0.0,1.0,0.027200000000000356,0.169999999999998,1334.1309340969447
0.17500000000000007,1332.9799287718638,1.919491097431483E-5,0.676757896723492,400.1813916053711,0.3232421032765074,5.873815591307767,0.0,1.0,0.02799999999999961,0.1750000000000016,1332.9799287718638
0.18000000000000008,1332.4848896286796,1.9187782410652954E-5,0.6761686893534378,401.97564621964733,0.32383131064656295,5.873757128215724,0.0,1.0,0.028800000000000322,0.1800000000000043,1332.4848896286796
0.18500000000000008,1330.313640762035,1.9156516426973292E-5,0.6759221502742943,398.6790868864145,0.3240778497257049,5.872874148052848,0.0,1.0,0.02959999999999943,0.1850000000000018,1330.313640762035
0.19000000000000009,1334.8913636024604,1.9222435635875423E-5,0.6743537137978907,398.610132324959,0.3256462862021082,5.8710531046257595,0.0,1.0,0.03040000000000019,0.1899999999999982,1334.8913636024604
0.1950000000000001,1336.9993659769757,1.925279087006844E-5,0.6745420219019362,401.6752354851634,0.32545797809806437,5.871703685686706,0.0,1.0,0.031199999999999246,0.1949999999999955,1336.9993659769757
0.2000000000000001,1279.5043830045595,2.3031078894082104E-5,0.654110811268874,354.07457079995044,0.3458891887311259,6.166667577767937,0.0,1.0,0.03999999999999956,0.19999999999999718,1279.5043830045595
0.2050000000000001,1277.9640653368454,2.3003353176063247E-5,0.6527500866523185,355.09553667356204,0.34724991334768174,6.165648535823056,0.0,1.0,0.04099999999999955,0.20500000000000407,1277.9640653368454
0.2100000000000001,1278.4366062757401,2.3011858912963326E-5,0.6576622917716123,354.64063192697444,0.34233770822838766,6.170190534885313,0.0,1.0,0.04200000000000094,0.2100000000000014,1278.4366062757401
0.2150000000000001,1276.540372568761,2.297772670623768E-5,0.6577778931648615,356.30786815215066,0.3422221068351386,6.170953681433529,0.0,1.0,0.04299999999999943,0.21500000000000288,1276.540372568761
0.2200000000000001,1277.1295290179455,2.2988331522323002E-5,0.6573058408248693,355.012518405978,0.34269415917513013,6.17008261697879,0.0,1.0,0.04399999999999948,0.21999999999999897,1277.1295290179455
0.22500000000000012,1279.076796315774,2.3023382333683976E-5,0.65444334357373,353.97356808957784,0.34555665642627037,6.167286180051816,0.0,1.0,0.04500000000000108,0.22499999999999626,1279.076796315774
0.23000000000000012,1278.6712024080675,2.3016081643345236E-5,0.6556304083273751,356.9069605813157,0.34436959167262565,6.16878414984126,0.0,1.0,0.04599999999999953,0.22999999999999618,1278.6712024080675
