Chi(proportion),T_avg UE(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy,Proportion UE dropped,Proportion of UE active,Eff chi mean BSs,Eff chi active UEs,T_Avg Active UE(kBps)
1.0,453.7861668985605,1.5882515841449598E-5,0.2589185783767289,0.0,0.7410814216232716,5.859314634368638,0.5542228571428581,0.4457771428571411,0.9707200000000006,0.4457771428571411,1017.9756975559021
