Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
390.1,710.1194624412914,710.3436182101708,711.2293781557833,709.9249218753765,709.4544884278044,707.7479978284968,710.2176381276738,707.5401915461009,710.2221192861332,709.421857214082,
400.1,691.9901410554161,689.4600083676773,689.9040983718443,691.3520484128844,691.1511544454173,689.4287146291467,689.4837974960902,691.1772275206221,691.2805371650603,690.9059366006855,
410.1,672.2536450403729,670.1577250901596,671.004149138328,670.8362021826749,671.5065787711666,671.1759107170712,671.5788271172954,671.2002533678811,670.8795142607357,672.6466979459917,
420.1,651.1551429167682,651.9871033425815,652.6162654595597,653.3740840470814,653.3613216209396,652.5225729611195,653.2671569709706,652.7937723077795,651.811771455261,653.4999128094422,
430.1,635.7063339534524,633.0050707121173,635.676740883787,635.1872071257285,634.5576093374885,634.700777117461,634.2613455521623,635.160215714101,634.0038604355359,635.1876090441126,
440.1,617.6900941577388,618.7235016945772,616.4516440916066,618.4506675474886,616.9938592357362,619.4933402924178,618.889618108921,618.333670171409,617.7945679082546,618.0033537603803,
450.1,600.5525414929026,599.6875689673702,601.3261079079289,602.4464429829845,600.6740739627073,600.4985361360173,601.0773122325617,602.047566918174,601.9025823025107,601.8310853886106,
460.1,582.5596713945328,583.7976799147391,584.9533207698232,583.9359695835709,584.653028526217,584.4088875139033,584.1835642427577,585.3675119237915,585.6992111647779,585.3218131581333,
470.1,569.9640822710497,566.7380354999493,569.8541888785655,568.6656389672089,570.2514527164365,567.9157494152955,567.8381686576008,570.1568128347385,569.3520113793834,569.2057597214908,
480.1,554.5104959893583,552.650957570149,553.6508937595812,553.8227752656124,554.2000684602451,552.5130992957883,555.0765002629292,555.3297050103827,552.9941373313128,554.013674130802,
490.1,540.201334398632,539.7875792321303,542.2270891133104,540.75291437029,538.6503321007266,539.1048319218555,539.6312837184618,539.362577252483,539.1113801448091,538.148973856142,
500.1,526.0206425522631,527.2544555262006,523.9512276742723,526.4302832998661,525.4982738701192,526.7335561791027,525.2689872534983,524.4321722590379,525.0046407683743,526.0012941231639,
510.1,512.6824160798161,513.2352722971433,512.492070941676,510.33117066282495,512.480601358157,511.3367775077266,511.0932749380721,512.7700842713007,512.8661309093704,511.5932555689689,
520.1,499.1448063365768,496.70149094754896,497.47527180021166,497.81798275210764,498.8918092144462,498.71516563360586,498.5652089476871,498.99384558211557,498.76349655579577,498.92330058570593,
530.1,490.6015579748515,487.03830091824017,487.5318496742966,485.11429245785416,485.35466361732284,485.143705549025,485.4167737223862,485.277053300735,484.6941090258545,485.1114904940541,
540.1,472.0152559985208,471.55668327174277,473.3388487093781,473.2783756047144,472.6522140444016,473.3560470007707,473.916515235536,474.29724795595376,473.20666293044525,473.3396467643025,
550.1,461.2534596848055,462.49933191726274,460.06580052616636,461.5738380579049,461.3390749377897,459.94268844221824,461.82046671982414,461.7411015010586,460.86728676269337,459.97301686088804,
560.1,449.210836107034,447.77619301293765,450.0556362882393,449.0021409671773,449.2828090427051,449.30210597239596,448.64339697341535,449.81353204191197,448.1986667172434,448.8809561777923,
570.1,436.147129279525,436.45963823163663,436.29227658158777,437.42550459402554,437.41310907543425,436.2975337205473,438.00252095609005,437.64416963607067,438.3076433698872,437.53715389227153,
580.1,423.239856867097,426.752507253985,427.5572215056686,425.894124468705,425.932890396664,426.5085546781053,426.75897427433995,427.32334532148917,426.6404115665929,425.55565322918386,
590.1,418.20763047749546,412.60646415429653,416.36106402758026,414.8382629934203,416.8055784705447,416.29554971968327,416.40375047902234,416.15510312791355,415.5483051599854,415.6884476089171,
600.1,403.62376557612555,404.7249997068172,404.75693132482957,405.50194720657885,405.80746569773737,404.8043406257647,405.9287489151783,405.22546306697285,406.49533658887884,406.2775579186401,
610.1,396.2342709066078,394.97612520027985,394.9171972977186,394.16211200425954,395.06462467019793,395.7800108585473,394.0149982126126,396.10824113373076,395.17939264189147,395.05388113476414,
620.1,387.1445535457754,386.2842226979899,383.16882154317693,384.3597039212825,385.13218784771584,385.36441341535846,385.2375362220448,384.8877971287023,385.55906211801204,384.3975382390495,
630.1,378.5525006753129,377.3181035390715,376.13467069396626,375.6624199640056,376.4025761154088,376.33288617235706,375.35639456179854,375.3215142879421,376.7772521979301,375.13470076640255,
640.1,367.1159149478602,367.20587092275963,364.4961705926827,366.04560233641536,365.7758493594286,366.0191730949755,366.6812027074522,365.47015483485177,366.8892273745668,366.18453522571514,
650.1,358.7791852126079,358.47392613685355,359.56403416880363,358.4168236956916,356.69389890683425,357.56145962415695,355.73220419117126,357.7390032064494,356.48848484055384,357.9643298258491,
660.1,351.3072975321791,349.07631492958615,347.51114053476516,348.8171627342383,348.8244837029997,348.6133946339648,348.3911989967888,348.9043179327111,348.4110706078771,349.3091256741506,
670.1,339.21343324120915,340.15074269809827,341.0050524799303,342.12405325278803,340.27663843257153,339.7776916547017,340.2360440392324,339.68602732060964,339.6760625643003,339.7214590202567,
680.1,334.8502645726994,332.0732072051626,330.76795555640297,332.23956763693394,332.5295650894776,331.33682612105116,331.5402365188649,331.21768234741893,331.4736468328563,332.7812127582997,
690.1,325.91931597718286,324.29324094631,322.7027827284624,323.1607787975084,323.05003690918596,324.05294681068267,323.6116646413976,324.34990776811276,324.0488510586118,323.649710950623,
700.1,316.3393385726087,316.06639486009516,314.69525776201294,316.4897688891267,314.92363475119043,316.11042354373063,315.4354331159872,315.9061198683899,316.49160029391555,315.69942145014977,
710.1,309.0139213423969,310.02448624350177,309.0658298342721,308.48675098121856,307.4618723242444,307.8123296726925,308.52158155137806,307.91833934468656,308.5378501106863,307.971460166029,
720.1,301.81621632936486,301.91759309755133,301.02943868020367,302.25453857864255,300.7492108443147,301.1003005338626,300.0451813195689,300.3848704367763,300.59318199257785,300.10135746059086,
730.1,296.2970894185749,294.56888303924944,293.5931349879461,294.0245482305442,293.78586767179826,293.68860700274695,293.0035835412506,294.305081837465,293.5739571232722,292.5412536569774,
740.1,285.5299019656288,286.25957006147314,286.37343620939515,286.3910142007668,286.4785821715389,287.46629073494444,286.67487605293246,287.01248278205384,286.2006644533684,286.7627697793194,
750.1,280.5655204548539,278.4374204268398,281.25669636270754,279.5037720023541,279.5343679620983,279.85366976763765,279.1834319448006,279.27047602965985,279.15408872090717,279.17373127074785,
760.1,273.53884673713515,273.05817949837257,274.3550830973028,272.1766547143671,273.22226431386537,272.60497973735323,273.794555360889,272.5194522107994,272.60111084908607,273.17329241694404,
770.1,267.4203493109501,266.2334778061266,267.1452160954474,267.6906101622504,265.9330925029692,266.44877340570423,267.5158515899269,266.26641165693917,266.3367966511339,266.41964851606355,
780.1,260.6972045497284,259.9947734607227,260.95671545179596,260.5553994592093,260.22447309593394,258.94324762169913,259.8211261799078,259.8585468074776,260.1838375090591,260.56637186922234,
790.1,253.51957761256674,253.7337977437096,255.9627924021163,254.11176496893938,254.48395885475404,254.51512908073357,254.65752113914792,254.15655957557303,253.96999197475282,252.80833571669348,
800.1,249.54699955125355,248.53611121233513,248.99574178048042,248.8922763738054,249.02825087831803,247.4680529458712,247.92955647032477,247.87115527602725,248.1238381741841,248.99616743722595,
810.1,242.02491386715877,243.57338534620916,244.37177134815772,243.02876139175757,242.34125173253491,242.4689712104446,242.5597496016185,241.53504328467864,242.63003254631923,242.3394135266112,
820.1,236.6727475859637,238.8466460964967,236.09650292877456,235.74481625716305,237.63195313687825,236.73743144321443,237.04822587411974,237.17129648983587,236.79092899587272,237.27229083288373,
830.1,232.2008290565899,229.542207428201,230.53666278771968,232.4808775101241,230.58870970922024,231.08522511083825,230.80639440418315,230.7483318325602,230.9566267876327,231.3760491736882,
840.1,225.67821638621817,225.47644249770374,226.65659301268434,225.85939722503278,226.91466321336955,225.5467788345466,225.22035012661613,226.7366206213649,225.14223340736126,225.8452203971553,
850.1,219.9626510998108,220.4173905437786,220.88344394537927,219.85599159593713,220.29189372705716,220.50365710714598,219.85977522919097,220.00533289340893,221.30394215123897,220.87389671481174,
860.1,215.04688483979837,216.2569186202772,215.7113453146918,215.05505619049003,214.10098634012846,214.98927648455708,214.96124241547093,215.85288806304982,215.03802437843254,216.26137656815516,
870.1,211.44562291618192,211.25813164047509,210.999975163277,211.0141269797354,210.51338510532506,210.0191163378135,210.21108371377545,209.56938394544295,210.1606725010751,209.80344721698177,
880.1,204.93202931200116,206.7700809335538,204.96936543852652,205.90300656959224,204.51943408442335,206.3049934434307,204.9725543070645,205.92457378929618,205.68809502008682,205.70123814822392,
890.1,200.4689833379448,200.90753962289725,201.06911050897804,199.94531597554254,200.73518247021497,201.0682454837657,200.4753784336056,200.70285993099822,200.47858364156235,200.86089417942355,
900.1,196.08704692892468,195.70196901547547,197.37283592186017,195.30052374984476,196.59870583128946,195.963894646573,196.7442189567801,196.23423083357272,196.85809054636618,196.16765060799025,
910.1,191.64529909750811,193.3216257968585,192.36274322609896,191.26205413808864,191.5353321559705,191.61418630106013,191.23228551382465,191.53341066729993,191.99622102073636,191.73190408761147,
920.1,186.78957081531775,188.33821251708295,187.4913437431167,187.9162228354015,187.72221914709732,188.17975519284562,187.43058047988774,187.8698081175059,187.81385095572082,187.46860669611573,
930.1,181.9536424991069,184.06834922171328,183.13772196855604,182.16910107538385,182.277405467773,183.71640165436867,183.46031462652516,182.897386108879,183.21879405586358,183.1814075130655,
940.1,177.6095243854877,179.2384669648445,179.35376656184823,178.666700234488,178.84827710886668,178.73965998147182,179.01713666601995,179.30110517287542,178.72614766544007,179.269861851294,
950.1,176.69134595811076,174.6324143019953,174.9853478092069,176.1046539862216,175.5622175262377,175.52552584940915,173.9957763796284,174.71915093736686,174.43187168164633,174.7989424483114,
960.1,169.96192180081562,171.3865798656896,171.42541346365675,170.2997877403902,171.29592114684075,170.91494998541435,171.9661358268786,171.15195385962656,170.75388456017302,170.8997648883608,
970.1,167.97595529424757,167.39382744297978,167.466545020582,167.41219059027853,168.04386739563105,167.07697599787653,166.9317456940726,167.7945128589579,166.80751863696466,167.1615657472389,
980.1,163.3232949346628,164.1339162838887,162.89226008870946,162.5195831719537,163.43807691985606,163.6708701937326,163.35611942440937,163.5466875789847,162.82275497607765,163.7161235386789,
990.1,160.34667364543284,158.94890654107965,161.10302666112096,160.19812401654036,159.6978556987917,159.66177852263303,159.48031001183315,159.81123990929697,160.11601955936214,159.57816884180025,
