Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
330.1,1507.0522797748156,1265.2953321011405,1133.625643960994,872.5839638338883,741.9233537391282,604.1434368470926,536.924800675774,459.2259575345099,418.71689298099767,384.48559723099225,
340.1,1481.9509792930605,1245.5103688890492,1111.5224021507236,855.3619469471562,727.8626191355677,591.8598867871037,526.6988012463277,449.92736408338965,410.9853834379503,377.15801588288593,
350.1,1457.151207712492,1221.4357153021053,1090.643155565552,838.6567655832677,712.825308580817,580.9267784784118,516.0736924174045,441.4393895172977,402.32218309362463,370.29180816945075,
360.1,1437.7583731247178,1199.6299198701251,1069.1864297522695,821.8800491233109,700.6624033780665,569.3471651547828,506.1296350561888,432.59111593834535,395.0320562890952,362.24991169836017,
370.1,1416.9254329509254,1178.404969576007,1050.7310645744735,806.8022530328343,686.7316874613985,558.9912469101712,496.6365368072923,424.62953036723053,387.8122793757372,356.1631487139366,
380.1,1397.1213321142377,1159.4947651529783,1032.6489806843188,792.5573553036638,674.2430103900216,547.600216159715,487.29315862758665,417.04829572244637,379.93332698059584,348.9819167984516,
390.1,1374.1845297360655,1139.1641461953689,1011.6129428278081,776.9218769404974,661.8751094377074,537.3001119457332,477.89535875534784,409.25019237648337,372.8310912856515,343.0064258471831,
400.1,1358.8497146633008,1118.8832048922893,995.5612861474121,765.190587516239,649.5149298024611,528.9114073549902,469.85492217505237,402.022926974229,366.63511397397167,336.76241281568326,
410.1,1338.5416725257082,1101.8304554181511,978.5003874468555,750.2726352734991,639.0502955830518,519.773766685518,461.3054707655587,394.1480274713057,360.26249207146725,330.8505254325679,
420.1,1322.9597668265071,1085.9428264870376,961.938407299988,738.4564628835769,629.3559908847303,510.846515534263,453.3749726178941,388.39972748508046,354.39946917173637,325.2465116751586,
430.1,1305.0063759475397,1068.8712507124865,945.9464488332005,726.528046921113,618.4216810644126,502.56248146848264,446.34257794683674,381.70136446610496,348.27723995003157,319.89975382907056,
440.1,1287.4948728937202,1052.2314446584455,931.7265215340562,714.6518823674077,607.3735972504944,494.16579785801616,439.4516402009425,375.65750684058065,342.47610644811033,314.6848443571057,
450.1,1271.4312265659264,1037.467673516248,916.3544995385969,703.2083663661457,597.3614428770424,486.20737593665905,431.7933653066887,369.49087156072295,336.7319381748421,309.42856366664085,
460.1,1258.3296937928342,1022.7647991369537,903.3679796683447,692.1088046036908,588.3039522655382,479.25531493180955,425.1734734279924,363.75030768450154,331.88070137743205,304.20562362129016,
470.1,1241.1619143080009,1008.4693107064338,890.3816988693891,681.4108336438263,580.1341405131473,471.88512987645237,418.8792906754587,358.48100703847257,326.581507690524,300.11255123549574,
480.1,1230.3352737120574,994.593934554772,877.6719530447364,671.2918965220638,571.149216169125,464.74933419901726,412.029601253094,352.7258576368095,321.9068095661761,295.4619527246852,
490.1,1215.4070275154477,980.7991820233433,864.9246376552314,661.9790435733814,563.0376624263306,457.7447902658068,406.7557007871436,347.5505681673886,317.20631439026374,291.0112778426708,
500.1,1201.6376983525417,968.8966684383463,852.6039931979847,652.0006746575581,554.9744111975609,451.9696502454665,401.55296422972947,342.7546922820859,312.87765925073955,287.2097914368199,
510.1,1192.6250935986902,956.2787535822788,843.2512293905085,644.4102289410189,547.6748931168121,445.5404864472978,395.16605807758464,338.04347152848885,307.9218333955326,283.14822697161225,
520.1,1178.106501985445,945.1519958974731,829.0707981310239,635.7215550154094,540.2535409583426,438.73895779522826,390.39851579473265,333.39513749060666,303.8561675690674,279.5233225002524,
530.1,1164.0299247840246,934.2167471717537,820.0043524562047,626.177603942725,532.2884797546337,433.3835731373137,384.7397476918968,329.6142053868385,300.35010154638496,275.238739255478,
540.1,1156.2218795211365,923.1211476737772,810.3006895101374,619.1486167991944,526.6770835341729,427.781788963257,379.7384081126809,324.6847175269498,296.0138379379265,271.91506039646356,
550.1,1146.2834321429295,911.5449205804508,801.4525603024988,612.151409274526,520.6935169460372,422.61537995816053,375.3321563761017,320.8906204424113,292.763297651621,268.8759127972525,
560.1,1135.8684491699407,903.5736065882024,789.9243448129032,603.4496422813586,514.0381275462613,417.7167537298511,370.234031297756,317.32211892415046,288.83238894050396,265.5088609297483,
570.1,1124.6912977227107,891.9016184610405,782.7105408044773,597.1765507788058,508.31249333362706,412.6391349641839,366.45235768026185,313.52525629541816,285.6710776789381,262.45724428826645,
