Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
0.1,8957.628000152952,8716.198318964136,8625.637353915641,8404.787152680805,7841.257747795227,6688.67013863423,5992.167573905061,5153.266247001696,4705.621807436776,4322.5509225835885,
10.1,4675.017601519381,4431.932133919249,4342.684405572012,4191.597882598971,3895.2769409258294,3314.7588977948744,2971.817595287131,2556.0438781270964,2331.3217271069825,2143.0846758364924,
20.1,4033.256357612576,3792.5530091942933,3706.541698631072,3559.3891254169976,3307.995523787224,2812.6882664921923,2522.377057109747,2166.2872123289762,1977.6734131614326,1817.2454461077275,
30.1,3664.8989941598666,3419.1654878428444,3331.795718127439,3191.7900914168304,2963.678468134679,2519.2286022358658,2256.5145910540923,1938.7462093561194,1770.1079153361027,1626.2676487557699,
40.1,3394.91180379506,3151.1266896956395,3062.714750044975,2927.6502774643036,2715.7212959407184,2308.7255940480927,2069.35676758561,1777.0742251522977,1622.3263575621693,1491.1046474949537,
50.1,3188.6553899847927,2945.8206374304764,2857.7501115371088,2724.734978526225,2524.583013807647,2144.4752870658,1922.1837290664942,1652.6857849294431,1508.3642247119492,1385.441507431197,
60.1,3020.652444120861,2778.3125861365447,2687.278544107932,2559.9822828082997,2371.0928883448246,2012.5109382915182,1803.8396105170737,1549.9666975052803,1413.9062098156992,1299.2325393302237,
70.1,2879.227311633752,2632.839150859106,2544.3757584251866,2419.1520178724736,2237.140715968729,1899.8187269316024,1703.3394041992947,1464.1188697315413,1335.3714168074916,1226.7002572961824,
80.1,2755.5702276803645,2512.365540947547,2422.398573841673,2297.9230087558662,2124.809379301968,1802.689204331169,1616.1198915194734,1388.7915358629252,1266.9023031998443,1163.6024844415326,
90.1,2642.3215765670425,2400.1419283704545,2313.426410016729,2189.6774773798807,2021.8285835242505,1717.6662554343234,1540.1186676521158,1322.6584200110274,1206.6868279895687,1108.5453652449664,
100.1,2547.637915120173,2305.524764001373,2214.082366207301,2093.6932737642023,1933.5064080500456,1640.2597305710815,1470.8672078382394,1262.3284126188128,1152.5982894651033,1058.746895942182,
110.1,2458.855988777715,2214.519591346292,2127.0361448560866,2008.5164595237914,1851.488762348221,1572.337615914992,1407.9757044996397,1210.1505968931724,1104.1702431007768,1013.9691774371952,
