Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
0.1,8930.689570561413,8690.132959298133,8603.824099760332,8510.827981552033,8463.579656139924,8403.987412339668,8372.218618959807,8330.962598848488,8305.714594326439,8282.537818863577,
10.1,4646.767237622466,4406.594929730326,4320.763797408229,4227.219393078186,4179.615210763782,4122.008693856113,4089.9522633447677,4047.164774528978,4023.53573466816,4000.001438361925,
20.1,4004.847691243384,3769.1427422495735,3681.131474628185,3588.759707144679,3542.56267531671,3484.2271074936793,3450.9839523237924,3408.6768279758357,3383.6115880339526,3360.80140495142,
30.1,3634.4784682860704,3392.134688160931,3305.032998910239,3214.0594270664706,3167.9527249270714,3108.559422004024,3076.1309934967367,3034.8652204825617,3008.8013789191073,2986.484060014712,
40.1,3363.3178422554915,3129.3455533355436,3041.259329391301,2947.5762141999485,2900.296464945364,2841.9028084226857,2809.2676644366975,2768.478456860021,2742.868664193039,2720.907029876051,
50.1,3161.0320157385718,2921.1070643082244,2834.5741612970837,2738.307595247481,2694.1370671159257,2635.56112426502,2603.83984123873,2560.627402926783,2536.165853344912,2513.694434421056,
60.1,2990.361934640113,2752.9688559639903,2664.157672166271,2571.8573508059676,2525.311097141595,2467.692653731602,2434.5299855696126,2391.430406933751,2367.035961667393,2343.606672267386,
70.1,2844.500327551803,2607.6318983119845,2523.254685285074,2428.279180888579,2381.3319575196524,2323.062456307595,2290.743579846404,2248.8199483950225,2224.145966342692,2201.724755066297,
80.1,2720.8799091484875,2482.8173478990657,2397.28596189579,2305.277378021119,2256.856083729106,2200.1126843240777,2166.578530960012,2125.976784435889,2100.417959349311,2078.4517262013433,
90.1,2615.0512531067125,2375.680858509098,2286.5523054166647,2197.0669359034623,2149.906183387372,2090.9371118227855,2058.8614385952706,2016.1935481062308,1991.1040342126619,1968.6024621316908,
100.1,2515.8658934445643,2277.079788954572,2191.4327909689823,2098.4935132666496,2050.450761142981,1992.7105682192189,1961.9655584267502,1917.9711885862305,1893.6508294524047,1871.9236678652685,
110.1,2428.1846456688013,2189.2795169613787,2102.2145974276777,2009.4088735017817,1962.8120936365815,1905.068117415408,1871.8083329638835,1829.804037370683,1805.463455383098,1783.2833863403155,
120.1,2347.171867913253,2108.8152555079328,2021.9937985337697,1928.8333647012153,1882.3582462034185,1824.1288261138247,1791.6880290646113,1749.2158948078252,1725.995420635815,1702.865088266442,
130.1,2272.0554287286063,2034.5117705269577,1947.5018677887601,1854.2515438073808,1808.0147906791578,1749.832859930087,1717.1365231932632,1675.9976787996534,1651.7133007269072,1629.5270969222418,
140.1,2202.1259378049076,1964.149914527071,1877.55929827899,1784.816304823303,1738.795558089813,1682.6661977632532,1649.4587778435132,1608.0847069792476,1583.8242417051404,1561.0144618349823,
150.1,2139.6371900317267,1899.877682519652,1816.1254437081905,1722.7083593697837,1676.7989517075478,1617.8714466249533,1586.3732635650167,1544.5331832482748,1520.1712422457813,1497.621287547855,
160.1,2082.7746539903505,1842.5703540643167,1753.8018978173948,1663.259221419135,1615.7104441726817,1558.9153067639513,1527.3583368379363,1485.3876100460193,1461.1095855953372,1439.4106090796745,
170.1,2020.586765034307,1784.7504467660588,1698.5752852842597,1606.5071213081656,1560.7502330260597,1502.461892882541,1471.0264957151794,1430.08908288686,1406.5134301199637,1383.382190260566,
180.1,1965.8959782367738,1731.5212185780304,1645.7349173749874,1552.9024845679464,1508.2084308137296,1451.0350943461883,1418.4091827864038,1378.0194999141759,1353.58276172374,1332.3029609809207,
190.1,1915.242058522773,1682.228141686745,1596.035047427546,1503.7499696823197,1458.4024809812502,1401.652616085686,1371.4509503735235,1328.469803554204,1304.6943591801673,1282.6591302877187,
200.1,1869.732200361201,1636.0452081922574,1548.7768928277592,1456.8721962270617,1410.522780423913,1355.0233296342783,1322.7524860760375,1282.9514177547774,1258.5320353339755,1236.5918937910196,
210.1,1827.3763884063924,1589.0570681458305,1502.0166984924836,1411.049516460186,1367.349931286506,1311.259428665222,1278.4193880079054,1238.7128125923862,1214.5312263332448,1192.9485958845946,
220.1,1780.5293449252952,1546.9149558819902,1460.6645074945045,1368.744724944257,1323.0907752505498,1268.8597256427954,1237.9527455082252,1197.4982371627018,1173.6642535014098,1151.5015051990615,
230.1,1738.427451954476,1504.9954472596219,1420.3165146363676,1329.5219837004681,1283.7990633067375,1227.6809786438434,1197.773400959841,1157.4154860161948,1135.1422584806996,1113.1996757667082,
240.1,1700.3488761331384,1466.6464271867037,1378.562902624769,1291.3629704466955,1244.9753228768736,1191.304160437582,1159.252256537995,1118.4186195527866,1096.5027661275094,1075.6824812662767,
250.1,1660.8237932693053,1428.1381168418154,1344.2355622769905,1253.519158959208,1208.2522943958613,1152.8953070716846,1122.955822261112,1083.4619655495076,1060.9138319726414,1039.1239370463804,
