Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
450.1,1182.5273763040484,945.3549046449481,864.1881710933808,778.4382991627632,737.7207957949595,687.6267987861357,659.6258132227151,625.8764231584083,604.0344157148119,583.8953496226479,
460.1,1165.3780971030367,928.0690184690961,848.3144283936124,764.6254344484295,721.6352818860712,672.7399536524563,645.1373477456507,610.0003983355842,590.760633894795,570.1931965874404,
470.1,1148.47147436357,915.6105171749529,831.8120840300992,749.607877584268,707.331025818804,658.9314993066577,630.7733804633267,596.3993049663095,576.5522860580284,556.2842771739573,
480.1,1134.6376892199082,898.5227496886499,817.2636656619693,735.5932329100808,694.0374007294984,643.4632769461214,617.4190123519712,583.707792717826,563.9954898725226,543.8365759043054,
490.1,1122.20265193885,884.2103429996791,803.702833425163,720.9813433844425,679.2474280328846,631.4238152895634,604.840413955509,571.0934290601075,551.6519535715887,531.101825382751,
500.1,1108.0927644859187,869.0981173824044,791.6575645456198,708.5806887113969,666.8900529012675,618.8808224677734,592.3442803233144,558.6213901083918,538.4048643126799,518.7415086670751,
510.1,1097.447856057543,856.6417725727175,776.9374496041444,695.2343644730457,654.9299735059016,606.0607153612088,580.4506670219431,546.2815186520435,526.5037697263984,507.89184723839975,
520.1,1083.1183030529367,846.635971366257,765.441376468726,683.0828197926672,642.1474477569478,594.5469107641925,568.6720934216294,535.1425817730822,515.6881950210773,495.2809947914531,
530.1,1070.4663712009697,834.7375169563721,753.0564972346908,670.4022498552958,630.2393585881453,583.6648244596129,556.9152999852298,524.340072468394,504.7950660400054,486.1962870806546,
540.1,1057.7160293534298,823.7719946971857,741.1134315891725,660.0403146091721,620.4147559446833,572.8542083444429,547.2343352322777,513.5448112321568,494.60289325503953,475.0116748819804,
550.1,1049.1461065432711,809.8392954314738,730.4658429014756,648.6992566215695,609.1675325728544,562.6620163087308,536.0744250108027,503.4009069519822,485.1047512554644,465.19610227383083,
560.1,1037.2269276030488,801.1355164814598,719.1265544408127,638.2698958087187,598.9048611042754,552.4876891251486,527.2104361679868,493.59309974940044,474.4985602576447,455.69006446694465,
570.1,1027.595548698347,790.7612997830299,709.2888210897216,629.9247759747094,589.4000401323331,542.9155183465501,517.922869289313,484.8991472361077,466.4485447924066,446.98088962177263,
580.1,1015.4525405067908,779.113171552768,700.28811578573,619.2333703797195,579.8171822104745,533.2302050911825,509.03963555063,475.796350758253,457.225859898224,438.154694414288,
590.1,1005.8062865985992,771.0894208157811,690.6555557369586,610.6770477939127,571.3997048238551,525.155918218816,499.9198758054736,467.78276408569087,448.60713377493994,429.22228845634635,
600.1,997.5055131949617,761.0478550043672,681.122395296191,601.747959731722,562.4522021233042,516.5880221979136,490.7307546167064,459.5302972152553,439.9352296544791,421.85023703534944,
610.1,990.1423925020489,751.1412649362297,673.5993289240206,594.0816862610006,554.9959941549558,508.829703615983,483.3073515070564,451.5559079906397,432.7106674916345,414.428417066816,
620.1,979.8797718983263,743.7111120117501,665.267630062769,584.9983142680977,545.9017084526316,500.5286898284632,476.6621744400896,444.92577783185004,425.73309248500834,407.16136928759016,
630.1,975.5894272665544,735.4752101570849,657.2337566569131,576.5135221087114,539.0709172311907,493.1144028346432,468.44240775446923,437.4301919118088,418.5702861706044,399.83999337694286,
