Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
0.1,8958.75077514092,8716.50389659608,8627.712708257173,8407.632932038667,7751.702157367512,6534.9132519194445,5877.38340081023,5094.782219319367,4670.967909817036,4304.520242947008,
10.1,4675.495249824487,4433.870584153826,4343.4667217320975,4185.574817016185,3851.282405518464,3231.5738604471967,2905.04905247228,2515.4793102202407,2306.626398334237,2125.5981577547286,
20.1,4039.0613392077767,3793.602601772396,3705.093244767259,3555.1801312744415,3262.218379791225,2740.982217668813,2462.8381151907342,2132.445089533072,1954.0115745535804,1798.7967597006443,
30.1,3662.55517182489,3418.281123125961,3330.609934131945,3188.533685901632,2923.8739741282534,2450.749205509651,2201.705989308715,1905.7749780779964,1747.5185639649587,1609.0897334507638,
40.1,3398.0271648487906,3151.136980605692,3064.514193361309,2925.3022094589273,2679.776088372876,2244.502000455124,2018.1721035836445,1745.251141092369,1599.5693748867627,1474.1065250439678,
50.1,3185.636221138735,2946.7397439551787,2857.0682609662167,2723.9515399688353,2494.0017329631796,2088.4932462297093,1874.7548809395637,1620.9346561763218,1485.5746118069546,1368.4795464069919,
60.1,3017.9675061358084,2776.314829754761,2688.315420079013,2555.546682283531,2337.551877756879,1955.0733571104088,1757.631834456455,1520.607721678084,1393.1284606498025,1281.813320544911,
70.1,2879.2217860872065,2635.7846427397794,2544.7030908860197,2416.305276472003,2207.5710068412513,1848.1581734330255,1656.9891097715351,1433.8916631516188,1314.2034566870184,1209.6497324888064,
80.1,2756.3165120296417,2510.1706649035127,2423.337823311955,2295.7576274411085,2096.1879826955355,1752.7176703276791,1571.3652967822864,1360.044502263517,1246.0644871349227,1146.755057380231,
90.1,2644.1243473790737,2402.3368944163053,2314.493541694639,2187.6799979867224,1997.953953271008,1667.749243936132,1496.3194146066196,1294.0716976709136,1185.8723233425562,1092.0426224093094,
100.1,2549.629993235919,2304.000437449973,2214.582366320959,2093.7104498190215,1911.2860013008938,1595.3980183455183,1430.9617722399385,1236.2491245242309,1131.057757309441,1043.03747008409,
110.1,2459.009447940123,2215.73605950595,2127.411191030338,2002.7653470574742,1830.4517077183289,1525.5576750905018,1369.7395700869577,1183.3908579758847,1083.2187487297554,998.2747855797977,
120.1,2378.5072951907596,2135.6517589519613,2047.9190883317551,1927.1394748089238,1755.8495007238764,1462.9660389992987,1313.788207180616,1134.4907174029195,1039.4051454101675,957.7772967328929,
130.1,2306.0992798937355,2063.7265533786435,1975.2390766336412,1853.4057559340517,1688.540514948894,1408.0748884287575,1261.4761324304677,1090.6384450477985,998.5948944788953,919.6948439515495,
140.1,2238.942720509102,1992.503764320242,1905.4542518530936,1786.8757454556817,1627.3366428783568,1356.092457937178,1214.4886872477286,1050.8055745564966,960.8410478690341,886.1288167961048,
150.1,2175.4759548394186,1932.0507675575561,1842.615260564573,1724.5989549369122,1568.556262081647,1307.3550880913194,1172.0151519978492,1011.5153207102242,926.6101699584299,853.018628909399,
160.1,2112.0807071624954,1871.7067181680588,1784.14570775945,1665.550335146856,1515.0634273153314,1263.2188919297407,1131.61266024442,977.6503763970863,894.6943302883092,824.5322460089872,
170.1,2059.258395952777,1817.341920254494,1730.1053426335052,1612.371797720032,1466.8912835803967,1220.6770053221364,1092.9461861362004,944.1332688945112,864.5561565237866,795.7583185752792,
180.1,2006.685352391006,1764.5060370081521,1677.4986860366016,1562.041105384829,1418.2150121102648,1179.7132819273284,1058.39260921323,913.5202318567173,836.1625315476367,769.2678778382605,
190.1,1957.9095555533004,1717.5288390828841,1630.6562626348007,1515.1843919186767,1374.1919492416428,1143.4554402702267,1024.8412123957246,884.7975814737125,809.37916612931,744.8265498365533,
200.1,1911.5110238486436,1669.9087236538167,1581.9080178013896,1469.4524632090368,1333.1798104625568,1107.9927113964723,992.338639222521,857.7450784154679,784.9050004163151,721.8047882330633,
