Chi(proportion),Avg UE Throughput(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy,Proportion UE dropped,Avg Power Consumed by BS (kW)
0.1,1053.9782455649047,8.010234666293268E-6,0.5048062367258612,23.84725139394119,0.49619376327413867,4.589780468547717,0.0,0.0
0.10500000000000001,1052.0113838131012,7.995286516979581E-6,0.5026121803001231,24.68470830020035,0.49838781969987683,4.588182589559191,0.0,0.0
0.11000000000000001,1043.7103780654015,7.93219887329707E-6,0.5042824374968083,24.110846146747402,0.49671756250319155,4.588114064538086,0.0,0.0
0.11500000000000002,1045.1795194043896,7.943364347473365E-6,0.5061493706053354,24.80915926642503,0.4948506293946646,4.593881603888654,0.0,0.0
0.12000000000000002,973.9394062469507,1.110290923121524E-5,0.46970931296294743,16.674918055987774,0.5312906870370528,5.099971396951791,0.0,0.0
0.12500000000000003,966.2021862328447,1.101470492305445E-5,0.47037286631385994,16.423989046957693,0.5306271336861399,5.101995577183979,0.0,0.0
0.13000000000000003,967.7528709938467,1.1032382729329839E-5,0.4672986175097355,15.637659221069885,0.5337013824902648,5.096455801313494,0.0,0.0
0.13500000000000004,977.9570694550654,1.1148710591787734E-5,0.4703081479763433,16.72489002126323,0.5306918520236567,5.103922793139328,0.0,0.0
0.14000000000000004,973.2421423710663,1.1094960423030163E-5,0.47079651194142264,16.87468181704432,0.5302034880585776,5.104283667687125,0.0,0.0
0.14500000000000005,970.4078989983758,1.1062650048581483E-5,0.469222599173548,16.166099983352606,0.5317774008264521,5.100412886220068,0.0,0.0
0.15000000000000005,972.2925133223463,1.1084134651874751E-5,0.46668019114765685,15.489069176149203,0.534319808852343,5.095045474973864,0.0,0.0
0.15500000000000005,980.9624656360394,1.1182972108250832E-5,0.46957171003985076,16.265013616907297,0.5314282899601488,5.101177257773931,0.0,0.0
0.16000000000000006,923.3166468043489,1.403441303142613E-5,0.4458806903294583,11.984564335835682,0.5551193096705416,5.459164605294558,0.0,0.0
0.16500000000000006,916.5408573048923,1.3931421031034363E-5,0.4438159828480666,11.646204542883888,0.5571840171519333,5.455493987533893,0.0,0.0
0.17000000000000007,920.9300469063529,1.3998136712976562E-5,0.4433868154481889,11.747004129429785,0.5576131845518122,5.453968051985,0.0,0.0
0.17500000000000007,915.9402617746107,1.3922291978974086E-5,0.44480673861573544,11.812343397227902,0.5561932613842644,5.457618966406835,0.0,0.0
0.18000000000000008,917.8784756524177,1.3951752829916727E-5,0.44579456689860025,11.99893361761502,0.5552054331014001,5.45828522360469,0.0,0.0
0.18500000000000008,915.8698553693456,1.392122180161407E-5,0.44668516360339633,11.744237643163494,0.5543148363966035,5.460679776110084,0.0,0.0
0.19000000000000009,919.1613176309166,1.3971252027989897E-5,0.44335772669540174,11.917221781522871,0.5576422733045988,5.452905723792146,0.0,0.0
0.1950000000000001,912.618281718723,1.3871797882124602E-5,0.44485774646787013,11.529945481652021,0.5561422535321303,5.4579594946580405,0.0,0.0
0.2000000000000001,877.8056513834196,1.6678307376284946E-5,0.4277657381917643,9.622922630479735,0.5732342618082354,5.735591759576303,0.0,0.0
0.2050000000000001,881.7327221449797,1.6752921720754603E-5,0.42788662017919427,9.570812217971312,0.5731133798208056,5.735313299721007,0.0,0.0
0.2100000000000001,878.0094175470724,1.6682178933394405E-5,0.4259984952095021,9.731588634821389,0.5750015047904969,5.732018988700188,0.0,0.0
0.2150000000000001,881.4713923162344,1.6747956454008473E-5,0.428601707092897,9.594341906707434,0.5723982929071032,5.73523503709472,0.0,0.0
0.2200000000000001,882.6317240597231,1.6770002757134748E-5,0.4255668453860234,9.5904083690579,0.5754331546139773,5.731334280242287,0.0,0.0
0.22500000000000012,877.5357092984867,1.6673178476671255E-5,0.42963650350152455,9.504021886009326,0.5713634964984762,5.738426852478824,0.0,0.0
0.23000000000000012,874.2914509316042,1.6611537567700502E-5,0.4263202524303006,9.60165775657618,0.5746797475696991,5.732826754470133,0.0,0.0
0.23500000000000013,874.9424181359844,1.6623905944583728E-5,0.42738077866302576,9.50000248934496,0.5736192213369741,5.733571077106461,0.0,0.0
0.24000000000000013,843.8627299410282,1.924007024265544E-5,0.41212462366046587,7.5850704881621525,0.5888753763395339,5.956995122909197,0.0,0.0
0.24500000000000013,843.4330659074963,1.9230273902690927E-5,0.41324672447621613,7.752748440927072,0.5877532755237841,5.959171007957529,0.0,0.0
0.2500000000000001,845.6940936034517,1.9281825334158703E-5,0.4128193930691117,8.061672157606655,0.5881806069308887,5.96170611474851,0.0,0.0
0.2550000000000001,846.0909621995667,1.9290873938150116E-5,0.4139737618040276,8.134224449249139,0.5870262381959716,5.963034731638764,0.0,0.0
0.2600000000000001,842.6912585796183,1.921336069561528E-5,0.4099476027739883,7.823423359621854,0.591052397226012,5.9534918320207,0.0,0.0
0.2650000000000001,848.3695481893907,1.9342825698718084E-5,0.4142582870159455,7.858969960742457,0.5867417129840548,5.962097247997005,0.0,0.0
0.27000000000000013,847.0744641575426,1.9313297782791992E-5,0.4118936973959942,7.851613088799347,0.589106302604005,5.958377311713843,0.0,0.0
0.27500000000000013,849.5183841665541,1.9369019158997397E-5,0.41341385864699637,7.967576300335682,0.5875861413530044,5.960133200813084,0.0,0.0
0.28000000000000014,819.0563545806332,2.1786899031844844E-5,0.400406475832014,6.587698814342292,0.6005935241679857,6.147354448644771,0.0,0.0
0.28500000000000014,816.6319843400078,2.1722410783444186E-5,0.40017050823959904,6.556181544041819,0.600829491760401,6.145867418948614,0.0,0.0
