Chi,T_avg (kBps)
0.1,360.42690964338925
0.11,354.3938278783074
0.12,377.3886522238405
0.13,375.0205485151612
0.14,376.1904945279493
0.15000000000000002,375.85326500233845
0.16000000000000003,385.2534720630123
0.17000000000000004,380.97302027764397
0.18000000000000005,380.178202604351
0.19000000000000006,383.67017546740385
0.20000000000000007,392.5158626309106
0.21000000000000008,393.65060755975054
0.22000000000000008,388.4148255867687
0.2300000000000001,390.74080907559573
0.2400000000000001,398.7041936737003
0.2500000000000001,395.0445441077939
0.2600000000000001,396.2888076790075
0.27000000000000013,396.79985078972584
0.28000000000000014,400.3970696661037
0.29000000000000015,401.2135351361792
0.30000000000000016,401.0227412876376
0.31000000000000016,400.7645442814161
0.3200000000000002,403.73165362284385
0.3300000000000002,400.29346175661436
0.3400000000000002,404.2310684461864
0.3500000000000002,403.81788356427506
0.3600000000000002,403.1308854222957
0.3700000000000002,403.24809890443964
0.3800000000000002,403.84728377071497
0.39000000000000024,406.8692958028177
0.40000000000000024,404.9591794543707
0.41000000000000025,407.2041167885154
0.42000000000000026,405.42327544075135
0.43000000000000027,406.7780433314587
0.4400000000000003,407.7128351720602
0.4500000000000003,407.2116689553553
0.4600000000000003,407.92526788646836
0.4700000000000003,407.01760998229565
0.4800000000000003,409.2339334431657
0.4900000000000003,409.469139520241
0.5000000000000003,410.6991702327475
0.5100000000000003,410.3459326893612
0.5200000000000004,408.55049200394745
0.5300000000000004,409.39566338990977
0.5400000000000004,409.4218459885697
0.5500000000000004,410.9131247537367
0.5600000000000004,414.1473032687433
0.5700000000000004,409.4092459304701
0.5800000000000004,411.0624036613692
0.5900000000000004,410.81796181952546
0.6000000000000004,412.62949094370515
0.6100000000000004,412.1197564332023
0.6200000000000004,412.1058688935901
0.6300000000000004,412.6245263378413
0.6400000000000005,411.901676645593
0.6500000000000005,412.70539092349617
0.6600000000000005,409.5114274513293
0.6700000000000005,412.05500972280794
0.6800000000000005,413.3272239094895
0.6900000000000005,414.9256663462394
0.7000000000000005,412.8514126757971
0.7100000000000005,413.0494580066851
0.7200000000000005,413.16837180393446
0.7300000000000005,412.706007375777
0.7400000000000005,412.9138721030399
0.7500000000000006,414.8213186663385
0.7600000000000006,415.47138264641615
0.7700000000000006,413.6511245004986
0.7800000000000006,415.9482393635082
0.7900000000000006,414.6917383888252
0.8000000000000006,414.4119591708509
0.8100000000000006,415.99241421724736
0.8200000000000006,411.74838356393894
0.8300000000000006,413.9441072911696
0.8400000000000006,414.27140676362836
0.8500000000000006,413.50942935102887
0.8600000000000007,416.2472146102537
0.8700000000000007,415.7108501766687
0.8800000000000007,413.6796727902238
0.8900000000000007,414.3025406547173
0.9000000000000007,416.35623078481314
0.9100000000000007,414.4570775684038
0.9200000000000007,415.3344677056696
0.9300000000000007,416.1953769565797
0.9400000000000007,414.5489315117116
0.9500000000000007,416.5151857832234
0.9600000000000007,415.98072122528504
0.9700000000000008,415.1089489477129
0.9800000000000008,414.2132045546243
0.9900000000000008,414.08863589306236
