Chi(proportion),T_avg UE(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy,Proportion UE dropped,Proportion of UE active,Eff chi mean BSs,Eff chi active UEs,T_Avg Active UE(kBps)
0.1,1741.8254863479308,1.3237873696244232E-5,0.7994384025865107,782.5101659929419,0.20056159741348903,5.089121736834629,0.0,1.0,0.03999999999999933,0.09999999999999859,1741.8254863479308
0.10500000000000001,1744.0450416948495,1.3254742316880848E-5,0.795861027159576,775.0030789799063,0.20413897284042423,5.085617096328396,0.0,1.0,0.042000000000000925,0.1050000000000007,1744.0450416948495
0.11000000000000001,1740.8238562093577,1.3230261307191123E-5,0.7968370229951355,782.3225029030998,0.20316297700486477,5.086819851283116,0.0,1.0,0.043999999999999394,0.10999999999999949,1740.8238562093577
0.11500000000000002,1744.6195216840713,1.3259108364798947E-5,0.7967382126827082,776.990029971846,0.20326178731729105,5.08650162665186,0.0,1.0,0.0459999999999995,0.11499999999999809,1744.6195216840713
0.12000000000000002,1631.6264182175037,1.860054116767956E-5,0.7717829582023377,663.346608556449,0.2282170417976617,5.645906257770636,0.003333333333333338,0.9966666666666687,0.07176000000000109,0.11960000000000134,1637.0348432440626
0.12500000000000003,1630.0829754253684,1.858294591984921E-5,0.7701153653898289,662.6228558862504,0.22988463461017145,5.6443536383206485,0.003385964912280706,0.9966140350877211,0.07474605263158021,0.12457675438596515,1635.7879081807935
0.13000000000000003,1631.2635635507527,1.859640462447858E-5,0.7726211113531508,671.1851537862416,0.22737888864684852,5.647147045381168,0.0023157894736842133,0.9976842105263176,0.07781936842105415,0.1296989473684193,1635.0345599397476
0.13500000000000004,1630.7133782672627,1.8590132512246835E-5,0.7703332815543573,657.1531681398666,0.22966671844564293,5.6443963708759455,0.0038245614035087774,0.9961754385964937,0.08069021052631717,0.13448368421052787,1637.065983571539
0.14000000000000004,1633.8627850190028,1.862603574921666E-5,0.7715066333298148,658.9481055442782,0.2284933666701846,5.645750518859388,0.00328070175438597,0.996719298245616,0.08372442105263324,0.13954070175438546,1639.2792813651183
0.14500000000000005,1629.7067604877675,1.8578657069560566E-5,0.7709961469303308,654.9634829093251,0.229003853069669,5.644954396131768,0.0038245614035087765,0.996175438596493,0.08666726315789655,0.14444543859649123,1635.9206942099402
0.15000000000000005,1636.828366974141,1.865984338350518E-5,0.7681912384628085,665.6249531547272,0.2318087615371912,5.642885240061359,0.003140350877192986,0.996859649122809,0.08971736842105457,0.14952894736842354,1642.093340698134
0.15500000000000005,1630.3132876829757,1.858557147958595E-5,0.7711639184505107,657.2755210736782,0.22883608154948845,5.645154515896016,0.0037543859649122845,0.9962456140350892,0.09265084210526524,0.15441807017543963,1636.5404140168162
0.16000000000000006,1431.2458088119333,2.1754936293941398E-5,0.6897312289505622,50.92863980399687,0.31026877104943873,5.909541940353426,0.09356578947368441,0.9064342105263196,0.11602357894736832,0.14502947368421037,1579.4336660517104
0.16500000000000006,1438.6519768624275,2.1867510048308865E-5,0.6879157960707554,59.0193913986063,0.3120842039292447,5.910370684595389,0.09136842105263156,0.9086315789473711,0.11993936842105297,0.1499242105263162,1583.5469655227857
0.17000000000000007,1436.1139540756815,2.1828932101950384E-5,0.6895912368226526,60.35787632979661,0.31040876317734617,5.911945187728073,0.09127631578947354,0.9087236842105296,0.1235864210526315,0.15448302631578953,1580.834790698272
0.17500000000000007,1432.844411623349,2.177923505667488E-5,0.6949500406466129,58.55830923260172,0.3050499593533866,5.916157454854913,0.09196052631578937,0.908039473684213,0.1271255263157904,0.15890690789473705,1578.1758857544348
0.18000000000000008,1432.4232133490084,2.1772832842904956E-5,0.6897159453844336,60.51758910629049,0.3102840546155662,5.911138067631452,0.09236842105263164,0.9076315789473726,0.1306989473684212,0.163373684210527,1578.5700000601166
0.18500000000000008,1430.1255720955762,2.1737908695852754E-5,0.689705152122685,46.97086841638625,0.3102948478773151,5.9092077459853645,0.09413157894736852,0.9058684210526342,0.13406852631578967,0.1675856578947366,1578.9533222487132
0.19000000000000009,1434.4654120876426,2.1803874263732174E-5,0.6900742171214681,57.94431473634735,0.3099257828785311,5.910963286824301,0.09264473684210545,0.9073552631578972,0.1379180000000002,0.17239750000000054,1581.2785154089154
0.1950000000000001,1434.8509238645313,2.1809734042740905E-5,0.6925221682364489,61.89770879165464,0.3074778317635515,5.915880487294603,0.08982894736842106,0.9101710526315825,0.14198668421052665,0.177483355263158,1576.8965391688
0.2000000000000001,1175.3762291207804,2.233214835329482E-5,0.5679210064257846,0.0,0.4320789935742153,5.9579391395667916,0.2470631578947375,0.7529368421052623,0.1505873684210526,0.1505873684210526,1561.6846760530027
0.2050000000000001,1174.7893460808777,2.2320997575536696E-5,0.5677014975482589,0.0,0.4322985024517412,5.957109708319648,0.24741052631579005,0.752589473684209,0.15428084210526352,0.1542808421052635,1561.823798512949
0.2100000000000001,1174.7225527184341,2.231972850165022E-5,0.5709671182675848,0.0,0.4290328817324149,5.963793058776856,0.2446210526315797,0.7553789473684197,0.15862957894736837,0.15862957894736837,1555.6545857843128
0.2150000000000001,1177.704427716874,2.2376384126620632E-5,0.5666070321104908,0.0,0.4333929678895092,5.958088853243595,0.2451263157894741,0.754873684210525,0.1622978421052636,0.1622978421052636,1560.4531428017933
0.2200000000000001,1178.8255914849658,2.239768623821432E-5,0.5691857721392157,0.0,0.4308142278607854,5.960461766702647,0.2454947368421053,0.7545052631578929,0.1659911578947372,0.1659911578947372,1562.9588552697498
