Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
140.1,2202.045368324588,1966.5567668438437,1880.9119840121575,1787.3891657535937,1739.2738818588143,1682.0046108472247,1649.757049652498,1608.6515914281888,1583.2769552750308,1563.2095542557774,
150.1,2140.8622209150444,1901.556463256015,1815.433391991,1722.0206307059275,1676.1063575680662,1618.0842960562338,1586.139107945131,1544.468500942741,1521.2089536143371,1498.4663423113639,
160.1,2081.541642016446,1840.479723863946,1754.0050730351088,1663.316442798679,1617.5901196518007,1560.053845092035,1527.4424315734152,1486.2614297622579,1461.456115123707,1439.4691374181903,
170.1,2020.8797835590979,1786.1161595731317,1699.0525101429846,1606.10699200337,1559.1081539812205,1505.0282518051918,1472.0010634575995,1429.6847926290395,1406.277526670581,1385.2695714955503,
180.1,1968.3442562866635,1734.3412812741385,1646.680236895022,1555.182121684283,1508.0321535719663,1452.4745593260648,1420.5362797106945,1379.429328717177,1355.25846700127,1332.0129247990294,
190.1,1921.9068467749198,1683.6940191604913,1596.5713478742832,1505.303598635872,1460.5256752549092,1401.3478710880975,1370.7186862115916,1329.9149797745067,1305.7780659720481,1283.62603372149,
200.1,1871.885004911686,1636.2683176974047,1549.5981877263032,1460.0238095868,1411.2971125002584,1356.1196873414174,1324.6652240664894,1282.8877473454154,1259.4485373620682,1236.8801565317767,
210.1,1827.3064535273288,1590.4943152468327,1507.0390290375933,1414.2789038283042,1368.6478642115028,1311.9137671549338,1280.8347267655279,1239.8603329660336,1216.5522757916947,1194.1866734179703,
220.1,1787.2265863887962,1549.0854713065028,1463.2890183618151,1373.425021388013,1326.3917941983354,1269.4769025089329,1239.3705244175687,1199.224326744762,1175.1229590840392,1152.233696170567,
230.1,1748.4211898092772,1506.6798986257618,1423.869810579433,1332.0877171487252,1286.284043375055,1231.5091607023332,1199.9875576276752,1160.5803516521867,1135.3192160205626,1113.5501477480575,
240.1,1708.6664745280655,1471.7209727532077,1385.781937635047,1294.1891631670699,1250.113083127962,1192.8946212923222,1161.6683317998222,1122.040851162716,1098.526001074026,1075.610359916981,
250.1,1668.6704237278127,1432.673383227408,1348.5703908253251,1257.5286487626595,1212.9205760497798,1159.4660847593234,1125.2581575976458,1087.446432633322,1063.9139542077721,1040.0779218443538,
260.1,1636.4880190593938,1399.5393255690146,1312.8185690974992,1223.9371888966998,1177.7089010552183,1123.7402446863468,1092.4550212891688,1053.4909837429416,1031.1097362068338,1007.2781323510015,
270.1,1600.860448530905,1365.0390566300964,1280.1867050731437,1190.2973058655082,1145.101481829522,1089.9501719905888,1060.4327191972925,1020.3128002684372,997.6633890871899,974.0133635316366,
280.1,1568.1234972259824,1333.4878051018445,1248.202114191394,1158.7353468471729,1114.252662518812,1057.9021717043386,1028.6482993893826,989.2858950364646,966.6432082015157,942.9814858910287,
290.1,1535.9219373986716,1302.390562411317,1216.5462290565083,1127.781287267028,1084.541637856397,1029.7928310436337,998.9263286119949,959.7107576735209,936.9823358640704,913.5853442763822,
300.1,1511.178024826693,1272.4187958714313,1187.4945169942832,1100.4475556862521,1054.2974069633437,1000.8590198781415,970.9328223802282,932.1969822045647,908.5449063498949,885.109071177392,
310.1,1479.6319875354438,1244.805642638015,1160.3183472912247,1072.343901259706,1026.3772643334978,973.3393476690818,943.6772134420987,904.3380193063814,882.3855722715882,858.8423606993774,
320.1,1449.626220967445,1216.494130668688,1133.1679765041438,1044.7853838717363,1000.723940768275,947.2893267079913,916.7186913766499,880.0025860276986,857.2650733881966,832.2860063523069,
