Chi,T_avg (kBps)
0.0,0.0
0.01,0.0
0.02,0.0
0.03,0.0
0.04,465.90816989551996
0.05,475.5843745731559
0.060000000000000005,476.6452355913258
0.07,456.98375660408993
0.08,494.1637252674651
0.09,501.1100170034617
0.09999999999999999,495.2999512265159
0.10999999999999999,493.3176473426907
0.11999999999999998,494.1261100514099
0.12999999999999998,513.5587212448447
0.13999999999999999,517.7088121267417
0.15,514.5357030491768
0.16,517.5544088694583
0.17,523.7844450641213
0.18000000000000002,527.9322668324937
0.19000000000000003,521.8328721551281
0.20000000000000004,529.3386524052045
0.21000000000000005,528.0599085524752
0.22000000000000006,526.5127564332772
0.23000000000000007,529.3639859066435
0.24000000000000007,532.0052639958191
0.25000000000000006,534.9564337323286
0.26000000000000006,532.625364120555
0.2700000000000001,532.7855934762247
0.2800000000000001,537.8943495671812
0.2900000000000001,536.343229758756
0.3000000000000001,535.8087694857594
0.3100000000000001,535.8332545149274
0.3200000000000001,539.923349897778
0.3300000000000001,535.3575000984328
0.34000000000000014,540.4167202468914
0.35000000000000014,540.0445230892152
0.36000000000000015,541.7525915623929
0.37000000000000016,539.0115862231003
0.38000000000000017,541.7184130094133
0.3900000000000002,539.9899586207009
0.4000000000000002,539.9197699098792
0.4100000000000002,539.797901467902
0.4200000000000002,540.4697841757304
0.4300000000000002,545.449898324852
0.4400000000000002,543.5417242022069
0.45000000000000023,545.9527669886775
0.46000000000000024,546.9895443765797
0.47000000000000025,545.5045490870109
0.48000000000000026,543.4653861462458
0.49000000000000027,540.4700575102812
0.5000000000000002,541.3870785944628
0.5100000000000002,543.9055501173865
0.5200000000000002,544.6908032895996
0.5300000000000002,546.223243412517
0.5400000000000003,545.4480109391283
0.5500000000000003,547.5341557127332
0.5600000000000003,545.2282028812226
0.5700000000000003,542.3915776489631
0.5800000000000003,547.8768187085705
0.5900000000000003,549.7924468310227
0.6000000000000003,544.9508605846846
0.6100000000000003,546.1903652301371
0.6200000000000003,547.0426827440162
0.6300000000000003,547.5132940621227
0.6400000000000003,545.2177439407392
0.6500000000000004,547.4684701128043
0.6600000000000004,546.5291441141572
0.6700000000000004,546.5952683057685
0.6800000000000004,547.0477053864358
0.6900000000000004,549.4912193428249
0.7000000000000004,547.9773378923115
0.7100000000000004,547.6087303098408
0.7200000000000004,545.8804097911119
0.7300000000000004,543.5888975641958
0.7400000000000004,547.0922571190766
0.7500000000000004,549.3431890042962
0.7600000000000005,548.6927071276076
0.7700000000000005,548.7766396503698
0.7800000000000005,547.5315335245709
0.7900000000000005,550.454224887108
0.8000000000000005,548.1799473875957
0.8100000000000005,551.9044915283052
0.8200000000000005,551.4298617023682
0.8300000000000005,551.8231658183837
0.8400000000000005,550.9834667974476
0.8500000000000005,551.4993890265365
0.8600000000000005,549.8379459649908
0.8700000000000006,549.4810476224557
0.8800000000000006,549.2321597564329
0.8900000000000006,550.2729264606226
0.9000000000000006,550.9211551217903
0.9100000000000006,546.8442223065676
0.9200000000000006,549.1153420593562
0.9300000000000006,547.6119817587354
0.9400000000000006,550.5354663309491
0.9500000000000006,548.5576342552549
0.9600000000000006,549.0073169927958
0.9700000000000006,551.5922586887549
0.9800000000000006,548.1788955591096
0.9900000000000007,550.270591422287
