Chi,T_avg (kBps)
0.0,0.0
0.01,0.0
0.02,0.0
0.03,0.0
0.04,114.31868987088157
0.05,114.23740092977862
0.060000000000000005,109.2651848533185
0.07,109.2571405894985
0.08,140.84076735413217
0.09,139.1572678972917
0.09999999999999999,140.79859204915368
0.10999999999999999,138.13606501340323
0.11999999999999998,139.64951685535368
0.12999999999999998,152.08862198552254
0.13999999999999999,153.29688806212818
0.15,151.49458047165228
0.16,159.42747615317984
0.17,157.102438809024
0.18000000000000002,158.63384166507637
0.19000000000000003,157.04791251410006
0.20000000000000004,162.6766548728279
0.21000000000000005,161.32851062366018
0.22000000000000006,162.622202363482
0.23000000000000007,162.65511469004917
0.24000000000000007,165.2918811774338
0.25000000000000006,164.75796969733523
0.26000000000000006,163.44087172121732
0.2700000000000001,165.03124694040443
0.2800000000000001,166.00627199731215
0.2900000000000001,166.0964897697827
0.3000000000000001,166.24050916232562
0.3100000000000001,166.7871140628681
0.3200000000000001,167.67588526625602
0.3300000000000001,168.5322561021455
0.34000000000000014,167.37614308463023
0.35000000000000014,166.47810974313546
0.36000000000000015,168.69125814575486
0.37000000000000016,168.28240464744474
0.38000000000000017,169.54094566090504
0.3900000000000002,169.77705435944253
0.4000000000000002,170.5636006155818
0.4100000000000002,171.04328314395164
0.4200000000000002,169.98212009980276
0.4300000000000002,169.52771262827937
0.4400000000000002,169.78579531786852
0.45000000000000023,170.85791410415766
0.46000000000000024,170.95437279899997
0.47000000000000025,170.67381474931545
0.48000000000000026,171.17401629362055
0.49000000000000027,172.56388454527539
0.5000000000000002,169.9308849942557
0.5100000000000002,171.61853018062556
0.5200000000000002,171.29243564240014
0.5300000000000002,170.61167397013637
0.5400000000000003,171.54465097044866
0.5500000000000003,172.92126205601045
0.5600000000000003,171.82689617764888
0.5700000000000003,172.27742561504056
0.5800000000000003,171.06977766131564
0.5900000000000003,172.3288097492244
0.6000000000000003,172.40411122285244
0.6100000000000003,173.01645171199493
0.6200000000000003,172.19622878071894
0.6300000000000003,171.46102238974512
0.6400000000000003,172.04160116238285
0.6500000000000004,171.78929155206623
0.6600000000000004,172.13612222364515
0.6700000000000004,172.1869825873259
0.6800000000000004,172.39862315741144
0.6900000000000004,171.73722389550687
0.7000000000000004,172.144967280926
0.7100000000000004,172.6629936213795
0.7200000000000004,173.34910781843323
0.7300000000000004,172.01318330266426
0.7400000000000004,173.70834804768455
0.7500000000000004,171.98622283415034
0.7600000000000005,172.88087264640615
0.7700000000000005,173.04247916989658
0.7800000000000005,173.875939008864
0.7900000000000005,171.20568313243948
0.8000000000000005,173.32301298679744
0.8100000000000005,172.61120667426255
0.8200000000000005,172.93097010467142
0.8300000000000005,172.67588894731065
0.8400000000000005,173.5855325339695
0.8500000000000005,172.6972623800061
0.8600000000000005,171.92116248340398
0.8700000000000006,172.87236768075604
0.8800000000000006,173.3119383540939
0.8900000000000006,173.38351256633302
0.9000000000000006,172.77728115994046
0.9100000000000006,172.33047035294214
0.9200000000000006,172.15201860065451
0.9300000000000006,173.45679290346507
0.9400000000000006,172.83879743677986
0.9500000000000006,173.0222423702316
0.9600000000000006,173.5696736197757
0.9700000000000006,172.67977258337694
0.9800000000000006,172.34360071062795
0.9900000000000007,173.46554086276657
