UE_BS_min_dist(km),T_UE (kBps)
300.1049358706464,1088.1681768376882
456.83135611655894,186.65794750758735
1072.320617313077,174.6936091696233
1128.3088654228713,86.95298085496162
322.9884685410048,340.0828627720917
1493.0574292728095,385.2046260604828
1720.2640245780512,1068.0059726119155
1357.194129623806,553.9422337459752
1162.577382722178,663.5503053174278
1567.2813024799793,1605.4816204804815
692.5498713924927,239.74684540916954
923.5259708429384,603.1420718390968
905.0089943765776,190.4158231908821
345.81444251770125,260.6478563939427
318.8857709673143,1236.9003389012921
359.23496127552073,355.7397688760899
172.40827304684026,1512.9967996104795
675.2137475905047,181.49347956912158
393.03576737964175,1463.4235384920762
1085.4721859343726,94.30163675134438
1562.7741183457624,431.8509655697026
891.8085687007103,438.5736730418348
224.89144879150734,549.8908232745983
1153.1653319892287,299.4974797572766
130.38082821469814,1265.0224365269676
1367.4578639315673,641.530680642562
25.336954873315957,3541.3450948837913
896.3791585108365,243.42997173446017
411.3845754844883,264.56574588097027
696.0227908303619,141.55141936211248
985.7438165199115,584.0982362110033
681.0976490598554,300.5482480887603
1332.3070389694042,1395.309904153137
468.95297950385526,1043.1739030150213
954.7850976340386,105.6779383846988
865.2440489487203,88.02300412972191
1015.5898687094448,327.21794746877276
500.24694359577165,974.6176903014424
16.810579736052983,3878.402782259862
1379.5531439679273,339.91111438919967
132.51316037307674,1867.1505602178281
133.27846205755026,2471.4750217424294
928.8131615330271,769.5139387680563
1082.6091194031121,389.9049649177635
1207.8398722640823,274.68484734488106
1641.4206820286124,187.85928697169854
1211.1562680415418,219.4433924993843
1689.7284648670784,269.37798692918085
1643.0159451378477,1519.0338645955496
1133.2492936686995,363.25630960219553
1146.5603350153112,190.4700133477852
1041.6147756636983,138.1604320344969
725.613027673786,211.81663973672283
445.4616392070133,853.9385733866407
1417.5598173146943,391.69596241272995
478.45650522037124,152.76044371536628
357.5238654938514,977.7562132155031
735.4041022493903,227.28563594114152
384.15314038629526,705.986035662162
382.55093518315675,854.6979788948094
1690.5123667759424,85.85832270716365
153.57821182763493,1081.3218090283358
1144.9118933498178,510.0330408527515
413.24316171162997,338.1808315723437
236.37123414711343,1284.339666525595
172.58779964046818,598.4616945440227
1227.1392817540461,341.40924370960454
527.6560310369912,369.88034604002405
504.5234885335093,1812.5519915529978
1312.3081881024402,230.03279223724476
1527.0620404110548,136.38935254082264
871.4643087425728,778.6648425788204
1110.2814459996835,418.9391445103274
1284.5188849941642,355.5084033220941
952.0385993200144,238.0263410891252
68.18719961571298,1635.1187235196037
878.7105732697648,1392.706983461932
1350.7003822481222,164.25368350261175
1407.5960170461344,160.43722973338376
547.3158315515303,86.83228089264846
616.3947289386855,224.92389934501878
559.4797055695122,719.0620751925136
1250.4904537602022,125.84564908245795
895.2048188785421,189.63507120985338
1279.0921338782955,396.52945673386967
1420.2066820432553,1133.8830910309591
1107.7186364672584,252.61477833524134
207.08546536672628,1599.0053794396629
1323.395973763465,170.58503762123524
1480.392587765732,288.9635569811643
851.5318862658899,213.9379806897721
612.6411420694935,911.6516248474536
976.3398280678933,263.08577794092525
8.57831493188512,4449.821806712825
118.75688181387962,1522.653107431953
1473.5621165261034,1323.8250818553909
832.6835185956269,373.24542317395066
745.6718346908581,117.6313042441781
1566.3163065172334,216.25364293080284
591.2792069864172,1180.6122717937103
127.9391345815727,1044.8794877202893
462.39111084595527,227.17318656353467
1654.0734459644852,501.35059784228474
422.9220231068015,438.9009577082498
1068.6132381292189,550.6017211520266
539.6150171785574,532.2706242384027
29.969902369360437,3536.890377847124
1673.2070373391036,1973.7326860708242
704.0119560723042,590.5818150236453
437.4870149537599,2046.6329038256604
1480.9294932341586,774.3839189996496
673.2290319743568,425.816610687287
1615.8560021876242,747.5371076570455
441.2988324661697,114.85607220572507
1504.7545157589022,1392.1069123369919
447.8700325195794,486.25911123109853
1606.5949602163632,2408.294477555716
418.0416644747977,410.76354501237415
188.10798723475992,1274.2600387093653
1662.7898353664173,420.38508347830737
159.99391633426842,1083.837316309829
46.46936891536997,3306.6982168555646
815.5754283848466,330.00484090258016
203.33489760063983,1720.336829606066
510.82301235822433,252.02798400868437
102.10393179892945,1495.7222486975036
1661.5046977143468,241.00923730415053
499.94607333718125,663.8520740697345
428.96673026021597,1245.00820292582
26.810178859439592,2827.1624258543666
1358.5783918396176,100.90782227571854
907.5129400329054,567.3976380189437
476.9812575925196,433.9741250554948
294.25735518871073,859.2543186876052
1062.9408113060492,575.3903380141019
407.9644332827003,1029.2176142107435
1558.9185098346861,537.4656695202452
143.47053423956433,1599.2097244101158
1358.9989124697393,195.615220256468
76.81355523233195,2938.3490098959687
669.3240305613667,386.54619562142557
787.8945204259571,309.4101452308802
250.30727106847078,289.4934126867955
744.5060309424393,675.3021542944831
1604.6150714058854,554.6890580679327
1175.0372648874388,663.220366380188
784.4223454419803,101.54484433104533
286.3333503658761,1294.8185724106586
706.8156260859074,719.9070355778605
632.8549188118254,324.52731801959715
1020.0883728675527,159.44948101626957
1202.837606128266,86.99925971724845
273.8738445057653,1067.9533274950184
448.12414487320376,579.9550136257134
1555.1992846073135,322.32058727856577
1070.1191345264767,388.37593858888624
814.4738045697964,357.2542810472597
1275.1854858963402,1010.8792770748632
1035.2391526900801,139.88078887091876
429.86689940309526,327.4278429525928
1165.8931423568865,177.19896264577417
825.7802053021377,293.3842711090134
394.66195368738994,816.4453163041748
93.57178544187624,1945.0558048835705
37.19200891328755,3241.4760025595
390.32664016910604,211.93480809875157
91.3816493639066,2784.0896351053684
715.702632219102,202.35762840986158
1358.9161457663117,229.25460377028634
56.13613873796873,1132.3625381560773
1615.5938933315797,854.0451650303468
195.519161112466,2012.7758836045184
601.408590804059,354.28714789230634
322.1361008942367,875.4650612819864
436.98293568483064,390.7744918182723
1178.4301948314533,125.43008807406888
1160.0932372304385,306.075803202236
672.945660529984,113.08602301296895
891.2260472876244,107.0169836594468
1470.0467820952113,223.8807664705337
944.1541368182036,194.12273141860047
389.669618767369,190.8580541873754
526.5575228316435,995.7039205754121
1159.8486030087136,326.625393528078
621.7138989225263,129.02805083159018
1689.259562376649,226.67761022135187
193.8903157624352,1458.3825924804062
1474.8717499259615,842.714498162516
1409.1636936395375,98.31362791106713
810.8015928439634,277.5834177558859
480.8473869167396,239.85945561067638
839.128231518848,0.0
75.89849041177712,2473.1714806569503
853.5456832180097,0.0
382.39409062389376,338.4718678731916
446.72163780972386,379.1726247241142
1418.2917424312288,135.05458793034995
1141.5482161269572,146.46924227918674
1391.7899986957098,208.13304057304865
1474.8075803574793,938.8262953929316
877.6961117068456,628.2674423741854
25.809287778032242,4160.135828854647
181.22997829412557,2632.8817611375966
724.9648250341521,274.0423854752788
1448.763302130989,487.0500862434389
651.8706236016956,254.09026314706063
1343.3479644268596,317.9748111755326
968.1060712663418,140.1039928200558
803.4326257326665,915.228502747472
401.2929352249196,80.26683553597312
1637.4030946903385,416.5449163661821
682.5425441442594,792.0128809578367
324.70881260364683,1243.2192672049916
530.279618444681,157.41282336993035
140.4492583773264,793.8027805139786
1012.3662416860885,513.5926076422688
850.1098354071908,0.0
1646.5483075100603,288.58827832564907
1414.3624812859696,518.4358357172258
154.39441892584102,0.0
1597.3631265056804,168.9589984208474
434.6955228175644,0.0
495.79806549581997,199.01778061965268
957.0500744822826,215.25839670893455
658.8513972499812,0.0
1555.870421759232,1399.572119023922
61.356613168594286,1642.2518652307297
1472.545554175936,299.67723345590383
1.4272557470889413,6481.85566597719
273.3207486930724,915.3840555475958
126.88185295360535,1841.973108045049
506.18943478262827,79.02517200694679
411.921336482977,789.0584873985958
1721.2067872122084,1184.114418572454
1511.575599558936,194.52091927951204
116.19664064902565,1657.080834249273
1494.4134015575758,109.17550126598726
308.71057893300986,966.7831039083078
722.883544234351,258.1037286071823
1393.209282677709,138.13946365221173
1388.4620179383508,168.0840992264145
1273.5923047951474,167.5244248445805
1288.3076728041653,0.0
653.4873935359169,618.7392273567665
645.0182083442063,288.1064665743378
352.3848249968826,967.6178266104249
374.73557813168645,1540.443413416673
1233.8953214488545,746.8709650763747
673.7642661325634,1435.7644811673092
1717.06938207156,393.94890638144517
564.4927349513588,762.4086738182482
1102.0233741164982,694.740217197259
44.063888806202435,2771.5555132873883
966.0987595404114,461.9725269159949
651.4645856393813,146.1442130351636
781.3678369680925,598.9969679688261
682.1418751518714,1050.4207994353576
1179.9574831165364,224.43767248223077
288.0706861977259,386.384527262651
285.48423152760563,1578.6778871603535
1298.531256429213,566.7860594174451
1537.7397439184112,174.22337350512228
1637.9536529521095,1235.0139577889158
1335.880382276839,799.1344464064496
432.05043192855425,420.1225473317537
1561.1759575557471,258.23304762744556
1725.5467842243543,620.5706023213096
742.0832309088129,396.4150928766973
887.1085553542035,245.00264835474098
1245.3783078703625,0.0
1725.3128338531021,109.3257803271208
1671.4688894773385,0.0
1581.5598963638201,186.14727594317733
1595.8937960985518,1196.469766651879
1576.2467711170548,79.27455330885203
635.8248496923962,212.8102588882849
1526.3667448029096,0.0
1049.7326106633002,696.5473725971525
1116.519094348293,589.9891134901787
1022.4562686307771,565.0527917637115
1727.3040936237767,82.29638304324145
373.0073156629088,1391.4633316482607
293.7856153828252,924.1214952734589
1550.7918600249088,269.13188371670384
255.1863317263776,1003.5129546848913
464.44889877115156,578.2935569585181
355.08963414884903,1334.686914504607
542.9262642370046,405.37943018048634
1191.5180321939129,155.42039779792046
572.2357532852146,318.82420445576105
766.3518443353375,142.79978837603792
717.8067575808006,139.41256238690474
891.8594452293281,169.23114960180533
289.8206634396992,1206.1157472954221
656.4773792204315,130.97199529224915
831.4830008582683,560.3055366854412
283.4892204938076,419.71203253216686
979.2937102297961,166.5100565945991
1640.391283662051,1583.8716393009347
172.6238060287777,2291.6366497204035
773.1592231022062,145.08322560590744
420.1660026353505,781.8596346752487
1247.5156196129356,221.6037499818092
1008.3526653866916,230.56025898953752
1573.5508731226726,597.7703988453883
1512.793024732381,329.8645995810539
1239.4886699147949,253.44883547220385
154.14074801267273,1432.683990788718
1101.0855192861814,214.69928356799957
410.9200046391021,1234.3500018606476
506.75045480950854,568.5506326670901
757.7983318895915,705.8776025716543
780.5462256453916,237.62878299174326
1569.466819304992,778.4323041984085
1434.3818314668063,814.6474517530738
1576.2606958531478,1478.6052371600006
357.5377797422125,116.63923728834975
751.790438203765,190.6436670371634
806.1270080742883,174.1433274046183
3.2304845346860396,5161.955851091559
282.6729903948153,569.6698843420523
201.9995087632686,1090.056253241336
1497.6169581316763,167.3259482743503
73.22731386949054,2607.243999637405
569.49199089188,557.1796362811148
1144.7644424140633,148.11809342072425
276.63583391675144,642.5326791462338
212.8001652176844,2208.4788281469096
1217.095509294854,201.82552327221086
748.6590141232613,159.65738343819808
1703.2334933240816,527.8755563613254
745.545222138735,308.85907381989796
1072.1055199936668,210.08724683728497
264.2351252039688,685.8831352647693
1200.3352984684104,184.49982297141796
1683.2014732255118,145.0095616039929
645.8654250612485,367.05657696103697
43.563332594202976,2486.6161060336694
359.5733275106757,1725.2820473938784
316.5898672282368,827.8184198232912
721.5185272214953,316.2883524383028
247.58413928741902,2277.3698545077837
410.54472524295636,89.7890697082184
81.00010015390744,1540.800196896119
1129.3416758766903,187.08843271157627
826.9515382459344,111.6087060807992
1024.5885334614034,144.1231697707341
18.493502263906933,3577.506526837033
1199.5377847596767,452.03880240852413
386.5037802838195,191.33670082155803
178.02070613964855,1694.6901550305759
314.09773879884807,233.22861616703779
1117.1320838945956,365.58433109576856
171.69397440922774,1121.4913854522615
1311.908207755994,402.0834254546391
81.26801408034432,1495.651248441494
698.9765726072778,428.5922224900568
1037.6463317295857,172.82748744554223
966.4821333078721,503.5002750138003
908.6247926055181,690.2817944125954
1683.7324905700334,181.702610738918
1612.2378465503818,885.8092298578536
440.400791961336,1206.5487938564363
42.59264228167372,3636.7975286908677
1722.38724195528,397.1157681545082
19.521531095909747,2880.9349801120075
564.145175051565,311.00832278249635
441.65197658381067,1104.7425169998394
773.3268811207262,269.788760993038
1082.1872328552133,716.6461747647429
436.60166866603765,974.7817480567178
1542.749614689002,1305.2158891983413
765.3363311680633,168.77381196357564
1194.777031557047,1413.1766277484135
1222.5071826025592,297.12345796223985
951.7694279265104,229.68211614470056
1324.8309173428393,822.794008351218
