UE_BS_min_dist(km),T_UE (kBps)
213.26688883860535,1338.4000190466757
446.18387490569893,0.0
76.50723352364354,0.0
1620.2788537718698,0.0
1276.9688076862885,429.33993745759665
1359.2533412812877,0.0
205.04976928650885,1581.8322150005524
831.535459029851,0.0
185.48533534095634,0.0
418.6921100363262,1369.8415975510127
1610.16722558414,451.43589079749944
411.7740524551399,1829.739309804147
47.85374100289452,0.0
874.8769092392271,571.4046315720793
1590.8072353877444,0.0
739.6125573116736,606.0292180137217
1449.7836282647515,0.0
1161.9868839748915,565.3830509734827
103.99620908097762,0.0
215.64018993672948,0.0
988.6301041466071,351.13549525783793
884.8896677824355,0.0
1374.000172322908,1531.5995550882622
1215.0316691522225,1254.7701896018696
819.1779620041617,388.50664381999127
663.4954630363693,827.124602131828
396.0756186363558,0.0
1076.2534224093195,0.0
562.2344754756089,450.6780837085831
1187.9194683136145,589.4984614648898
1498.5809094052177,0.0
361.4301525836901,1771.3116369913619
1555.2227213631297,1297.6195938404544
1425.0208103598095,349.72481620246464
321.2800146018558,0.0
208.42467915365916,0.0
1054.7888872405858,259.04827175103645
289.23528738052727,0.0
1134.0242629012184,0.0
625.257428972619,0.0
1018.0803300461622,0.0
54.27093884669751,3056.793519418925
919.9180888710504,569.2663851984473
1190.6190755415782,447.03835579602804
443.42474675383346,580.7398733241123
880.6256088257999,641.3472644729848
1629.9808438524724,987.8069754774043
225.94027186706995,1714.4072343793302
570.151614600398,1161.5132943581928
1352.2223286855892,501.6403113887559
948.3171516044877,868.6114276067991
1631.0542338853193,0.0
899.5515444453285,289.5686795174152
1534.512450828131,1064.6745202481331
111.69557374891694,1302.14963121317
905.9483243348828,0.0
879.6752012504414,438.3639835272115
729.2755681066217,0.0
1568.8539650343216,0.0
335.3142695685757,0.0
1323.660587770376,0.0
482.6795924375537,0.0
1076.5397387220466,0.0
1529.85658844232,0.0
1663.151176058767,1031.7574017969296
49.12613797478817,0.0
1421.0813120726125,0.0
180.75745265046368,0.0
319.52106565046785,741.9951829670131
1608.3743932393004,0.0
1590.8419110099708,0.0
1146.529085640295,0.0
404.8491106527022,0.0
123.3624885163701,0.0
289.317750940373,0.0
959.0926142256664,0.0
27.584855051944597,0.0
1485.668418483746,0.0
648.552463275613,0.0
771.7057138560415,0.0
88.72839963423692,0.0
161.5984840027929,0.0
205.68687040292457,0.0
764.5531866459011,0.0
1453.1072746316777,820.0917681212247
1153.0411994522683,0.0
131.5871818459356,0.0
234.1065565504231,1422.721469321284
151.7527026545639,805.7565413095615
1146.4575624705544,0.0
46.82975972065535,0.0
262.1115211392331,0.0
693.2753183059219,0.0
532.18830969707,0.0
1553.040598206849,0.0
43.11994658765226,0.0
171.17907637032198,0.0
940.5057738340809,0.0
1228.0690642033503,0.0
1140.0621128396347,0.0
1153.4485921728924,0.0
1224.5775930232148,0.0
1260.5989844734145,618.9034925652284
692.6245796697153,0.0
257.8597221776151,0.0
21.1128316862008,0.0
363.7334347408901,0.0
968.8645692353685,0.0
935.4976261777884,0.0
1139.229104340927,258.7586485895125
390.6452488543929,0.0
284.7718409889177,0.0
90.5543392161379,0.0
1043.9131987485687,681.0486637541001
1514.7634798420142,177.7351314234482
1021.4841851455024,0.0
1178.2033211338116,0.0
1331.7623260564014,0.0
1659.484120771404,911.355698076177
131.2137733169959,0.0
227.55242763326467,0.0
905.1884162627832,0.0
784.688297993973,270.05780468213294
1375.5484771839228,0.0
1629.1681547081207,0.0
15.951129873115137,4332.89821068703
1281.5629400082355,0.0
346.2749941322359,1614.7815714044302
204.83115252432233,2219.1508034125527
1664.871767354623,289.79788676647246
698.7153824001642,649.1356698041108
540.7324620752689,525.5479612821329
1410.989865757833,644.074720677002
435.57219232247144,727.0768775669843
1280.7152149644626,494.56035321908547
177.9406836027105,1808.350644610277
33.04818366721206,2711.5878324668597
1151.0868914675707,338.01708084126193
559.8968559225804,294.35916936715995
1145.2523332405576,307.5362495899806
1343.2364114955901,695.2625030282959
444.7464004409826,727.755826996855
923.7704340996248,538.1781708121687
918.7059706296831,613.1290005722373
786.6838464271601,238.61937303360745
170.7841459967274,1043.37803956614
18.032141540780124,4051.951927063794
1281.8957884678243,946.3094995115134
1324.476856434841,609.0719753112026
639.7487111339692,399.38247662965193
670.5960346696215,292.7386722243076
615.4283622783645,553.706255542826
807.3946025389828,199.2950601276843
1722.1146314524792,517.9606255479513
1170.2830748322938,274.9824629660874
1465.8984111802488,513.8892755632451
1353.43922091,431.6634879472021
948.4104278566058,634.3738294340255
838.5632061119668,536.3838656802454
969.4283159341499,236.69906424917048
1364.2971349540217,389.53439267081444
1720.3571474552691,1650.2441666810653
564.9658902290356,884.8157842617902
1115.7675906305824,856.0706700585737
298.1983057750638,1205.5285375057933
772.800044959528,201.2906240219193
1299.9358907340759,392.5088966431267
635.8665477911736,594.9410429376929
1647.0770291594565,707.2459920667729
1218.0109893864715,335.8553696086662
1498.6360526440774,478.9878879105836
1376.868431185097,307.3148340356176
510.735200468413,1361.3385650603384
695.4340283989771,355.19762580075997
525.3242651363682,1031.0409367191735
106.45187151428088,0.0
323.8213454520517,817.5491583138158
3.528654226846928,5552.956983382043
42.39081489864487,3429.9736129457015
606.6390177858592,536.4221677714235
726.7992519992456,860.8844546200693
902.9414039530619,349.28930590798205
1515.2756004094506,1540.5148363656128
1011.6687065081646,377.46576543158517
1527.0470390326143,660.3309258197348
420.6312092428375,1038.0362312507577
667.9528114449663,692.6811821811026
1440.4922158745646,819.622812210054
979.4251818368576,466.83019208586074
491.5309389138069,1374.1317606201794
254.65031527715098,759.6353328791581
630.2293643365788,419.918230349616
719.5799021486794,196.7277380588532
1151.3390153108323,633.3297826709753
1455.8960087782284,529.2737976461428
322.2961986619512,777.785417364405
1469.8261995186654,0.0
479.1386375642593,182.00904612670212
738.3013341780704,349.46864341591964
140.23051678172445,1082.3537633330488
1251.528225548309,816.9138073495219
988.2023464305279,0.0
776.3781829129426,0.0
1472.0090460675142,581.6670662365593
809.1524954146943,788.3972088326985
673.4396074811918,251.4001579578034
236.6902023525664,2583.9682192273644
1242.6958844821604,705.8491318831316
500.9981709536569,939.1358764743193
719.872540623894,408.67921608227556
54.64693310008835,2627.080396464964
219.0563990401784,1513.6467974579882
60.044998079470524,3035.237511574385
845.3467237330617,206.61403172860537
1227.9954470264604,709.8870695339909
471.7737725775977,815.4123607084239
785.7053185784014,356.6345090704416
1375.7195721428275,1385.5856656125757
849.7480779105633,1192.9965297927258
1038.052321249284,261.8092002662349
1034.4972602290675,0.0
763.8822272397805,204.15146467024942
1104.269455413142,649.8665363717408
201.75364399348288,974.5885581529393
1061.7031982180192,770.581217149688
749.1965633485835,313.55677683878656
427.8182563136767,865.3881283422367
951.7609610500904,291.53162069882677
927.4113865520677,426.94773520295456
1117.1478162704386,0.0
1627.358187240573,541.5889404008702
1519.085835277262,643.145434931862
1037.2681773333493,0.0
424.9480965106378,777.6649563179238
723.4091353070364,436.4816034378581
1711.833163416655,486.38112284913933
1671.0376050605591,484.9852705330558
537.2344990855452,601.4887568683164
1529.383455205554,464.72154542098633
1105.4428128919326,1103.1288618553278
594.6136002757255,613.8854228986935
44.36986070565742,2989.549981004428
1583.8901258134351,349.4190302562794
631.920227844749,276.82287912149303
697.797876491685,696.5113674269483
1139.0631515684129,264.2409464398347
611.1050989010186,476.97319761977155
1704.4730859937265,214.0366754526004
360.7829382269217,1282.8707116428773
1261.0685787546188,0.0
346.81011951889997,1372.216099338308
446.92969777133834,0.0
1163.9749752247244,305.9640082460379
125.28126519153733,2010.7591076785727
410.04446213276185,1100.7024211422572
573.5208290744363,1192.1031244404262
1451.9684794110487,241.11443710067354
28.71967837492906,3163.0985522287165
604.7598125939095,751.2952953819917
300.64716307930405,580.8651279619966
1008.2014345149303,1052.3795800310675
1181.9620166316597,1052.3618354174787
1573.1488615117034,927.1791864855718
213.5701664923467,2832.8323407809626
1703.476858999839,345.4319054019269
242.82807540185414,1862.0752850948904
1566.031898486215,0.0
791.1757388182573,1385.4196174398403
942.0719399020104,295.01739336786864
1352.5054412531572,493.60541354519455
1600.5190857015525,571.9725472926
1381.3007822819843,673.6053904437534
476.51867980713143,819.7247645725514
350.31259572371914,1213.5613865639648
1643.7174207927974,423.446635241267
91.20862274528125,1878.6225053950047
788.0307396658874,479.44710538327496
870.8723519169382,325.5355980262603
476.25365711238874,565.5108293642477
823.9907530000438,357.4843472581507
1353.0281043456662,0.0
501.57047916510555,0.0
1287.5267346386695,279.6232867160776
922.7859237731965,0.0
1209.8135677298972,0.0
1700.8478569136007,0.0
1159.7962696351456,0.0
512.248551704577,0.0
6.050212000932646,0.0
1649.7770513445523,1018.8559093939817
1570.6307024969233,0.0
247.0830547884861,0.0
104.9666154011022,0.0
836.347864376783,579.5098764152332
1499.3704543532674,781.6624822869476
1234.9037806105166,655.5408680884594
1103.8597549334806,574.8932031986703
1139.556939574423,1392.0840248086895
1000.6607806961887,909.1248812569983
1182.0892315322994,592.3902511247162
1613.4527922856555,411.37926228012566
1494.6189578510769,0.0
261.0850518113753,824.2359577151677
1586.1426992103254,348.03547118970226
443.9388034330794,761.9325535290327
1478.2523339715385,0.0
50.772115427749526,3752.525069062643
1089.2266440826638,620.2722986344673
705.1225326850225,965.6440500800763
512.1336674660128,790.6208928130742
500.986499858149,649.6248910562059
418.35589524395834,1220.3968727970455
877.2954469642888,523.4376034153852
1269.540766326159,331.1494470592264
3.055644510805388,5636.429138662102
1398.18889078004,471.80295654029334
345.32790332692315,1262.4053071335775
83.81692782786163,2616.954659123421
880.9088375504679,0.0
379.32684348105164,0.0
1059.9824793943314,0.0
687.5342910252737,0.0
990.8548676769465,0.0
1583.3419756139008,0.0
1039.0963767642693,0.0
581.6935672635825,485.7867765679341
550.4411589888093,0.0
595.0853003316304,0.0
1601.3730279933973,1091.1967224776488
242.9708380140338,0.0
1714.7798735432382,0.0
465.69149117907153,0.0
1569.3838178929627,243.1258460179391
1623.9606609144853,1235.9486405518812
123.87476151405566,0.0
848.7768723164696,0.0
1031.1520370248493,0.0
1328.9219689209042,213.6128276708542
269.4294246283127,965.0391520886903
1177.761875753186,0.0
1698.687644279573,0.0
1572.947450137009,0.0
1233.557688112244,0.0
132.41454538993077,0.0
248.41853482775085,0.0
533.0081386715863,0.0
871.5375864957726,0.0
753.3914007856733,0.0
837.3191165431517,0.0
209.78873421707058,0.0
454.7098785796699,0.0
741.5328568403007,0.0
526.2996200407708,0.0
113.90063310451025,0.0
1000.9055928478272,0.0
188.70611020197674,0.0
670.1507932252047,0.0
1321.1842304063641,0.0
1212.8713915968815,0.0
1571.637698187221,0.0
86.6199092856936,0.0
1467.0266723213163,0.0
1336.5752599806947,201.99467859214963
490.1080408684305,0.0
453.88900412185563,0.0
1343.0201437296655,0.0
1299.3045124037762,0.0
948.5351923221638,0.0
1092.9665576523573,0.0
403.55563292108576,0.0
751.7770320375204,0.0
396.37845210518884,0.0
1173.5436524798934,0.0
1187.4894929167635,0.0
1237.450483444731,0.0
1191.2685139813057,0.0
493.9111264398705,0.0
1492.1376205593115,305.0430127698544
625.223705779614,0.0
1554.8243103866519,0.0
784.7288757248992,0.0
1065.7656236924734,0.0
91.0757063689779,0.0
1293.087159218784,392.30947001008724
121.57311963500072,0.0
269.0044164422942,0.0
354.0102175225037,0.0
341.7475037196526,0.0
310.7344866841225,0.0
300.49332127905797,0.0
36.74224022869409,0.0
1401.5127122298024,0.0
868.0387562004488,0.0
1663.5320250244838,0.0
1533.4092941645715,0.0
362.59583559011395,0.0
238.6331592475041,0.0
561.6360599419208,0.0
703.6481994656775,1330.3753342559135
1524.5208495225336,1323.0166716402534
451.18412122470886,728.6686730786322
493.589092394454,1221.4885932669085
497.7088930931287,1308.831651543953
193.40714110405153,1359.940071593055
511.32343701206764,1074.1781324414612
1340.9722765156678,868.6680144431803
201.2140894392749,1026.1548758268082
1082.674129807111,290.39880440243945
49.12563978803951,2445.3052432551326
842.5069987561835,1102.6327474730508
1080.122676145899,514.7707545245578
351.6887903647653,636.1480356606633
710.5794709289802,694.6370088410443
418.7910543147147,977.6852691054025
512.6214391944824,730.1098612514841
134.08612315305254,1247.4343711798458
1216.1279459760403,709.5247406613653
569.5111771981676,703.9064423462456
1070.0867834615049,306.8856783128683
1346.0255650320362,299.46922551573095
741.5566697599262,195.305605921883
498.29301994884554,1554.0148710906676
1612.871832777499,514.7487437500461
250.26482987752675,707.7433840149198
596.1523892505429,425.91664796343196
454.19699228594374,223.2177720071344
978.66228874813,357.1337511352549
798.5826275876923,285.28675161344694
1673.1188364449613,560.8411055073401
609.709333845396,322.1906799608113
1334.3714770420722,1501.7290331356087
1365.8156878325317,785.5615823126984
755.7755978026481,760.0802950597616
1336.6153497711166,588.8932001166867
1466.0742090089384,1656.3416024211167
1441.5961168444358,688.1615477733252
590.5930360726484,390.64701916374224
352.3446571683628,1150.4125732572209
97.41267039651112,1993.6994398927309
223.07357194888695,838.0739027697674
1600.560730034872,286.5022237125581
1568.6536591031768,735.0886020439852
530.3243525685875,607.0260358292302
1346.16567445562,436.35837578357655
1474.442883772038,1001.5677771474186
1145.9729852595874,676.5023043017038
1387.101120845601,738.4272197700135
373.2437493018623,408.85336455221767
629.642232052592,529.266206432734
1674.7500097916093,1681.4458814668824
976.7194360231422,493.47993965468584
426.80682400892726,421.59635021022126
812.4335900861344,281.749267854595
1679.4137295527582,2274.0222776298283
1494.559617882951,645.9012820354127
1387.2369852224003,1469.3987778705878
582.4997350720179,336.2441600578131
684.7496216031916,452.44701610136207
1414.9672830599789,449.6660393873677
732.2345082394346,393.24895311856375
1065.6362048481774,164.63259600164642
1686.195927482322,358.121881410173
144.39277135088355,1371.1554609116035
1217.7722859501116,244.72210903085534
1209.06608936767,1107.1851672016771
504.0910512290449,474.8928805481538
107.70937641176982,1619.1563962221446
1551.8049292852313,1176.3122199919076
570.9177784449867,411.13477361384975
524.7819900911787,0.0
300.7335035024463,0.0
476.75834814114756,0.0
1434.901640151263,0.0
801.9998655589783,355.2484455179315
20.095930574054776,3020.8729023114997
820.5347949051886,285.106695262358
109.03741595110195,0.0
