Chi(proportion),Avg UE Throughput(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy
0.2100000000000001,845.2134041496422,1.6059054678843183E-5,0.4682309462856324,0.0,0.5327690537143678,5.662504121452939
0.2150000000000001,842.1671382559522,1.6001175626863094E-5,0.466322548676111,0.0,0.5346774513238892,5.6569764995151575
0.2200000000000001,850.0541800592956,1.615102942112659E-5,0.4648579810167741,0.0,0.5361420189832261,5.655229505937276
0.22500000000000012,850.587330435104,1.616115927826697E-5,0.46617206643411646,0.0,0.5348279335658837,5.657614700801416
0.23000000000000012,849.3388946687714,1.6137438998706634E-5,0.4653833903670341,0.0,0.5356166096329659,5.655952204409025
0.23500000000000013,852.4997540787414,1.6197495327496082E-5,0.4703077105174005,0.0,0.5306922894825998,5.668445673551631
0.24000000000000013,718.0571133703518,1.6371702184843995E-5,0.39436774085927906,0.0,0.6066322591407214,5.679807169867668
0.24500000000000013,715.9716664662701,1.6324153995430975E-5,0.3956258931520718,0.0,0.6053741068479269,5.6839054000623745
0.2500000000000001,716.2170866451072,1.632974957550846E-5,0.3960479260056815,0.0,0.6049520739943182,5.683138696693273
0.2550000000000001,716.52651732447,1.63368045949979E-5,0.3945615387355253,0.0,0.6064384612644751,5.679998968469911
0.2600000000000001,718.000305395303,1.637040696301294E-5,0.3965477078603348,0.0,0.6044522921396651,5.685187271052695
0.2650000000000001,713.2735951230508,1.6262637968805572E-5,0.3955463422593598,0.0,0.6054536577406406,5.682395651193601
0.27000000000000013,718.6123950870827,1.638436260798552E-5,0.3957181880701941,0.0,0.6052818119298061,5.684450451718652
0.27500000000000013,716.5758230849581,1.633792876633705E-5,0.39514384209201436,0.0,0.6058561579079857,5.6825740336232045
0.28000000000000014,619.086661024073,1.646770518324033E-5,0.3429998777520651,0.0,0.6580001222479346,5.699758476915795
0.28500000000000014,625.7359977588566,1.6644577540385594E-5,0.34335845623005107,0.0,0.6576415437699495,5.703616922125549
0.29000000000000015,625.9127971713845,1.6649280404758806E-5,0.34394235605123213,0.0,0.6570576439487674,5.705649231133429
0.29500000000000015,621.3971164111883,1.652916329653757E-5,0.3443407019757036,0.0,0.6566592980242969,5.702927071136291
0.30000000000000016,624.1814212685665,1.6603225805743895E-5,0.34600188880067556,0.0,0.654998111199324,5.7105866280662285
0.30500000000000016,621.6830826706698,1.6536769999039802E-5,0.34339829730759497,0.0,0.6576017026924045,5.702207576461385
0.31000000000000016,620.7232335060087,1.651123801125987E-5,0.34338688490061675,0.0,0.6576131150993832,5.701880997324827
0.31500000000000017,622.1200622621421,1.6548393656172958E-5,0.3445999653518203,0.0,0.6564000346481821,5.707545007831253
0.3200000000000002,548.8532491263476,1.6685138773440954E-5,0.3041665289034248,0.0,0.6968334710965761,5.720890644356516
0.3250000000000002,546.2646512159203,1.6606445396963973E-5,0.3011400414565652,0.0,0.6998599585434351,5.708440552478592
0.3300000000000002,546.97518561122,1.6628045642581085E-5,0.30412093982623156,0.0,0.6968790601737679,5.718783562552899
0.3350000000000002,546.5530833833797,1.6615213734854786E-5,0.3032778336811712,0.0,0.6977221663188282,5.714922078047348
0.3400000000000002,545.7478786235406,1.659073551015567E-5,0.30360880951202895,0.0,0.697391190487971,5.716237788167643
0.3450000000000002,550.7646973639742,1.6743246799864798E-5,0.30234027822769804,0.0,0.6986597217723022,5.713615315358646
0.3500000000000002,547.0750114288545,1.6631080347437176E-5,0.3027970807054265,0.0,0.6982029192945738,5.7134813398157185
0.3550000000000002,546.9421961797041,1.662704276386299E-5,0.3011985768690245,0.0,0.6998014231309754,5.709202279096977
0.3600000000000002,492.4041491145033,1.6840221899716055E-5,0.27105915178236173,0.0,0.729940848217639,5.724554411871576
0.3650000000000002,486.4988791471236,1.663826166683167E-5,0.2717972347434865,0.0,0.7292027652565133,5.725475275994156
0.3700000000000002,486.7194681391018,1.6645805810357298E-5,0.27109800028650793,0.0,0.7299019997134921,5.722362928367349
0.3750000000000002,490.57304331786895,1.6777598081471134E-5,0.2711605120500687,0.0,0.7298394879499326,5.724218061879842
0.3800000000000002,491.4353978455796,1.6807090606318794E-5,0.2706652226685365,0.0,0.7303347773314612,5.724084283478399
0.38500000000000023,492.4640418249052,1.684227023041178E-5,0.2717073923469921,0.0,0.7292926076530095,5.728802298406397
0.39000000000000024,491.4448732482036,1.6807414665088575E-5,0.2732339092066189,0.0,0.7277660907933806,5.733996595992396
0.39500000000000024,494.7652179750432,1.6920970454746474E-5,0.2725430455007562,0.0,0.7284569544992439,5.732432763304112
0.40000000000000024,441.1394167806068,1.6763297837663056E-5,0.24490344226835017,0.0,0.7560965577316494,5.730525176703442
0.40500000000000025,443.17418636432103,1.6840619081844224E-5,0.24486156966183306,0.0,0.7561384303381676,5.731858493127939
0.41000000000000025,440.273284166563,1.673038479832939E-5,0.24444125767139424,0.0,0.7565587423286054,5.728504012916434
0.41500000000000026,442.2031465517994,1.6803719568968394E-5,0.2460259569760387,0.0,0.7549740430239609,5.735207810199493
0.42000000000000026,441.7903404439226,1.678803293686908E-5,0.24492351275010482,0.0,0.7560764872498956,5.730656134626772
0.42500000000000027,441.6474286209566,1.6782602287596366E-5,0.24533438967020274,0.0,0.7556656103297977,5.7309860355788
0.43000000000000027,439.81203135726935,1.6712857191576203E-5,0.2449209454834903,0.0,0.7560790545165099,5.728640405437463
0.4350000000000003,443.46186802097907,1.685155098479726E-5,0.2444129959804948,0.0,0.756587004019506,5.729839132405707
0.4400000000000003,402.3627515958823,1.6818763016707906E-5,0.22452419133468898,0.0,0.7764758086653125,5.739459161951119
0.4450000000000003,402.4224122441645,1.6821256831806084E-5,0.22388980382442658,0.0,0.7771101961755738,5.7374646870462715
0.4500000000000003,403.4532704962738,1.6864346706744233E-5,0.224956097562971,0.0,0.776043902437028,5.744369891159735
0.4550000000000003,400.38796764854703,1.673621704770929E-5,0.2225879850449221,0.0,0.778412014955077,5.730049012284559
0.4600000000000003,403.52042701548845,1.6867153849247384E-5,0.2229727908526884,0.0,0.7780272091473115,5.735657339277653
0.4650000000000003,401.87856531167205,1.6798524030027885E-5,0.22260825781992413,0.0,0.7783917421800761,5.7307202961691015
0.4700000000000003,402.9961271865882,1.6845238116399417E-5,0.22487275789916014,0.0,0.7761272421008404,5.740779410098003
0.4750000000000003,400.53424405472,1.6742331401487277E-5,0.22422513794262589,0.0,0.7767748620573743,5.735984193003437
0.4800000000000003,370.7694378863811,1.6907086367618944E-5,0.20522170509531323,0.0,0.7957782949046884,5.741669751154918
0.4850000000000003,370.2762707200781,1.6884597944835575E-5,0.20590578249394634,0.0,0.7950942175060529,5.742973713564818
0.4900000000000003,370.6029940643693,1.689949652933527E-5,0.20610882395348076,0.0,0.7948911760465186,5.743546476338016
0.49500000000000033,371.28001097143994,1.6930368500297654E-5,0.20518799148616576,0.0,0.7958120085138347,5.740146451867127
0.5000000000000003,372.1523427399411,1.6970146828941307E-5,0.2058510641346231,0.0,0.7951489358653773,5.742897962903266
0.5050000000000003,369.33170627192453,1.6841525805999747E-5,0.20615243973799868,0.0,0.7948475602619994,5.744069564075788
0.5100000000000003,369.84219849450994,1.6864804251349684E-5,0.20603889351463284,0.0,0.7949611064853683,5.744167581918459
0.5150000000000003,371.5215070451021,1.6941380721256624E-5,0.2057581460091498,0.0,0.7952418539908498,5.745503939201231
0.5200000000000004,341.2274331481777,1.6856635197520002E-5,0.1898761264620976,0.0,0.8111238735379027,5.743201655961404
0.5250000000000004,340.4337869937295,1.6817429077490242E-5,0.18952712127606516,0.0,0.811472878723936,5.738875341683434
0.5300000000000004,340.9776290080499,1.684429487299768E-5,0.1897859627768702,0.0,0.8112140372231307,5.743350098687691
0.5350000000000004,341.3373876443818,1.6862066949632475E-5,0.19089666799135632,0.0,0.8101033320086423,5.746186793101732
0.5400000000000004,341.31788353327624,1.6861103446543852E-5,0.19004454083429312,0.0,0.8109554591657068,5.7438396894716455
0.5450000000000004,343.1193244153,1.6950094626115847E-5,0.1913712320251125,0.0,0.8096287679748889,5.751027815879934
0.5500000000000004,341.80681497312185,1.688525665967224E-5,0.18962542407042396,0.0,0.8113745759295764,5.741194971552946
0.5550000000000004,340.8340659418502,1.6837202857527432E-5,0.19028801665267664,0.0,0.8107119833473226,5.745920291090341
0.5600000000000004,316.2615984522066,1.6825117037657414E-5,0.17703501644971828,0.0,0.8239649835502822,5.748791149561966
0.5650000000000004,317.4918632005974,1.689056712227178E-5,0.1770454485041856,0.0,0.8239545514958142,5.747965194366403
0.5700000000000004,314.58890651768024,1.6736129826740596E-5,0.1758909452044491,0.0,0.8251090547955521,5.73928189841586
0.5750000000000004,315.65281462807536,1.6792729738213593E-5,0.17692107427413323,0.0,0.8240789257258673,5.744801700519905
0.5800000000000004,315.5959917462767,1.6789706760901903E-5,0.1757908876970407,0.0,0.8252091123029592,5.741787321897189
0.5850000000000004,316.7565394262069,1.6851447897474208E-5,0.17648439825412673,0.0,0.8245156017458743,5.74449292763677
0.5900000000000004,315.86593287955384,1.6804067629192215E-5,0.17580354299789613,0.0,0.8251964570021053,5.738775843657129
0.5950000000000004,317.63858886323123,1.689837292752389E-5,0.17742072289453745,0.0,0.8235792771054634,5.751769340681766
0.6000000000000004,294.36865695385865,1.6779013446369953E-5,0.16482798070625043,0.0,0.8361720192937492,5.743955559026497
0.6050000000000004,296.4037528595819,1.6895013912996182E-5,0.16527375098222158,0.0,0.835726249017779,5.749034887809509
0.6100000000000004,293.813175945364,1.6747351028885752E-5,0.16482263483210116,0.0,0.8361773651678983,5.744270573777757
0.6150000000000004,294.55594550332233,1.6789688893689375E-5,0.16500440080437392,0.0,0.8359955991956259,5.7444305255833745
0.6200000000000004,297.13034885834577,1.6936429884925734E-5,0.16442970467385978,0.0,0.8365702953261401,5.7445393962833045
0.6250000000000004,295.12836695085514,1.6822316916198714E-5,0.16479588205702844,0.0,0.8362041179429724,5.74426763820139
0.6300000000000004,295.8812096212344,1.6865228948410332E-5,0.16484283657585175,0.0,0.8361571634241464,5.746750992747655
0.6350000000000005,293.8319365242997,1.674842038188509E-5,0.16504396462691556,0.0,0.8359560353730843,5.74416912194278
0.6400000000000005,275.9804650883127,1.6779612277369382E-5,0.1541687456074653,0.0,0.8468312543925363,5.742586943243769
0.6450000000000005,277.11898231557893,1.6848834124787198E-5,0.15448184369502066,0.0,0.8465181563049781,5.745366559473502
0.6500000000000005,276.0879521830727,1.6786147492730846E-5,0.15530013095458167,0.0,0.8456998690454192,5.750843563287561
0.6550000000000005,276.42437140918565,1.6806601781678486E-5,0.155064508047837,0.0,0.8459354919521623,5.7497564489021435
0.6600000000000005,276.9449559443084,1.683825332141395E-5,0.15482465253147676,0.0,0.8461753474685234,5.744769415108007
0.6650000000000005,275.3625336647084,1.6742042046814286E-5,0.15473474197354561,0.0,0.8462652580264548,5.746046530676146
0.6700000000000005,277.016793635844,1.6842621053059324E-5,0.15504401360396203,0.0,0.8459559863960373,5.748204861292579
0.6750000000000005,277.2693024193661,1.685797358709745E-5,0.15464253798773975,0.0,0.8463574620122598,5.746316743887417
0.6800000000000005,259.7644270605638,1.6780781988112432E-5,0.14572951213987484,0.0,0.8552704878601258,5.74711389948371
0.6850000000000005,259.4219059496286,1.675865512434604E-5,0.14565326993309236,0.0,0.8553467300669085,5.7454668988361846
0.6900000000000005,260.389343434976,1.6821151585899422E-5,0.14581238445242053,0.0,0.85518761554758,5.749743868180557
0.6950000000000005,260.83435790593194,1.684989952072322E-5,0.14608499649163198,0.0,0.8549150035083696,5.749709968741877
0.7000000000000005,259.32745797881864,1.6752553785431688E-5,0.14501865271941647,0.0,0.8559813472805834,5.743629793599687
0.7050000000000005,258.8984268160353,1.672483837231586E-5,0.14534585791605523,0.0,0.8556541420839443,5.744882209811916
0.7100000000000005,262.4762659686357,1.695596678157389E-5,0.14549365061297576,0.0,0.8555063493870252,5.748428820432812
0.7150000000000005,259.58754556568374,1.676935544354314E-5,0.14539496604499946,0.0,0.855605033955,5.7464721015404825
0.7200000000000005,245.28225546485822,1.677730627379629E-5,0.13783363920488326,0.0,0.8631663607951172,5.749895578476146
0.7250000000000005,244.43392166750436,1.6719280242057283E-5,0.1374557402970194,0.0,0.8635442597029804,5.746325513543356
0.7300000000000005,244.32902524701407,1.671210532689574E-5,0.13687468720829166,0.0,0.864125312791708,5.740987017990467
0.7350000000000005,244.88146230569834,1.674989202170976E-5,0.13756649300228324,0.0,0.8634335069977161,5.746538462536061
0.7400000000000005,245.32375762003167,1.678014502121012E-5,0.13756763112491432,0.0,0.8634323688750866,5.747170662728991
0.7450000000000006,245.6226724170334,1.6800590793325088E-5,0.1372966392858438,0.0,0.8637033607141543,5.746644741483355
0.7500000000000006,244.94656551559478,1.6754345081266682E-5,0.1375374856265388,0.0,0.8634625143734623,5.747787976332263
0.7550000000000006,244.35497735306015,1.671388045094931E-5,0.13788307959860416,0.0,0.8631169204013946,5.749484724234599
0.7600000000000006,230.68313176348582,1.6655322113323664E-5,0.12996877929307143,0.0,0.8710312207069287,5.741751866219152
0.7650000000000006,232.21094073211816,1.6765629920858953E-5,0.12992746079109693,0.0,0.8710725392089028,5.743733888400073
0.7700000000000006,232.0212599575244,1.675193496893325E-5,0.13032300627377602,0.0,0.8706769937262245,5.748330746879508
0.7750000000000006,231.05218382759153,1.6681967672352087E-5,0.13008977968655233,0.0,0.8709102203134469,5.744259910679752
0.7800000000000006,231.34818000177432,1.6703338596128097E-5,0.13019410236512882,0.0,0.8708058976348716,5.746732323109726
0.7850000000000006,231.0095877092738,1.6678892232609568E-5,0.1296225692083305,0.0,0.8713774307916688,5.740707732927975
0.7900000000000006,232.3939253235905,1.6778841408363222E-5,0.13004987435295273,0.0,0.8709501256470467,5.744004796333736
0.7950000000000006,231.51966223674765,1.6715719613493165E-5,0.13004297736678463,0.0,0.8709570226332162,5.7438493707679505
0.8000000000000006,220.3445947427729,1.6746189200450763E-5,0.12332990993515107,0.0,0.8776700900648493,5.745159356397852
0.8050000000000006,219.3554977636316,1.6671017830036025E-5,0.12290822805612314,0.0,0.878091771943876,5.73979864344878
0.8100000000000006,220.2212831752378,1.6736817521318034E-5,0.12294179759443219,0.0,0.8780582024055694,5.742417893580864
0.8150000000000006,218.75777852231013,1.6625591167695557E-5,0.12371103478490654,0.0,0.8772889652150928,5.743946225510049
0.8200000000000006,218.77702251001952,1.6627053710761514E-5,0.12330205807359015,0.0,0.8776979419264094,5.742538525505075
0.8250000000000006,219.2421286958576,1.6662401780885198E-5,0.1235425871046981,0.0,0.8774574128953013,5.743893648338804
0.8300000000000006,220.4237969147407,1.6752208565520247E-5,0.12400482583840937,0.0,0.876995174161591,5.748537276553223
0.8350000000000006,218.46208173240714,1.660311821166295E-5,0.12367309635237125,0.0,0.8773269036476271,5.744713497067763
0.8400000000000006,209.10620220183944,1.6686674935706797E-5,0.11758727624341057,0.0,0.883412723756588,5.744893037195212
0.8450000000000006,208.68533000376846,1.6653089334300717E-5,0.11702767462534373,0.0,0.8839723253746554,5.739368558242154
0.8500000000000006,209.59023753729227,1.6725300955475933E-5,0.11764966085619215,0.0,0.8833503391438076,5.744150816668865
0.8550000000000006,209.61759948250963,1.6727484438704288E-5,0.11734411874015392,0.0,0.883655881259846,5.743749963581708
0.8600000000000007,209.39405598465513,1.670964566757549E-5,0.11786543854701789,0.0,0.8831345614529826,5.747395627940738
0.8650000000000007,208.74883682363355,1.665815717852599E-5,0.1175967761903127,0.0,0.8834032238096876,5.744903251463495
0.8700000000000007,209.09320953546714,1.6685638120930256E-5,0.1171946425947909,0.0,0.8838053574052085,5.740876924793284
0.8750000000000007,209.0178015729724,1.66796205655232E-5,0.11762478677746692,0.0,0.8833752132225319,5.744867193254958
0.8800000000000007,198.62650044638067,1.660517543731745E-5,0.11119218911076538,0.0,0.8898078108892339,5.734148162367713
0.8850000000000007,198.37459146556427,1.6584115846521136E-5,0.11208943959128824,0.0,0.888910560408711,5.742268671163622
0.8900000000000007,198.94955669140037,1.6632182939401033E-5,0.11236872205401359,0.0,0.8886312779459855,5.745083707573082
0.8950000000000007,197.9240742723849,1.6546452609171354E-5,0.1121987941444096,0.0,0.8888012058555899,5.742940644042815
0.9000000000000007,197.8446164733538,1.6539809937172376E-5,0.11229000622509279,0.0,0.8887099937749071,5.741858461696627
0.9050000000000007,198.89627249450413,1.6627728380540536E-5,0.11244398968847392,0.0,0.8885560103115271,5.744463639323958
0.9100000000000007,196.961734537748,1.6466001007355733E-5,0.11210842302027603,0.0,0.888891576979723,5.739789196994796
0.9150000000000007,198.78103924119216,1.6618094880563668E-5,0.11228728203490809,0.0,0.8887127179650909,5.742493130841509
0.9200000000000007,189.41709826547938,1.655505438840289E-5,0.10657607270419145,0.0,0.8944239272958087,5.735793962320174
0.9250000000000007,189.72114395670428,1.6581627981815928E-5,0.10726998471505117,0.0,0.8937300152849479,5.74234443795278
0.9300000000000007,189.56946208369195,1.6568370986114673E-5,0.10725365069649163,0.0,0.8937463493035086,5.741273262227545
0.9350000000000007,189.47278806946105,1.65599216772709E-5,0.1071004922338155,0.0,0.8938995077661841,5.740313412313757
0.9400000000000007,189.70852642172528,1.6580525209258785E-5,0.10707125749801104,0.0,0.8939287425019898,5.740800844664585
0.9450000000000007,190.39302120524778,1.6640350053338665E-5,0.10705359249795841,0.0,0.8939464075020419,5.741617567903695
0.9500000000000007,190.1868400763712,1.6622329822674852E-5,0.10681648621133308,0.0,0.8941835137886666,5.738424326790239
0.9550000000000007,189.76043586482024,1.658506209458527E-5,0.10718768985624454,0.0,0.8938123101437541,5.74129941357756
0.9600000000000007,181.13064882942135,1.6519115173243225E-5,0.10208429813707734,0.0,0.8989157018629229,5.735087721227888
0.9650000000000007,181.3515310237277,1.6539259629363973E-5,0.10274608091220543,0.0,0.8982539190877935,5.74310140973151
0.9700000000000008,181.04856707642057,1.651162931736956E-5,0.10248875670358609,0.0,0.8985112432964132,5.737567927693966
0.9750000000000008,181.0264213558956,1.6509609627657638E-5,0.10249028462738935,0.0,0.8985097153726106,5.738481251409828
0.9800000000000008,181.26347585845411,1.6531228998291E-5,0.10231106120738148,0.0,0.8986889387926181,5.736858594734744
0.9850000000000008,180.67449544827537,1.6477513984882692E-5,0.10214473849174852,0.0,0.8988552615082511,5.735486917446288
0.9900000000000008,182.25436289847516,1.6621597896340923E-5,0.10261744704149858,0.0,0.8983825529585006,5.740859466539752
0.9950000000000008,180.00738681134874,1.641667367719506E-5,0.10249980508511271,0.0,0.8985001949148889,5.73639677111579
