Chi,T_avg (kBps)
0.0,0.0
0.005,0.0
0.01,0.0
0.015,0.0
0.02,0.0
0.025,0.0
0.030000000000000002,0.0
0.035,0.0
0.04,651.113307639456
0.045,857.312002060012
0.049999999999999996,755.995223246449
0.05499999999999999,798.4056613426242
0.05999999999999999,861.3694771756236
0.06499999999999999,880.3253947965256
0.06999999999999999,709.3272486648509
0.075,798.6408487470964
0.08,842.7100655542503
0.085,803.4089773308392
0.09000000000000001,789.9510319710387
0.09500000000000001,757.0411671366891
0.10000000000000002,795.6214340695575
0.10500000000000002,833.6398327151553
0.11000000000000003,805.4960575342915
0.11500000000000003,756.5564262044538
0.12000000000000004,766.1569878918353
0.12500000000000003,792.6551123835898
0.13000000000000003,755.7524136349832
0.13500000000000004,741.2601975019891
0.14000000000000004,780.0963233021612
0.14500000000000005,713.9394605847039
0.15000000000000005,789.296988911307
0.15500000000000005,733.88822397085
0.16000000000000006,785.6624489311782
0.16500000000000006,773.7719468582575
0.17000000000000007,798.4724282867181
0.17500000000000007,806.2619241728453
0.18000000000000008,748.2767500191964
0.18500000000000008,746.2364716447635
0.19000000000000009,784.3282019322951
0.1950000000000001,780.3756807114762
0.2000000000000001,769.8306115998369
0.2050000000000001,772.4704479421083
0.2100000000000001,763.0502207999597
0.2150000000000001,774.5640242707935
0.2200000000000001,813.0847334264383
0.22500000000000012,790.4254945068373
0.23000000000000012,776.5476952096471
0.23500000000000013,813.7509305915307
0.24000000000000013,811.2219755924503
0.24500000000000013,735.3463280205673
0.2500000000000001,806.5801569338414
0.2550000000000001,778.6579234346189
0.2600000000000001,733.6892258455337
0.2650000000000001,795.5580890973881
0.27000000000000013,765.1583803110695
0.27500000000000013,763.482256009247
0.28000000000000014,818.7979158375848
0.28500000000000014,779.3033459022997
0.29000000000000015,753.3442698261548
0.29500000000000015,790.7349403650089
0.30000000000000016,751.7832418237474
0.30500000000000016,781.8911680671415
0.31000000000000016,753.008765217907
0.31500000000000017,783.6718150148032
0.3200000000000002,823.1947406693653
0.3250000000000002,804.544103551058
0.3300000000000002,739.5014097209637
0.3350000000000002,780.7380589540059
0.3400000000000002,750.4663406597358
0.3450000000000002,769.8377532066186
0.3500000000000002,818.0515178577549
0.3550000000000002,798.2383950642117
0.3600000000000002,777.6387269462286
0.3650000000000002,723.8189926811666
0.3700000000000002,780.9700988109553
0.3750000000000002,798.0506306064378
0.3800000000000002,808.1871080300069
0.38500000000000023,768.7669357242181
0.39000000000000024,776.8133566978141
0.39500000000000024,785.8536278062654
0.40000000000000024,762.3904718843316
0.40500000000000025,789.707331787851
0.41000000000000025,761.7614775188962
0.41500000000000026,782.7423753368682
0.42000000000000026,784.6036262390005
0.42500000000000027,806.0676056224362
0.43000000000000027,770.5238458170129
0.4350000000000003,814.7007147387376
0.4400000000000003,782.9220533576
0.4450000000000003,768.866156168647
0.4500000000000003,762.2442383952107
0.4550000000000003,758.1108958029547
0.4600000000000003,791.8919653850996
0.4650000000000003,763.2247572932057
0.4700000000000003,766.3231353337935
0.4750000000000003,771.0238444677695
0.4800000000000003,785.1599080944015
0.4850000000000003,769.2434934711389
0.4900000000000003,797.996355072936
0.49500000000000033,777.3007964584276
0.5000000000000003,792.6404004451202
0.5050000000000003,793.0062028882671
0.5100000000000003,781.807859396147
0.5150000000000003,777.2756387543393
0.5200000000000004,779.6427587764101
0.5250000000000004,794.920450246093
0.5300000000000004,768.038672738911
0.5350000000000004,766.0406439271953
0.5400000000000004,766.4431486878015
0.5450000000000004,775.947247415744
0.5500000000000004,757.3870982398737
