Chi,T_avg (kBps)
0.0,0.0
0.001,0.0
0.002,0.0
0.003,0.0
0.004,0.0
0.005,0.0
0.006,0.0
0.007,0.0
0.008,0.0
0.009000000000000001,0.0
0.010000000000000002,0.0
0.011000000000000003,0.0
0.012000000000000004,0.0
0.013000000000000005,0.0
0.014000000000000005,0.0
0.015000000000000006,0.0
0.016000000000000007,0.0
0.017000000000000008,0.0
0.01800000000000001,0.0
0.01900000000000001,0.0
0.02000000000000001,0.0
0.02100000000000001,0.0
0.022000000000000013,0.0
0.023000000000000013,0.0
0.024000000000000014,0.0
0.025000000000000015,0.0
0.026000000000000016,0.0
0.027000000000000017,0.0
0.028000000000000018,0.0
0.02900000000000002,0.0
0.03000000000000002,0.0
0.03100000000000002,0.0
0.03200000000000002,0.0
0.03300000000000002,0.0
0.03400000000000002,0.0
0.035000000000000024,0.0
0.036000000000000025,0.0
0.037000000000000026,0.0
0.03800000000000003,0.0
0.03900000000000003,0.0
0.04000000000000003,716.7900471270915
0.04100000000000003,709.3439336059423
0.04200000000000003,717.6590833423569
0.04300000000000003,717.1162412063751
0.04400000000000003,715.0537670733852
0.04500000000000003,718.2919713090139
0.046000000000000034,716.2555297057263
0.047000000000000035,713.9036584777747
0.048000000000000036,713.0791544718561
0.04900000000000004,718.8071809925351
0.05000000000000004,715.1337102206509
0.05100000000000004,711.7795535045564
0.05200000000000004,718.648281917682
0.05300000000000004,715.950351277098
0.05400000000000004,714.391106853721
0.05500000000000004,718.884651492026
0.05600000000000004,716.4071404193986
0.057000000000000044,717.9756415714917
0.058000000000000045,715.818102297025
0.059000000000000045,713.5052902513647
0.060000000000000046,709.5916470258545
0.06100000000000005,715.4537354957024
0.06200000000000005,719.906575973508
0.06300000000000004,712.5141710498658
0.06400000000000004,717.5833883176015
0.06500000000000004,715.1123221015589
0.06600000000000004,711.3333983372546
0.06700000000000005,708.905630889062
0.06800000000000005,718.2098459462385
0.06900000000000005,718.5148839002485
0.07000000000000005,708.3418190717327
0.07100000000000005,714.7768746155413
0.07200000000000005,713.8986104740363
0.07300000000000005,715.7235899932092
0.07400000000000005,714.5318922816165
0.07500000000000005,705.6578374449866
0.07600000000000005,712.2475112532677
0.07700000000000005,711.8147466987404
0.07800000000000006,711.0527132594267
0.07900000000000006,710.9532815980862
0.08000000000000006,715.5102918824483
0.08100000000000006,715.9640846681187
0.08200000000000006,715.8329484576427
0.08300000000000006,713.151561967468
0.08400000000000006,712.5879318338673
0.08500000000000006,716.1553162918708
0.08600000000000006,713.4523277310939
0.08700000000000006,712.4810867878348
0.08800000000000006,710.7414624901966
0.08900000000000007,711.2226758996742
0.09000000000000007,712.4298464312224
0.09100000000000007,712.9028584691441
0.09200000000000007,711.4041200962879
0.09300000000000007,719.3709963639614
0.09400000000000007,713.6997644411466
0.09500000000000007,719.3674227111638
0.09600000000000007,712.9758269859508
0.09700000000000007,712.6720897157173
0.09800000000000007,717.4162870198834
0.09900000000000007,718.9337542354536
0.10000000000000007,717.5606835126482
0.10100000000000008,715.2644878027521
0.10200000000000008,710.4531130956226
0.10300000000000008,712.577471426027
0.10400000000000008,709.757130389328
0.10500000000000008,718.8070010503719
0.10600000000000008,709.8993479720878
0.10700000000000008,713.8722190924897
0.10800000000000008,713.3575152626871
0.10900000000000008,715.6978423807521
0.11000000000000008,718.7556841055433
0.11100000000000008,715.6785954240901
0.11200000000000009,715.4326149878289
0.11300000000000009,716.8672682318122
0.11400000000000009,713.8444115856802
0.11500000000000009,712.6133441645
0.11600000000000009,710.2768665530697
0.11700000000000009,707.8173983331695
0.11800000000000009,714.916926281179
0.11900000000000009,711.7309994771333
0.12000000000000009,713.6087209557489
0.1210000000000001,714.7616138315352
0.1220000000000001,715.0427976763523
0.1230000000000001,710.679096998942
0.1240000000000001,714.0839780003415
0.12500000000000008,713.9579436942863
0.12600000000000008,714.0513999249362
0.12700000000000009,713.1035271460009
0.12800000000000009,715.3751462132391
0.1290000000000001,718.3707833409227
0.1300000000000001,715.4254266016718
0.1310000000000001,712.8914463059559
0.1320000000000001,713.3554999879495
0.1330000000000001,713.987950954006
0.1340000000000001,711.9372972444654
0.1350000000000001,712.5088707198995
0.1360000000000001,711.0581449101718
0.1370000000000001,717.471572986419
0.1380000000000001,716.5450969028371
0.1390000000000001,708.6083596025207
0.1400000000000001,711.2096934151573
0.1410000000000001,714.6056030599896
0.1420000000000001,708.1603297476637
0.1430000000000001,710.1425596185456
0.1440000000000001,716.5583371482916
0.1450000000000001,715.1107205404863
