Chi(proportion),Avg UE Throughput(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy,Proportion UE dropped,Avg Power Consumed by BS (kW)
0.1,3171.184625798518,2.410100315606877E-5,0.9236811387002285,2082.877574204712,0.07731886129977213,5.1980261517758315,0.0,0.0
0.10500000000000001,3175.3696782892207,2.4132809554998032E-5,0.9225353640210154,2088.9854729630433,0.07846463597898529,5.197292456824659,0.0,0.0
0.11000000000000001,3173.118600507283,2.411570136385533E-5,0.9234984509641588,2084.474849669045,0.07750154903584143,5.197889482906452,0.0,0.0
0.11500000000000002,3183.602161615478,2.4195376428277595E-5,0.9219706443697914,2086.7688170351876,0.07902935563020969,5.196888212297768,0.0,0.0
0.12000000000000002,3173.8089029946937,3.618142149413957E-5,0.921593242986366,2108.296683205251,0.0794067570136341,5.78235964042948,0.0,0.0
0.12500000000000003,3175.093132184599,3.619606170690438E-5,0.9218284898953463,2106.2007655938423,0.07917151010465337,5.782500448390806,0.0,0.0
0.13000000000000003,3174.643158896294,3.619093201141776E-5,0.9208743809490388,2098.8760459558493,0.08012561905096068,5.781817493512691,0.0,0.0
0.13500000000000004,3184.104309021858,3.629878912284922E-5,0.9208326754681286,2102.835166939886,0.08016732453187109,5.781747707307124,0.0,0.0
0.14000000000000004,3171.393170071489,3.6153882138814975E-5,0.9213699902331792,2099.975774366061,0.07963000976682107,5.782250762056845,0.0,0.0
0.14500000000000005,3177.39175894199,3.622226605193873E-5,0.9218886553729018,2107.0637313041248,0.07911134462709792,5.782616460458499,0.0,0.0
0.15000000000000005,3176.829449335,3.621585572241902E-5,0.9221033215195729,2106.0938901697386,0.07889667848042761,5.7826520977415194,0.0,0.0
0.15500000000000005,3172.828989419509,3.617025047938239E-5,0.9211525296997328,2097.3374903818667,0.07984747030026801,5.78202064396893,0.0,0.0
0.16000000000000006,3173.1659463164847,4.8232122384010513E-5,0.9208877711185375,2113.22249092711,0.08011222888146323,6.197527732460059,0.0,0.0
0.16500000000000006,3177.1014527619254,4.82919420819812E-5,0.9211768039399845,2109.0359624579282,0.07982319606001591,6.197635758348051,0.0,0.0
0.17000000000000007,3183.156216706,4.838397449393121E-5,0.9183529316751279,2112.838178979297,0.08264706832487242,6.195870533191701,0.0,0.0
0.17500000000000007,3173.6514625935565,4.8239502231422E-5,0.9199541200834824,2107.8936099763932,0.08104587991651639,6.196897797672344,0.0,0.0
0.18000000000000008,3179.5310280689314,4.832887162664778E-5,0.9206471225476713,2117.5553078899593,0.08035287745232927,6.197351865668211,0.0,0.0
0.18500000000000008,3179.1396542717353,4.832292274493034E-5,0.9201410351810551,2111.14257801461,0.08085896481894546,6.196972232609723,0.0,0.0
0.19000000000000009,3176.235698464357,4.8278782616658214E-5,0.9201691206963281,2107.58546296179,0.08083087930367122,6.19702351224131,0.0,0.0
0.1950000000000001,3186.5197198697856,4.843509974202075E-5,0.9197021575826063,2113.1461550372846,0.08129784241739284,6.19664928981383,0.0,0.0
0.2000000000000001,3179.0440325774703,6.040183661897189E-5,0.9203890238905437,2118.1199579972654,0.080610976109457,6.519428137004186,0.0,0.0
0.2050000000000001,3170.3058921249644,6.0235811950374315E-5,0.9207400446098243,2110.2374580155565,0.08025995539017655,6.519722587536463,0.0,0.0
0.2100000000000001,3174.32508378813,6.031217659197445E-5,0.9205876676835804,2115.699082341451,0.08041233231641984,6.519500782110421,4.210526315789474E-5,0.0
0.2150000000000001,3179.355512368374,6.040775473499896E-5,0.9202160021487401,2115.359418504186,0.08078399785126,6.519244322804779,0.0,0.0
0.2200000000000001,3175.6148476952403,6.033668210620956E-5,0.919649709825804,2112.682155231964,0.08135029017419541,6.519001585730169,0.0,0.0
0.22500000000000012,3181.8098213581115,6.0454386605804046E-5,0.9201570184493644,2110.367900091903,0.080842981550636,6.519008025480791,3.157894736842105E-5,0.0
0.23000000000000012,3171.462399149834,6.0257785583846824E-5,0.919763260842413,2115.2858350164074,0.08123673915758839,6.519210746155489,0.0,0.0
0.23500000000000013,3174.1084649853283,6.0308060834720974E-5,0.9198433102092641,2110.358991153775,0.08115668979073545,6.5188748320352765,0.0,0.0
0.24000000000000013,3168.0861015791343,7.223236311600434E-5,0.9185587510274312,2095.291991568273,0.08244124897256927,6.780278823481239,2.456140350877193E-4,0.0
0.24500000000000013,3170.2971342648952,7.228277466123968E-5,0.9188415093116864,2096.688732937362,0.08215849068831442,6.780928722197244,2.631578947368421E-4,0.0
0.2500000000000001,3167.351983311849,7.221562521951017E-5,0.917775934335846,2084.979956107092,0.08322406566415419,6.779202707754218,3.5964912280701756E-4,0.0
0.2550000000000001,3170.0555185367434,7.22772658226377E-5,0.9180881517005376,2098.3878009178247,0.08291184829946312,6.78011373577213,2.807017543859649E-4,0.0
0.2600000000000001,3169.5320368784755,7.226533044082916E-5,0.9187688950796706,2096.112316685279,0.08223110492032934,6.780514173259243,2.1929824561403506E-4,0.0
0.2650000000000001,3173.6028240493756,7.235814438832579E-5,0.9177100273376774,2090.7662126680575,0.0832899726623228,6.779802271987357,2.456140350877193E-4,0.0
0.27000000000000013,3171.5742821567537,7.231189363317398E-5,0.9195688667167062,2104.329374264887,0.0814311332832934,6.7816401719934465,8.771929824561403E-5,0.0
0.27500000000000013,3172.5417326603733,7.233395150465641E-5,0.9194748633060601,2102.033405641914,0.08152513669393897,6.781603257486882,1.3157894736842105E-4,0.0
