Chi(proportion),Avg UE Throughput(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy
0.23500000000000013,1039.4496514801274,1.974954337812244E-5,0.6113201850126578,7.540758161200836,0.3896798149873431,6.10742847555674
0.24000000000000013,914.2699403264246,2.084535463944246E-5,0.5385816023929724,0.0,0.46241839760702763,6.188559868263421
0.24500000000000013,909.6622565044657,2.074029944830184E-5,0.5377759090963975,0.0,0.4632240909036019,6.187568271636894
0.2500000000000001,908.0341907214241,2.0703179548448478E-5,0.5361721948842723,0.0,0.46482780511572813,6.182557663357888
0.2550000000000001,908.0857090033448,2.0704354165276252E-5,0.537768128804138,0.0,0.4632318711958617,6.185308213044916
0.2600000000000001,910.7929011955383,2.0766078147258288E-5,0.5352529596179736,0.0,0.4657470403820261,6.180661884059165
0.2650000000000001,912.3106071292988,2.0800681842548037E-5,0.5422190736229087,0.0,0.4587809263770908,6.194198379121423
0.27000000000000013,907.7761577894289,2.0697296397598978E-5,0.5372925846868644,0.0,0.4637074153131352,6.184827275201183
0.27500000000000013,910.4549308244843,2.075837242279826E-5,0.5376958922593909,0.0,0.4633041077406086,6.186094056829224
0.28000000000000014,804.5434114209896,2.1400854743798338E-5,0.4765220748602207,0.0,0.5244779251397792,6.235068531014488
0.28500000000000014,805.9278570331206,2.1437680997081004E-5,0.474651562213889,0.0,0.5263484377861111,6.230401451994945
0.29000000000000015,802.6939560615373,2.135165923123692E-5,0.4770902180670738,0.0,0.5239097819329263,6.235701958938334
0.29500000000000015,805.2084037480278,2.141854353969752E-5,0.47916316039529255,0.0,0.5218368396047075,6.24097673263835
0.30000000000000016,807.1204196822704,2.146940316354837E-5,0.4717687253206663,0.0,0.5292312746793338,6.2256637744813155
0.30500000000000016,803.8176180446542,2.138154863998782E-5,0.47807845649010877,0.0,0.5229215435098913,6.236495404394585
0.31000000000000016,811.682927904358,2.159076588225594E-5,0.4771596423080715,0.0,0.5238403576919286,6.238630936750324
0.31500000000000017,808.5842836459232,2.1508341944981548E-5,0.4755527254413101,0.0,0.5254472745586904,6.233837283037183
0.3200000000000002,720.57125778467,2.1905366236653977E-5,0.42723332701924277,0.0,0.5737666729807576,6.269375142377722
