Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
250.1,1640.202227545523,1396.9818423420506,1320.022740510182,1130.9543132033018,988.1941814423334,843.4624700539539,769.3812719003956,676.3723164216643,627.4257189130193,582.7933267397553,
260.1,1599.2786855785728,1363.8918702565836,1286.2416461768407,1103.595252071075,959.5358116013896,823.6622175689263,749.5821079368064,659.4131848835323,610.0206653854169,567.476867439888,
270.1,1569.915588386549,1334.978760056383,1250.6538448824244,1075.0757740764307,937.0733296201751,800.6096132412174,731.5423430446664,643.2734513150465,594.8228897063699,554.0215837556407,
280.1,1540.6397125439594,1302.7360552428925,1223.3227872844664,1052.8189001511548,916.1702413161069,780.2144977222047,714.5221299514914,628.3546140277916,580.5850195848948,540.4035528803445,
290.1,1512.031879568109,1277.0856566704933,1191.969335027212,1025.9483824071842,894.9380759225996,765.2480619016549,697.086519917451,612.696712312178,566.3117892612529,527.2578595590879,
300.1,1485.501378696485,1243.8278662777873,1168.2170131976334,1002.2687886252179,872.7246167809545,744.655241225186,681.8955145120008,599.9772759954054,553.8459660025836,515.0537632190586,
310.1,1455.9063038339568,1219.7716416808878,1142.710625352694,979.8849274132222,853.0669695194629,729.366906436914,666.731864727016,585.8538122159599,541.6844739231133,503.03475601799846,
320.1,1433.044682083189,1193.8600060545948,1117.850394872375,955.2941208529974,836.5482762922362,712.8161444917256,652.0883095879569,572.635366263901,530.941062107811,492.175034413208,
330.1,1408.3686818114295,1171.2699984634985,1094.9798367966296,934.8872836973694,816.2815810532178,697.6394576647257,636.5781782619529,560.7737522370924,517.9326669618392,482.11425681519574,
340.1,1380.954515616411,1146.8357753812963,1067.895706954344,918.9494679549008,800.5547401129396,682.3827213491003,623.2696168433571,549.2449372264296,508.4484241435357,472.2796703565109,
350.1,1365.4390079153682,1126.5272962863678,1045.7772040676614,897.6054835389135,783.2055058885263,670.5851704073293,611.5933955998861,538.5150266669608,497.5949706055627,462.21013629355963,
360.1,1340.4329661154056,1106.1047265150698,1026.9083183032003,880.5327833714525,766.5464983013788,656.9499516924234,598.0341231382703,527.3294579525182,487.9059546038495,452.79839083398673,
370.1,1319.8449177792988,1086.6115149522627,1007.3968876822175,863.1690402648919,754.6890261802622,644.0656590938081,586.6743479057127,516.6497115447017,478.3040310135581,444.01125097189515,
380.1,1301.0867629223917,1064.205710247507,988.1471942493289,847.0546387520966,736.9672435408283,630.352392653347,576.1109436577245,506.9116157186188,468.9447618200277,435.7570703842119,
390.1,1278.913369544035,1046.5129606298344,969.8263696766779,830.9384653341633,726.5061205308947,621.7228573905695,566.078970453583,498.7200765071858,460.98483959813467,428.1563090199734,
400.1,1260.4738525019861,1031.8626094300082,952.1226940398412,815.4969982069005,711.9063858192635,609.8219496476148,554.9501285824867,488.02002102450035,451.7179608792558,419.24539407139895,
410.1,1247.6757737237272,1012.0613359251524,932.7607193902854,799.2559982346818,700.0208998038999,597.9646572593409,545.1993453625262,480.40394404719694,444.6910522292107,412.8421233085191,
420.1,1227.7424821847355,992.8844590149517,918.8676062069152,788.5284683626098,689.1659793277179,588.1997321218114,536.0155854304888,471.649168391359,436.0752248554982,405.81809734711567,
430.1,1212.6972523832935,980.9091000272638,902.1848750637167,772.6791573431219,674.6421028305884,577.2616935798764,525.7429357044174,464.0093493887765,428.3160204248543,397.9828426372679,
440.1,1192.1362508631364,961.0747911187664,888.6747977925668,757.0717358333587,661.9470035319473,567.5829659440019,518.1532398497624,456.27950970791716,421.9216688450715,392.6347849186195,
