Chi(proportion),T_avg UE(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy,Proportion UE dropped,Proportion of UE active,Eff chi mean BSs,Eff chi active UEs,T_Avg Active UE(kBps)
0.1,1478.2229779820805,5.91289191192833E-7,0.9125888002750219,103.20109926519024,0.08741119972497888,0.9169277463157641,0.0,1.0,0.02400000000000002,0.09999999999999859,1478.2229779820805
0.10500000000000001,1472.18008368622,5.888720334744882E-7,0.9149574264067346,103.35633888847006,0.08504257359326566,0.9206797461368403,0.0,1.0,0.025200000000000552,0.1050000000000007,1472.18008368622
0.11000000000000001,1506.050583026824,6.024202332107297E-7,0.911984759308191,104.18008302372398,0.08801524069180772,0.9177406946446787,0.0,1.0,0.02639999999999973,0.10999999999999949,1506.050583026824
0.11500000000000002,1470.4671235694955,5.881868494277983E-7,0.9144972594248129,103.12824679017841,0.08550274057518809,0.9194762244961961,0.0,1.0,0.027599999999999687,0.11499999999999809,1470.4671235694955
0.12000000000000002,1373.803062090265,8.242818372541579E-7,0.8552394190803352,116.96949556620764,0.14476058091966518,1.4475747980064735,0.0,1.0,0.04319999999999933,0.12000000000000152,1373.803062090265
0.12500000000000003,1367.478016716053,8.204868100296316E-7,0.8590276038858492,117.40939279244091,0.14097239611415002,1.4520288660043696,0.0,1.0,0.045000000000001074,0.12500000000000003,1367.478016716053
0.13000000000000003,1350.8502236891795,8.10510134213508E-7,0.8593935157206216,117.49936715051533,0.14060648427937805,1.4529181212906899,0.0,1.0,0.04679999999999948,0.12999999999999823,1350.8502236891795
0.13500000000000004,1360.1497411840644,8.160898447104387E-7,0.861615776614683,118.19290883269169,0.13838422338531667,1.4546274312044505,0.0,1.0,0.048600000000000386,0.13500000000000165,1360.1497411840644
0.14000000000000004,1375.2806079459513,8.251683647675714E-7,0.8593328453827325,120.08300885203433,0.14066715461726806,1.4529276420894812,0.0,1.0,0.050400000000001104,0.13999999999999932,1375.2806079459513
0.14500000000000005,1356.0518434032883,8.136311060419736E-7,0.8617409898277358,118.70400282755476,0.1382590101722642,1.454366289355941,0.0,1.0,0.05219999999999954,0.14500000000000007,1356.0518434032883
0.15000000000000005,1364.3307912666992,8.185984747600189E-7,0.8599145044434784,117.92150592897363,0.14008549555652156,1.4535400042125488,0.0,1.0,0.054000000000000443,0.15000000000000283,1364.3307912666992
0.15500000000000005,1352.8619427633616,8.11717165658018E-7,0.8574826719199368,117.01517125719678,0.1425173280800641,1.449844874483609,0.0,1.0,0.05579999999999941,0.155000000000001,1352.8619427633616
0.16000000000000006,1308.3019852345885,1.0466415881876694E-6,0.8154811998438083,129.45891786154579,0.18451880015619132,1.8254017110169474,0.0,1.0,0.07680000000000019,0.1599999999999973,1308.3019852345885
0.16500000000000006,1296.8724991888923,1.0374979993511124E-6,0.8181599559997299,129.72510265469765,0.18184004400026976,1.8272696398208297,0.0,1.0,0.07919791578947383,0.16500000000000042,1296.8724991888923
0.17000000000000007,1304.36777842298,1.0434942227383847E-6,0.824387317932079,131.44461385172605,0.17561268206792152,1.8335703679849469,0.0,1.0,0.08159785263157875,0.169999999999998,1304.36777842298
0.17500000000000007,1285.4064002991424,1.0283251202393144E-6,0.8169700460915984,125.16375924683271,0.18302995390840163,1.8252546965698149,0.0,1.0,0.08399778947368605,0.1750000000000016,1285.4064002991424
0.18000000000000008,1282.5269800195224,1.026021584015617E-6,0.8125520416152577,126.2665833815804,0.18744795838474201,1.8211627196397293,0.0,1.0,0.08639772631578814,0.1800000000000043,1282.5269800195224
0.18500000000000008,1278.517549188467,1.0228140393507714E-6,0.8186922277183731,127.34000009689272,0.18130777228162606,1.8262918886336803,0.0,1.0,0.08879649473684344,0.1850000000000018,1278.517549188467
0.19000000000000009,1304.2804998750732,1.0434243999000563E-6,0.8129201794431725,125.78400060835949,0.18707982055682681,1.820462600947973,0.0,1.0,0.09119520000000055,0.1899999999999982,1304.2804998750732
0.1950000000000001,1284.7598156635256,1.02780785253082E-6,0.8191087213980404,128.43195828193873,0.1808912786019595,1.8287414617833815,0.0,1.0,0.09359876842105158,0.1949999999999955,1284.7598156635256
0.2000000000000001,1220.4650578771864,1.22046505787719E-6,0.783979503569041,133.2785111757018,0.21602049643095847,2.114045596765885,2.0E-4,0.9997999999999999,0.11983326315789605,0.1999599999999972,1220.864336063205
0.2050000000000001,1199.3184327524416,1.1993184327524425E-6,0.7897511783185944,134.51306247550116,0.21024882168140427,2.12158261525285,2.0E-4,0.9997999999999999,0.12281355789473836,0.20495900000000405,1199.6231282458639
0.2100000000000001,1238.5356981023092,1.2385356981023108E-6,0.7930305638596258,137.73736736512905,0.2069694361403745,2.1226156252439794,2.0E-4,0.9997999999999999,0.12579972631579106,0.20995800000000142,1238.8850844616366
0.2150000000000001,1235.0536336467014,1.2350536336467017E-6,0.7867158682135376,135.43982983521371,0.21328413178646183,2.116990924051998,2.0E-4,0.9997999999999999,0.12882347368421251,0.21495700000000287,1235.3444131006888
0.2200000000000001,1232.357255616413,1.2323572556164141E-6,0.7826650236050496,132.4796812380338,0.21733497639495017,2.1116710123763682,0.0,1.0,0.13184437894737047,0.21999999999999897,1232.357255616413
0.22500000000000012,1233.3415924325927,1.233341592432595E-6,0.7910905493515155,136.82627499461844,0.20890945064848324,2.1210423297131005,4.0E-4,0.9995999999999999,0.13480531578947513,0.22490999999999628,1234.1837341636513
