Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
360.1,1015.368978534833,808.7025476114817,740.9064327291508,662.8442599450194,626.6065920737037,582.8341437172973,556.9131287359235,526.691701420635,509.6356903317196,491.9359065374701,
370.1,995.8329643820671,792.592609944642,717.9150848297885,638.6721289100298,605.0697315292578,561.4960442864018,538.5555112913795,506.6702285592715,487.47990794124036,473.0843158094916,
380.1,975.4589756897599,767.364394171026,695.3730641420049,623.3148808789578,585.4587205096425,542.7495553743473,519.6496829140194,488.7334825582659,472.7045737664795,455.29631379181683,
390.1,950.9460199906306,746.040181803766,678.3220266951631,605.7843873978339,569.5529029248505,525.2570091961671,499.45459580109446,469.4750855227219,452.82018022286456,434.95315065893675,
400.1,939.0680840427314,726.7683946033255,657.5620813686982,585.2069370115257,549.7282636905707,507.13738494928987,484.57270487673026,455.38075821641473,436.7238996376909,420.7508802618349,
410.1,913.165639503587,710.6501953433348,640.1419047428665,564.7385559788798,531.7466578860488,487.2815088003434,468.0213522729802,437.1581451594219,420.77252487019837,404.5664516739678,
420.1,896.7296612396752,690.8444141414817,622.4005076728369,554.0851115709766,516.221803506668,473.029368839566,453.6890298497697,422.55300224283803,405.8421172079926,390.82305415325936,
430.1,878.0702592718104,675.1573325796151,603.802702552847,533.564837431937,501.6311439458907,457.784909654548,438.60292811490666,406.42181370258913,392.81728235232384,378.0258665015356,
440.1,866.6505272543912,658.2653767433601,586.2563861496374,517.1912488233598,483.87606471384436,444.12216097590033,422.433469661655,395.2693880410656,379.9074473146829,364.1118614497281,
450.1,848.4730034415369,640.4458816745748,570.6931828022886,502.3092177062747,469.1127974993687,429.5536577811629,408.7884381695446,379.7885416526888,367.8893395063485,352.4609953477779,
460.1,828.3785856629851,628.1102584174286,559.5849645996117,488.9529764857186,454.2943120315828,416.73358810258793,394.50232330277777,368.47312097515,353.3951723261217,338.61807802492103,
470.1,816.6459039658608,612.2372549120252,545.8833376766421,473.4734702973161,441.9090915567093,403.2197819035548,382.1883634221149,356.31256182060935,340.1279451658198,327.62017011354504,
480.1,802.2241340032791,597.299553097938,528.7140694720736,464.0825088278184,428.9955005605535,390.72607485013816,368.66598538966565,345.5204459660723,330.1946696723226,316.77644731354974,
490.1,789.3768985640521,586.3859577441001,517.6672389876559,450.575242592627,416.1978144056045,379.48265277703274,359.79651439313255,332.6394707929429,320.4647545411177,305.6965312374586,
500.1,771.7178393989163,569.8487636218276,502.3509814259206,437.7570151641201,406.58584093287874,367.403876503776,348.29927655848513,323.74035178196976,309.2227320206805,296.5615018779611,
510.1,759.549406766309,557.0934587406069,491.6164565428345,425.2759643058328,393.22042197629605,358.019496435565,337.8175841617852,313.41487602957096,300.9856971991379,287.86811878601463,
520.1,745.8034746071486,543.8426191454622,480.8952589571654,414.29352988390525,381.98760602420464,346.8658140940893,328.14309300211016,304.25180410314,290.9611436032589,277.0334442878943,
530.1,733.840661949941,536.3435018923407,469.09960838083003,405.8338880176639,373.1998314833568,336.96495157850813,318.26713596649967,295.18683786743236,281.3868014843968,268.667693621092,
540.1,722.5248578623995,523.3721309777051,458.60665435229845,393.7306352263496,363.0892449117245,327.4798459567351,309.5061638938038,287.52314384347704,273.7505167011934,261.1462508258664,
550.1,712.19227027638,509.7536270336776,449.2461203191041,385.92372108335746,352.95054409724384,318.6985228452673,301.5927928189609,278.36483765687484,265.245741628615,254.06058268301322,
