Chi(proportion),T_avg UE(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy,Proportion UE dropped,Proportion of UE active,Eff chi mean BSs,Eff chi active UEs,T_Avg Active UE(kBps)
1.0,451.21175367317215,1.3761958487031777E-4,0.2589154321911549,0.0,0.7410845678088451,9.027624771509076,0.5234734426229509,0.4765265573770484,0.9802180219780188,0.4765265573770484,946.8888540483048
