Chi(proportion),T_avg UE(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy,Proportion UE dropped,Proportion of UE active,Eff chi mean BSs,Eff chi active UEs,T_Avg Active UE(kBps)
1.0,326.72622069013266,3.103899096556256E-5,0.16393916815946424,0.0,0.8360608318405348,6.521005259450959,0.7711978947368378,0.228802105263158,0.9152084210526321,0.228802105263158,1428.178498732092
0.96,339.80167511519045,3.098991277050539E-5,0.17055545838768943,0.0,0.8294445416123114,6.518942135965571,0.7619342105263159,0.2380657894736853,0.8776057263157905,0.22854315789473717,1427.5172273574049
0.9199999999999999,352.79945656156417,3.0834672503480776E-5,0.17770852399806128,0.0,0.8222914760019382,6.516551135360727,0.7522631578947377,0.24773684210526284,0.838737852631582,0.2279178947368421,1424.1366517135195
0.8799999999999999,385.1418227360735,3.073431745433869E-5,0.1933592282137394,0.0,0.806640771786261,6.509022426535387,0.7297268170426059,0.2702731829573932,0.7991437473684198,0.2378404010025066,1425.1385967392143
0.8399999999999999,403.97387057166185,3.070201416344627E-5,0.2027349887384376,0.0,0.7972650112615624,6.5060460189281475,0.717084210526319,0.282915789473684,0.7604776421052619,0.23764926315789395,1428.0197753869595
0.7999999999999998,425.3164394891741,3.070784693111835E-5,0.21289082827893888,0.0,0.787109171721061,6.503242189705396,0.7026343490304701,0.2973656509695288,0.7231932631578952,0.23789252077562464,1430.464608039412
0.7599999999999998,446.7436367452921,3.055726475337795E-5,0.22447097613894043,0.0,0.7755290238610602,6.499248903317792,0.6873713450292392,0.3126286549707603,0.6842816000000012,0.23759777777777705,1429.039024902563
0.7199999999999998,470.465070094032,3.0392043528074425E-5,0.23680639741014184,0.0,0.7631936025898585,6.493813245161058,0.6699999999999995,0.33000000000000024,0.6462720000000003,0.23759999999999987,1425.8817025034484
0.6799999999999997,497.4843738154034,3.024704992797649E-5,0.2492544814782224,0.0,0.7507455185217765,6.4821060785964075,0.6519276315789477,0.3480723684210529,0.60592437894737,0.23668921052631567,1429.4646147899537
0.6399999999999997,529.5138636209657,3.0182290226395034E-5,0.26674108465998136,0.0,0.7332589153400183,6.483566147921666,0.629228070175438,0.3707719298245604,0.5695056842105234,0.23729403508771954,1428.1694991997058
0.5999999999999996,567.4649096944015,3.018913319574219E-5,0.28398068727970144,0.0,0.716019312720299,6.476018132534141,0.6044060150375962,0.39559398496240505,0.5316783157894734,0.23735639097744343,1434.5673156784796
0.5599999999999996,605.0104938535501,2.988751839636537E-5,0.304078509687111,0.0,0.6959214903128886,6.466263285202786,0.5773036437246929,0.4226963562753089,0.49235671578947554,0.23670995951416982,1431.51260769083
0.5199999999999996,652.7660068145983,2.9766129910745646E-5,0.3281512732479085,0.0,0.6718487267520926,6.460426481949956,0.5440745614035071,0.4559254385964926,0.45519595789474204,0.2370812280701782,1432.076478276661
0.4799999999999996,708.7965436361419,2.962769552399077E-5,0.3559763075485544,0.0,0.6440236924514454,6.451323955848777,0.5060956937799043,0.4939043062200958,0.41725035789473597,0.23707406698564684,1435.2475398688414
0.4399999999999996,771.5013358430954,2.931705076203756E-5,0.3870377427078586,0.0,0.6129622572921406,6.4377360030001185,0.4611000000000016,0.5388999999999985,0.37938559999999866,0.23711600000000158,1431.771895713754
0.39999999999999963,852.557283090301,2.9157459081688285E-5,0.42543863143856314,0.0,0.5745613685614369,6.420042235431364,0.4088538011695927,0.5911461988304079,0.34050021052631546,0.2364584795321642,1442.336117985394
0.35999999999999965,944.6795059674432,2.871825698141028E-5,0.4726515010379401,0.0,0.5273484989620599,6.400745882311386,0.3447105263157907,0.6552894736842091,0.301957389473684,0.23590421052631602,1441.99886144845
0.3199999999999997,1059.2077691270001,2.8174926658778196E-5,0.5292716213118172,0.0,0.4707283786881828,6.371287086365804,0.2662030075187968,0.733796992481197,0.262992842105263,0.23481503759398278,1443.766946233723
0.2799999999999997,1196.282482623873,2.7275240603824257E-5,0.5977949053877707,0.0,0.402205094612229,6.321805797476155,0.17449122807017647,0.8255087719298274,0.22189675789473656,0.2311424561403496,1449.3733547409604
0.23999999999999969,1362.2657598785208,2.5883049437691882E-5,0.6771768840025802,101.96507536026348,0.3228231159974206,6.234523095567013,0.07065263157894727,0.9293473684210573,0.17843469473684193,0.22304336842105274,1466.1620363545987
0.19999999999999968,1496.8691996646655,2.2752411834902903E-5,0.7335398430604089,531.6813187683783,0.26646015693959185,6.019933678789905,0.006631578947368437,0.993368421052631,0.12715115789473663,0.19867368421052414,1506.9442385990355
0.15999999999999967,1581.2285055537036,1.802600496331219E-5,0.7591604949983288,629.0508608771066,0.24083950500167162,5.63492043463701,0.0,1.0,0.07680000000000012,0.15999999999999728,1581.2285055537036
0.11999999999999966,1694.6998822956216,1.2879719105446745E-5,0.7847504060863747,720.1630287138045,0.21524959391362522,5.074069296339998,0.0,1.0,0.03840000000000006,0.12000000000000148,1694.6998822956216
0.07999999999999965,1868.4148630798927,7.0999764797036E-6,0.8313452362829992,849.0178826795459,0.1686547637169996,4.115035343452151,0.0,1.0,0.012800000000000228,0.07999999999999864,1868.4148630798927
