Chi(proportion),Avg UE Throughput(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy,Proportion UE dropped,Avg Power Consumed by BS (kW)
0.3390000000000002,520.7663645264035,1.583129748160265E-5,0.2972275782937509,0.34389665855490065,0.7037724217062478,5.956735568468488,0.0,0.0
0.3400000000000002,520.3080785834106,1.5817365588935682E-5,0.2963534716791073,0.3372140541295199,0.7046465283208927,5.954589409453124,0.0,0.0
0.3410000000000002,519.9786501963636,1.5807350965969475E-5,0.29637757716858315,0.33918018426533164,0.7046224228314173,5.952280619358006,0.0,0.0
0.3420000000000002,522.6279495382325,1.588788966596227E-5,0.2969243136067503,0.34393566731657016,0.7040756863932498,5.957012600751138,0.0,0.0
0.3430000000000002,519.0546453634115,1.5779261219047704E-5,0.29707310492906014,0.333620797188117,0.7039268950709401,5.955338104239363,0.0,0.0
0.3440000000000002,513.1866939550707,1.5600875496234157E-5,0.29493088252280597,0.32528186431259665,0.7060691174771939,5.947535664736058,0.0,0.0
0.3450000000000002,520.6570754987292,1.5827975095161366E-5,0.2979297590658319,0.32086071308815545,0.7030702409341687,5.960350452549541,0.0,0.0
0.3460000000000002,521.9983941101474,1.5868751180948483E-5,0.2956768578922955,0.3200539908576675,0.7053231421077047,5.952116809068141,0.0,0.0
0.3470000000000002,518.251104700382,1.5754833582891622E-5,0.2982834855104647,0.34299236740856803,0.7027165144895359,5.96051941279958,0.0,0.0
0.3480000000000002,517.6124904630276,1.5735419710076014E-5,0.29757755722735574,0.3280269066988485,0.7034224427726438,5.956978672922225,0.0,0.0
0.3490000000000002,520.3743886342268,1.581938141448051E-5,0.29887462099136675,0.3404878540472698,0.7021253790086333,5.963071268979712,0.0,0.0
0.3500000000000002,522.1095811951012,1.587213126833106E-5,0.29922136915775266,0.34635754566694127,0.7017786308422488,5.965308821076099,0.0,0.0
0.3510000000000002,522.4927669570808,1.5883780115495267E-5,0.2980531426962405,0.3438693515213914,0.7029468573037598,5.960575095084132,0.0,0.0
0.3520000000000002,520.1606297458803,1.581288314427477E-5,0.2958332048699828,0.3178293872205919,0.7051667951300168,5.952948059456303,0.0,0.0
0.3530000000000002,520.0230363845468,1.5808700306090202E-5,0.29703891332607457,0.33147067532637786,0.7039610866739272,5.954300687485302,0.0,0.0
0.3540000000000002,521.2412679548443,1.584573454582726E-5,0.29740605016698596,0.33189413742469365,0.703593949833014,5.957109542010709,0.0,0.0
0.3550000000000002,516.9491456789891,1.5715254028641277E-5,0.29629747262308415,0.3294356958100902,0.7047025273769152,5.953930807053271,0.0,0.0
0.3560000000000002,516.0234631288661,1.5687113279117526E-5,0.296711943789805,0.32929839169390746,0.704288056210195,5.954160392195907,0.0,0.0
0.3570000000000002,519.4210866142827,1.5790401033074177E-5,0.2945870260055607,0.3166366414727165,0.7064129739944383,5.948896889728157,0.0,0.0
0.3580000000000002,523.0935846842987,1.5902044974402682E-5,0.29787469637830377,0.3417996035309357,0.7031253036216947,5.957219290730635,0.0,0.0
0.3590000000000002,518.6716964466716,1.5767619571978788E-5,0.29799986244101706,0.3327678588628277,0.7030001375589837,5.958460940463494,0.0,0.0
0.3600000000000002,522.144633608418,1.7857346469407887E-5,0.2969683489977718,0.3264873800333595,0.7040316510022276,6.1297057339968,0.0,0.0
0.3610000000000002,518.5386591112486,1.7734022141604725E-5,0.2967070821128811,0.32690843160407984,0.7042929178871189,6.127691104647404,0.0,0.0
0.3620000000000002,520.8535442967051,1.781319121494731E-5,0.2969275599019493,0.3404254502133385,0.7040724400980501,6.127844606209328,0.0,0.0
0.3630000000000002,520.1189965291435,1.7788069681296743E-5,0.29611031099174673,0.31895835400344485,0.7048896890082521,6.125102519160659,0.0,0.0
0.3640000000000002,521.6040958776484,1.7838860079015604E-5,0.29719643553113173,0.31601940933055167,0.7038035644688686,6.130748086077357,0.0,0.0
0.3650000000000002,520.7473210465525,1.780955837979212E-5,0.2948722203925891,0.3346152352574571,0.7061277796074119,6.124329454519678,0.0,0.0
0.3660000000000002,520.5769472273478,1.7803731595175268E-5,0.2974369664569799,0.3265214021858706,0.7035630335430204,6.127748343730297,0.0,0.0
0.3670000000000002,522.1455542381836,1.7857377954945842E-5,0.2958440872198923,0.3265293355842241,0.7051559127801084,6.125820895498021,0.0,0.0
0.3680000000000002,522.4894437787839,1.786913897723442E-5,0.29873935997570517,0.34233752995753064,0.7022606400242937,6.13430127825404,0.0,0.0
0.3690000000000002,520.0569936784813,1.7785949183804092E-5,0.29515482504476503,0.322655129257685,0.7058451749552348,6.123614792835422,0.0,0.0
0.3700000000000002,516.1536990877147,1.765245650879983E-5,0.2977595995040742,0.32822937786115564,0.7032404004959252,6.130150506901078,0.0,0.0
0.3710000000000002,520.4192306644441,1.7798337688724E-5,0.2951204114853117,0.32368980231452343,0.7058795885146882,6.121247360981232,0.0,0.0
0.3720000000000002,521.5449772460208,1.78368382218139E-5,0.2949709159247633,0.33834010118939917,0.7060290840752357,6.122574224757066,0.0,0.0
0.3730000000000002,521.2870052851183,1.782801558075107E-5,0.2957730966349358,0.3258025655660955,0.7052269033650655,6.123068766647574,0.0,0.0
0.3740000000000002,520.0584227002263,1.778599805634776E-5,0.29626146948771653,0.3253882145006735,0.704738530512283,6.126376178843927,0.0,0.0
0.3750000000000002,518.4281879467029,1.773024402777725E-5,0.29591127002054746,0.3279558133448249,0.7050887299794535,6.125590370101419,0.0,0.0
0.3760000000000002,519.2871104966256,1.7759619178984615E-5,0.29678281226085856,0.324672463253555,0.7042171877391414,6.1268599868040905,0.0,0.0
0.3770000000000002,515.3815531452782,1.7626049117568506E-5,0.29729152611444243,0.3185931983646482,0.7037084738855581,6.1293530595078085,0.0,0.0
0.3780000000000002,516.3457413617942,1.7659024354573356E-5,0.2946307089978098,0.31669499313934457,0.7063692910021894,6.119686639326471,0.0,0.0
0.3790000000000002,519.2422462303405,1.7758084821077647E-5,0.2972514716736707,0.3246979482688411,0.7037485283263285,6.127259075213644,0.0,0.0
0.3800000000000002,516.4598275609624,1.7662926102584917E-5,0.29492880531466087,0.31615956711609033,0.7060711946853381,6.121153775160683,0.0,0.0
0.3810000000000002,521.1155511285866,1.782215184859768E-5,0.29823384718010926,0.32432171939505455,0.7027661528198906,6.132368474309835,0.0,0.0
