Chi(proportion),T_avg UE(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy,Proportion UE dropped,Proportion of UE active,Eff chi mean BSs,Eff chi active UEs,T_Avg Active UE(kBps)
0.1,1478.6951659063554,1.123808326088831E-5,0.754586631158643,601.503895478676,0.245413368841356,5.046983052876952,0.0,1.0,0.03200000000000002,0.09999999999999859,1478.6951659063554
0.10500000000000001,1476.5943574198236,1.1222117116390659E-5,0.7548909287825628,602.1792154330449,0.24510907121743872,5.047075267492994,0.0,1.0,0.033599999999999866,0.1050000000000007,1476.5943574198236
0.11000000000000001,1482.6458726464934,1.1268108632113341E-5,0.7523424884209069,600.8669687225099,0.24765751157909335,5.044130610732085,0.0,1.0,0.03520000000000004,0.10999999999999949,1482.6458726464934
0.11500000000000002,1472.3871817900445,1.1190142581604326E-5,0.7546943057307705,601.0881168525459,0.24530569426923127,5.046573374248773,0.0,1.0,0.03679999999999965,0.11499999999999809,1472.3871817900445
0.12000000000000002,1375.5771001570486,1.5681578941790336E-5,0.7246980043601609,514.7269593451725,0.2753019956398396,5.601133890857628,0.0,1.0,0.057600000000000644,0.12000000000000152,1375.5771001570486
0.12500000000000003,1378.7790989225116,1.571808172771663E-5,0.7224219486213533,515.8202851617705,0.2775780513786472,5.598877214275445,0.0,1.0,0.059998918918919675,0.12500000000000003,1378.7790989225116
0.13000000000000003,1373.6548123738683,1.56596648610621E-5,0.7191247879766914,514.3124385828578,0.28087521202330906,5.596524175585959,0.0,1.0,0.062399437837836316,0.12999999999999823,1373.6548123738683
0.13500000000000004,1373.004279223378,1.5652248783146467E-5,0.7203599650009358,515.1038669365128,0.2796400349990638,5.597286270114463,0.0,1.0,0.0647999999999996,0.13500000000000165,1373.004279223378
0.14000000000000004,1375.3938335803634,1.5679489702816136E-5,0.7220003882374358,511.9397468045135,0.2779996117625616,5.598077905836589,0.0,1.0,0.06719999999999973,0.13999999999999932,1375.3938335803634
0.14500000000000005,1372.1599718245632,1.5642623678800008E-5,0.7217941733131809,512.991872185073,0.2782058266868195,5.598816187232304,0.0,1.0,0.06959874594594628,0.14500000000000007,1372.1599718245632
0.15000000000000005,1378.478986390467,1.5714660444851293E-5,0.7201409590019049,512.9423324243709,0.2798590409980951,5.596395065891989,0.0,1.0,0.0719993513513526,0.15000000000000283,1378.478986390467
0.15500000000000005,1374.608215549243,1.567053365726136E-5,0.7211611281974432,513.4716963751047,0.27883887180255595,5.597803221358937,0.0,1.0,0.0743993297297283,0.155000000000001,1374.608215549243
0.16000000000000006,1302.5934899184397,1.979942104676029E-5,0.6971379949644074,448.9383570605035,0.30286200503559363,5.98557726940831,0.001355263157894737,0.9986447368421049,0.10205820540540707,0.15978315789473443,1304.3712668963128
0.16500000000000006,1300.7288545652539,1.9771078589391797E-5,0.6961863319007953,447.44734466088744,0.30381366809920285,5.984441464790338,0.0020131578947368413,0.9979868421052629,0.10521684324324272,0.16466782894736878,1303.3775330429078
0.17000000000000007,1298.1418721886591,1.9731756457267615E-5,0.6972970157104906,446.1805286578284,0.30270298428950926,5.985341974188978,0.0016315789473684208,0.9983684210526313,0.10840008648648775,0.1697226315789457,1300.288145526502
0.17500000000000007,1303.5905597806989,1.9814576508666635E-5,0.6937589145586968,446.5858172663702,0.3062410854413034,5.9829002305502526,0.0014605263157894733,0.9985394736842106,0.11163978378378248,0.1747444078947381,1305.523624347757
0.18000000000000008,1301.388930537665,1.9781111744172505E-5,0.6954947527399463,445.86664073016954,0.30450524726005296,5.9836863351341565,0.0016842105263157896,0.9983157894736843,0.1147882378378387,0.1796968421052671,1303.553510269248
0.18500000000000008,1301.3392643291018,1.9780356817802312E-5,0.6959268672955485,446.5242904178958,0.30407313270445113,5.98413813150888,0.0019078947368421047,0.9980921052631577,0.1180079999999981,0.18464703947368566,1303.8105367866135
0.19000000000000009,1294.7943744467036,1.9680874491589915E-5,0.6937159375585907,445.06093184523667,0.3062840624414095,5.9823529069380506,0.0018552631578947364,0.9981447368421053,0.12116454054054075,0.18964749999999844,1297.2162739116156
0.1950000000000001,1301.7769077477967,1.9787008997766537E-5,0.6986931473684854,449.64319262205584,0.30130685263151424,5.986397292097344,0.0015131578947368421,0.9984868421052634,0.12438596756756508,0.19470493421052226,1303.7469568984668
0.2000000000000001,1204.523687795705,2.2885950068118404E-5,0.6507968393028013,195.62095063512405,0.34920316069719926,6.225214573652445,0.04375789473684198,0.9562421052631626,0.15189189189189192,0.19124842105263135,1259.7533903884173
0.2050000000000001,1200.6142887247586,2.2811671485770476E-5,0.6515147463629216,182.69678005412302,0.3484852536370776,6.223850542124785,0.046073684210526294,0.9539263157894785,0.1554587027027029,0.19555489473684196,1258.7416006250385
0.2100000000000001,1206.1361985248054,2.2916587771971315E-5,0.6511572676221256,193.97141886053817,0.3488427323778754,6.225395500266252,0.04419999999999993,0.9558000000000044,0.15945016216216215,0.20071799999999934,1262.0957165212799
0.2150000000000001,1201.2272641391473,2.2823318018643776E-5,0.6541065086075537,193.39117070050867,0.3458934913924458,6.228497901028235,0.0434,0.9566000000000042,0.16333212972972996,0.20566899999999935,1255.8706533042075
0.2200000000000001,1204.4065332495516,2.28837241317415E-5,0.6532113379321104,189.75170468301502,0.34678866206788955,6.226725007793662,0.04453684210526319,0.9554631578947415,0.1670924972972971,0.2102018947368441,1260.6799807773527
