Chi(proportion),T_avg UE(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy,Proportion UE dropped,Proportion of UE active,Eff chi mean BSs,Eff chi active UEs,T_Avg Active UE(kBps)
0.1,1568.8491689384746,1.1923253683932413E-5,0.7589095091699414,609.9608702218361,0.24109049083005737,5.046664539034034,0.0,1.0,0.01600000000000001,0.09999999999999859,1568.8491689384746
0.10500000000000001,1575.0018226976154,1.197001385250188E-5,0.7565965147634527,609.5770159719775,0.24340348523654712,5.043797241337372,0.0,1.0,0.016799999999999933,0.1050000000000007,1575.0018226976154
0.11000000000000001,1564.146189879761,1.1887511043086204E-5,0.7550083595325086,607.6797800599068,0.2449916404674911,5.043277163092974,0.0,1.0,0.017600000000000022,0.10999999999999949,1564.146189879761
0.11500000000000002,1563.8517970097498,1.1885273657274098E-5,0.7572882668166567,607.5484108234815,0.2427117331833433,5.044965143700528,0.0,1.0,0.018399999999999826,0.11499999999999809,1563.8517970097498
0.12000000000000002,1467.4703896570213,1.672916244209003E-5,0.7255401991162278,519.8790859855148,0.27445980088377164,5.597512649234793,0.0,1.0,0.028800000000000322,0.12000000000000152,1467.4703896570213
0.12500000000000003,1459.725934149269,1.6640875649301705E-5,0.7247980401118322,516.5295479488909,0.27520195988816776,5.5969745669874325,0.0,1.0,0.03000000000000038,0.12500000000000003,1459.725934149269
0.13000000000000003,1469.3128252768852,1.675016620815649E-5,0.7248991454015284,518.6408237445903,0.27510085459847017,5.596185533507299,0.0,1.0,0.031199999999999246,0.12999999999999823,1469.3128252768852
0.13500000000000004,1464.2789700233832,1.6692780258266575E-5,0.7238368211074452,518.1272649199544,0.2761631788925544,5.595800832687869,0.0,1.0,0.0323999999999998,0.13500000000000165,1464.2789700233832
0.14000000000000004,1466.146187900461,1.671406654206526E-5,0.7255437371859452,518.6514683615685,0.27445626281405483,5.597368232837481,0.0,1.0,0.033599999999999866,0.13999999999999932,1466.146187900461
0.14500000000000005,1468.5171222704835,1.6741095193883474E-5,0.7265667815990073,517.950208246993,0.27343321840099305,5.59774911508426,0.0,1.0,0.03480000000000016,0.14500000000000007,1468.5171222704835
0.15000000000000005,1471.9469479124718,1.6780195206202197E-5,0.7255440442189769,520.6077866488224,0.27445595578102383,5.597168295724851,0.0,1.0,0.03600000000000063,0.15000000000000283,1471.9469479124718
0.15500000000000005,1472.0298645212276,1.678114045554199E-5,0.7239718713434733,516.5965598491041,0.27602812865652654,5.595732335604303,0.0,1.0,0.03719999999999929,0.155000000000001,1472.0298645212276
0.16000000000000006,1385.3470398029858,2.1057275005005373E-5,0.7046033663284607,458.2488244205021,0.2953966336715401,5.988715707622401,0.0,1.0,0.05120000000000094,0.1599999999999973,1385.3470398029858
0.16500000000000006,1391.5353818311248,2.1151337803833078E-5,0.7015180440920988,454.8549653750715,0.2984819559079008,5.98574809977673,0.0,1.0,0.05279999999999946,0.16500000000000042,1391.5353818311248
0.17000000000000007,1387.1774883046362,2.1085097822230458E-5,0.7005544430986506,456.30237044315106,0.2994455569013499,5.985296545314095,0.0,1.0,0.05440000000000071,0.169999999999998,1387.1774883046362
0.17500000000000007,1389.1683857747234,2.111535946377578E-5,0.7039862356125469,454.7408947977851,0.29601376438745186,5.987943841870433,0.0,1.0,0.05599999999999904,0.1750000000000016,1389.1683857747234
0.18000000000000008,1392.8238604054752,2.117092267816321E-5,0.7009828433139774,456.54098299389005,0.2990171566860231,5.985369266703473,0.0,1.0,0.057600000000000644,0.1800000000000043,1392.8238604054752
0.18500000000000008,1389.936358877464,2.1127032654937483E-5,0.7002503948669252,455.7951765808915,0.2997496051330751,5.984732588536343,0.0,1.0,0.05919999999999886,0.1850000000000018,1389.936358877464
0.19000000000000009,1383.3483091724265,2.102689429942087E-5,0.7036563231629225,457.1717870490831,0.2963436768370766,5.98822036613646,0.0,1.0,0.06080000000000038,0.1899999999999982,1383.3483091724265
0.1950000000000001,1387.9864360773938,2.109739382837631E-5,0.7037862728058991,457.1345715764012,0.296213727194101,5.987685077401625,0.0,1.0,0.06239999999999849,0.1949999999999955,1387.9864360773938
0.2000000000000001,1335.407665607231,2.5372745646537387E-5,0.6802393941802314,409.6416972996336,0.31976060581976823,6.283845512852737,0.0,1.0,0.07999999999999866,0.19999999999999718,1335.407665607231
0.2050000000000001,1330.3100226494923,2.5275890430340336E-5,0.6854692373413204,409.2880197929737,0.3145307626586801,6.288761615205219,0.0,1.0,0.08199999999999909,0.20500000000000407,1330.3100226494923
0.2100000000000001,1331.0796029196497,2.529051245547334E-5,0.6842643372331839,409.6715562705013,0.3157356627668169,6.286852878470916,0.0,1.0,0.08400000000000185,0.2100000000000014,1331.0796029196497
0.2150000000000001,1333.0692578070566,2.5328315898334044E-5,0.682898223398742,409.6523894187068,0.317101776601258,6.286384010977847,0.0,1.0,0.08599999999999886,0.21500000000000288,1333.0692578070566
0.2200000000000001,1335.5096811425003,2.537468394170752E-5,0.683361276816761,411.28819448939623,0.3166387231832377,6.286622674045413,0.0,1.0,0.08799999999999888,0.21999999999999897,1335.5096811425003
0.22500000000000012,1326.0314369311777,2.5194597301692403E-5,0.6843809795537659,409.97307982842807,0.3156190204462344,6.287963131227437,0.0,1.0,0.09000000000000216,0.22499999999999626,1326.0314369311777
0.23000000000000012,1336.681536378951,2.5396949191200088E-5,0.6845042264927452,411.0589647887721,0.3154957735072544,6.287285476909968,0.0,1.0,0.09199999999999903,0.22999999999999618,1336.681536378951
