Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
400.1,1143.923455860871,927.724900105079,848.1736267242396,770.0635722921731,729.845468182944,681.7784853324457,656.5075902863266,622.9346051154918,604.4918379248212,586.7004359521111,
410.1,1123.6729813765298,904.2974880816275,831.3426012095392,749.068103347592,711.4556924105437,665.3948133350988,637.3133966520842,603.5282108044418,586.0750967953422,568.7501884698397,
420.1,1105.9638247758892,884.4167726581315,808.6682725269227,730.2138450817699,691.628762098752,645.760619725801,619.7176323825902,587.0031947256442,567.4479500624807,551.3773298794363,
430.1,1078.6886761081296,867.4665668517308,787.9481605061214,710.5556969340574,671.1413838598558,626.1706056448936,600.0124362763924,568.8238704072421,550.9967104059457,534.8339004062037,
440.1,1056.7039513401412,845.1209654644957,768.8180933718625,693.2777041372839,656.0215079131726,608.3320052365846,582.6291537434955,551.766835844577,534.6749332283284,517.7228532590724,
450.1,1037.9495101859643,825.0684927256167,751.1255728670624,675.2791291762938,634.7899253224024,591.5794723573447,566.9644459890469,535.9315737604655,518.2582079855621,501.8693357375749,
460.1,1023.1733887619034,806.095430625998,732.9647926901545,657.5150965884935,620.3886307507349,574.5814810701548,551.051783673026,519.4803528161187,503.80475155915866,486.89142162067884,
470.1,996.1012533563073,788.5096789603749,715.7689876805049,638.7716261205688,602.7396962691107,558.9901472526482,536.0544711624729,506.43925348060077,488.11203233229213,471.50799621523856,
480.1,980.9797515971213,773.392875206211,696.6646767211114,623.8100128173984,586.0324184400652,542.601612059618,520.774522041063,490.1219796621913,473.7029690510517,457.83915628636515,
490.1,959.8167980539398,752.436712694929,679.4791048264046,606.5460203881323,571.6612826773953,527.488150373347,505.5796216077632,476.6414050990389,458.0751464346399,443.3129001707225,
500.1,944.6284382182779,736.5240907371284,663.0894230165436,592.9326227668779,557.0495933487894,514.3890494765443,491.6866052945985,462.9023060889881,445.7147155563216,429.77539174841695,
510.1,924.8162567050188,716.745857679756,647.3520769960703,576.4332047600019,543.272454803893,500.59367738083364,478.1584371119001,449.5329630081649,432.6347714451994,418.61074318757886,
520.1,903.3356722315456,702.1298072143071,631.4968724973589,561.4101845803411,527.8436887247236,485.8280025511355,463.66462265385314,435.5624281925291,420.65191164130783,405.5829190638141,
530.1,882.2516781803727,689.0473906942851,618.6567670720342,547.5265298852279,513.0697315657344,473.4423869364774,451.42026619406965,423.6454011913299,407.40724038799897,393.7034137518523,
540.1,875.9562240428493,672.7550933081309,602.8209386603683,534.443895297694,499.34042805723044,460.599936610937,437.57303540234443,411.3715022078882,396.06236184842095,382.80475126961954,
550.1,859.7259013946264,657.323260954265,587.729315842141,520.2846303292338,487.10382789932976,447.1339373410143,426.3241116603661,399.7909407348855,384.7029556515967,369.9543671666972,
560.1,839.1032032217174,639.7524201050478,573.596241778822,508.2003881310869,473.58965141935175,436.2728200317465,414.98685175116503,389.2248350970785,372.40174502129264,359.4922103417771,
570.1,822.8073860958958,628.3441223327335,561.5123395065284,494.19996767785835,462.0893236265016,424.08405785886765,403.46575620288877,377.33966431631023,363.1643694152868,349.4174206464899,
580.1,809.2810320127361,614.7184600631775,546.8135083702783,483.0381381339305,451.0513990670324,412.40027407423725,391.77168024079305,366.91147607799456,352.01477708988523,339.7725395296333,
590.1,791.1471377624091,598.9143696991523,534.850183716294,470.20227928791803,437.5335591394738,400.4622623732657,382.3026409102961,355.5674295188979,342.70537325317105,329.1033692376906,
600.1,777.3571633336176,586.8281765008533,524.7915582397416,458.8372250155719,427.13599713789193,390.5871926572043,371.1831887498769,345.6136365450089,333.157261608258,319.65583382304317,
610.1,761.8058136909731,571.4255573771511,511.012783134588,445.8667584959091,416.0307438237841,379.8918355518467,360.3339397699675,337.03356751942397,322.838581937634,310.26857861394814,
620.1,748.0030625382657,560.3821113145068,497.8820621380198,436.1815377441653,405.2673092142935,369.5620215103867,350.64562212856396,327.7887807003406,313.3283872925804,300.92092165924447,
630.1,735.7892350704092,548.5265708089987,486.6074851968299,424.4911615785788,395.28643940988593,360.8813001168153,341.7818139883111,317.3617520356382,304.74447089346216,292.2152122801546,
640.1,726.9858612412462,537.764836157004,475.80925081824495,413.5021872719497,384.8491503185802,351.11731619058406,332.53634702995913,308.8622522266771,296.08264263865857,284.10085214203144,
650.1,708.3815706906164,524.820944675722,461.367860871294,404.5366278746463,373.77397568090424,340.44711220447584,323.4931866984287,300.6945202954818,287.40911326653423,275.89058384702207,
660.1,694.048780261848,514.3168293087348,451.8044954340808,393.46007917083494,365.603673153759,331.5172376207272,314.25118226919767,291.5771782084077,279.52193538728835,268.4196272306838,
670.1,685.4951775379993,501.10698637325527,439.87334425556537,383.4174838256754,355.02737507192757,322.477431278997,305.6750286191213,283.05512469629883,270.9858496564354,259.881912894794,
680.1,666.0635826049788,489.255878392141,431.3046095383192,374.223639791898,347.54531722365783,314.13109806585453,297.27091833598035,275.0526485264332,263.5196208178284,253.13049517204357,
690.1,651.8653219067398,480.0523258487275,421.76673159704745,365.6299219183606,337.5197073036594,305.938790431956,288.31673726108517,267.08840887010746,256.33412718757484,246.47778957340205,
700.1,640.70518527613,467.3983516519947,410.4938492956431,354.874172561016,327.9391708330445,297.0623657376696,280.43416840561036,260.0573750604765,248.30747005077689,238.75516916053317,
710.1,629.6850366165025,459.74121753676366,400.60160066100366,346.4432304107132,319.7934744933802,288.9482033092985,273.91567078768605,253.04938172965888,241.5803826545408,230.97986189659875,
720.1,619.2904190548531,450.47626590470526,392.41118313138173,337.43332372180447,311.7941731380391,282.27368651671475,267.180081340309,246.5451755349594,234.7175446658651,224.73507234316008,
730.1,606.2087354297524,437.83018158575925,382.66840564946057,329.1668820739731,303.3779848200016,274.30081874894466,258.2181447307278,239.70553457482362,228.5685335571565,218.60469977758305,
740.1,596.1314530347342,429.9831685703183,376.01705982416075,320.36804487691296,297.11112838046466,267.55425056190944,251.52901829498967,232.7233197529563,221.25918000937756,212.22482431621745,
750.1,585.6582456834934,416.57169664854496,363.28673715430637,312.7716680850161,288.70886472479924,260.3410930883963,245.11678417640744,226.05193215427227,215.01148965083456,206.0490052908715,
760.1,573.1202353116236,410.62707425769787,357.06838460528195,305.5091486133456,280.8946901535747,253.0531945423083,237.71067560282302,219.6338463208536,209.50284818364153,199.63359112192867,
770.1,561.8797825261881,399.58256462826364,349.4137389917098,297.679230495789,273.52117849772117,246.73145737075825,231.66822144282224,213.52211974456782,202.99515400255908,194.25171170806033,
780.1,550.044012668572,390.79075976436485,340.4082671254729,289.6721815796407,266.812598922579,239.91998393319733,224.32260538752703,207.01187348480912,197.26519630938427,188.67172886683346,
790.1,538.8560511725581,384.9974703468469,331.6480627017683,282.5885232894111,259.12718590433866,233.1681150035888,219.27406921597853,201.10772903916595,191.21328934217962,183.65289491035134,
800.1,530.2534035797726,372.5384437216243,323.42071564218617,275.25986277634263,254.02502804550457,226.9106414392755,213.71107408882645,196.1702900979003,186.06131600954754,177.23818842914176,
810.1,522.9101854086525,366.1798282159165,316.27126834017366,269.1234421809724,246.07265404304536,220.3380793839568,206.8910563352758,190.28291403202493,180.27758646524344,172.88912283340164,
820.1,506.50399757597495,356.7766259737916,309.82366915752164,261.9038039550533,239.09665999112426,214.73488861664106,201.57788143120015,186.07457786287185,176.09507755065175,167.63553609983276,
830.1,501.3748411717133,349.2667057199752,300.8619246500144,254.28828273806607,233.34085804153904,209.313301038759,195.7382183432788,179.6560624406884,170.58239586359056,162.8338915127315,
840.1,488.7665889129518,339.795697314069,294.8461525431563,249.69744669317438,227.51483889263557,203.56334519642124,190.48666841409033,174.7678480729048,165.86854231692286,158.02413070386538,
850.1,481.18558795084516,333.6234573585549,287.58028621714675,241.7562002081899,221.58419513243092,197.09505427584003,185.44648757777415,169.38630510446407,161.14118229976663,153.7887163818145,
860.1,471.5600627251128,325.2612421101611,277.82472747973435,236.67223050157335,215.63349153584286,192.27902984468452,180.2341844105321,164.7062083584013,156.59960915082814,149.44829263245538,
870.1,477.74809127814734,323.33802772457665,275.9700708600669,232.01864738551077,212.59336791775272,187.65725718257343,176.39712077036364,161.5132419106269,153.14296470732307,145.26130377127555,
880.1,481.1856866736004,322.6390936408989,274.90330685217936,230.82173934513318,210.2355586245829,186.9971538298778,175.1309991177157,160.274790867131,151.20269651292233,144.07654519996856,
890.1,486.35282859596276,323.2404783607936,275.7641651760776,230.52372337187396,210.91257199248983,186.84466345523418,173.87190272252218,159.0567453429392,151.60909195468122,144.3075603394124,
900.1,489.2012610172265,322.9374644866781,275.9984102905819,231.89953004836127,210.74370929443347,186.30199338042337,175.04488128699248,158.97690638168848,151.1586016599879,144.53154800612674,
910.1,493.226599294011,324.94956743537523,276.2041550967811,231.19174235953534,212.07935636387404,187.99168355175678,176.03476244010673,161.67705608073962,152.16445015050746,145.53161893275404,
920.1,491.3808342181911,327.0319253118874,278.71259368123265,234.11544630358622,213.71625590687344,189.20426187046814,176.62966012518453,162.27273628898104,153.65623253593603,147.06515083188395,
930.1,498.2228951289604,328.6746697227356,282.3301846500288,237.952144107295,216.7154667367358,192.64641016789852,178.6547712947616,164.46699558013592,155.86323797375255,149.22457598747022,
940.1,503.68646900395515,330.93257823061725,286.3618333114638,240.36175402463388,218.64821987945575,195.48149485045064,182.22996847331646,166.49188487171494,159.01799446957068,150.88921590626222,
950.1,507.4655655616753,341.7156528728486,288.4771946805552,243.91243577091706,222.41321080165042,197.88520674978,185.58726212997277,170.25420314251517,161.54784164243458,154.20469018795413,
960.1,512.7485058714958,341.9427453046017,293.83198902100605,246.2139437744012,225.99020764249877,201.98744370219345,188.06391535779105,172.33879863438756,164.18563129745425,157.4876239787709,
970.1,519.7513091885269,350.52826493117703,299.82210716706976,251.84584796695637,230.53767184937803,205.324157892652,192.50664608922557,177.152913688526,167.91192427328414,160.40660441838992,
980.1,529.8386292018696,353.77496357249726,304.3304304859497,256.4200316359263,234.82829285719333,210.03243250936197,196.37231608361787,180.53681201070626,172.01499511585232,164.25922696830094,
990.1,529.9368410089271,360.0513048535496,310.68973167562683,262.70575447751673,239.8242906041352,214.403306203577,201.00537226106806,184.68367647219765,176.62472603789195,168.2701804145045,
