Chi(proportion),Avg UE Throughput(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy,Proportion UE dropped,Avg Power Consumed by BS (kW)
0.1,1569.845492629033,1.1930825743980638E-5,0.7586243640776793,609.9146257747941,0.24237563592232164,5.05108164613693,0.0,0.0
0.10500000000000001,1570.5164548118528,1.1935925056570073E-5,0.7600490653289553,609.208117356587,0.24095093467104559,5.051316606726132,0.0,0.0
0.11000000000000001,1571.5043677841034,1.194343319515919E-5,0.7568156032609847,607.921227728497,0.2441843967390157,5.0486293592167755,0.0,0.0
0.11500000000000002,1574.6575232292078,1.1967397176541978E-5,0.7575103435651962,606.1881201430033,0.24348965643480383,5.048899977564421,0.0,0.0
0.12000000000000002,1459.6171457964467,1.663963546207948E-5,0.7290224912730592,517.775120093884,0.27197750872694165,5.605458389382509,0.0,0.0
0.12500000000000003,1463.2286158713819,1.6680806220933753E-5,0.7264165472624823,518.2487104775388,0.27458345273751783,5.602977423591618,0.0,0.0
0.13000000000000003,1459.0621769469296,1.6633308817194996E-5,0.7268121064838484,519.392772878523,0.27418789351615147,5.603934489217864,0.0,0.0
0.13500000000000004,1468.1276726029544,1.6736655467673675E-5,0.7256342735967508,519.852410814668,0.2753657264032484,5.6021427129119505,0.0,0.0
0.14000000000000004,1463.734252432472,1.668657047773015E-5,0.728131148805844,521.2835970585292,0.27286885119415577,5.605177761520212,0.0,0.0
0.14500000000000005,1468.6595162279616,1.6742718484998727E-5,0.7263211159145908,523.4703709201293,0.27467888408540897,5.603032671257848,0.0,0.0
0.15000000000000005,1470.6720320562797,1.6765661165441575E-5,0.7230965036352315,518.6504292646341,0.2779034963647677,5.600149322480649,0.0,0.0
0.15500000000000005,1459.6688522658865,1.6640224915831104E-5,0.729745251681435,523.6494110239959,0.2712547483185658,5.606826585302871,0.0,0.0
0.16000000000000006,1397.9597140493988,2.1248987653550873E-5,0.7023181048628315,457.21192379827573,0.2986818951371688,5.991606312376937,0.0,0.0
0.16500000000000006,1389.3805337022998,2.1118584112274964E-5,0.7012105936284186,454.00771509731004,0.2997894063715809,5.991089893610487,0.0,0.0
0.17000000000000007,1396.2407051607759,2.1222858718443803E-5,0.7009583854162207,456.42696307332926,0.3000416145837796,5.990699643091163,0.0,0.0
0.17500000000000007,1393.2118267808742,2.1176819767069265E-5,0.7039014842339995,456.3201739936139,0.2970985157660003,5.993385648053365,0.0,0.0
0.18000000000000008,1396.8490010619928,2.1232104816142263E-5,0.7036915314319294,457.51986207376433,0.29730846856807,5.992958070751103,0.0,0.0
0.18500000000000008,1393.6423309566082,2.118336343054043E-5,0.7026366227136338,457.1981983695878,0.29836337728636614,5.992302733159088,0.0,0.0
0.19000000000000009,1396.5985005446328,2.122829720827841E-5,0.7021216029122022,458.2786521194278,0.2988783970877985,5.9919686899608235,0.0,0.0
0.1950000000000001,1398.3561692836217,2.125501377311106E-5,0.7020463734225514,457.58986391485774,0.2989536265774484,5.991460671914565,0.0,0.0
0.2000000000000001,1334.7626624399825,2.5360490586359667E-5,0.6846215241822438,410.1098495403799,0.3163784758177564,6.292770992756815,0.0,0.0
0.2050000000000001,1334.132380736455,2.534851523399264E-5,0.6825759676373336,409.2345694182438,0.31842403236266675,6.291252978234546,0.0,0.0
0.2100000000000001,1337.7963947301305,2.5418131499872517E-5,0.6846759371047089,412.23348676986717,0.3163240628952901,6.293389454087032,0.0,0.0
0.2150000000000001,1335.1684030504368,2.536819965795828E-5,0.6870078992484664,412.8264424454075,0.3139921007515344,6.295710130321529,0.0,0.0
0.2200000000000001,1333.7907849720482,2.534202491446892E-5,0.6815472465725074,410.7172555873776,0.31945275342749163,6.290388343480681,0.0,0.0
0.22500000000000012,1340.4171430908377,2.5467925718725903E-5,0.6838372518440589,410.11051493128844,0.3171627481559429,6.291844584796736,0.0,0.0
0.23000000000000012,1340.974979912327,2.5478524618334186E-5,0.6821013918545996,408.80423091578587,0.3188986081453988,6.29049746611535,0.0,0.0
0.23500000000000013,1335.4868888980632,2.53742508890632E-5,0.6854051154766141,413.68896419146984,0.3155948845233858,6.294243135318387,0.0,0.0
0.24000000000000013,1285.1075872460162,2.93004529892092E-5,0.6683207447411208,372.7495565826025,0.33267925525887987,6.537240667701751,0.0,0.0
0.24500000000000013,1289.2207849098447,2.939423389594445E-5,0.6690345846544081,372.71792054927255,0.3319654153455929,6.537065226070845,0.0,0.0
0.2500000000000001,1291.2336119211293,2.9440126351801742E-5,0.6692733221948287,375.01226783397385,0.3317266778051708,6.537832087153453,1.7543859649122806E-5,0.0
0.2550000000000001,1289.2567580096509,2.9395054082620095E-5,0.6697996840105291,374.42502155133866,0.3312003159894703,6.538437759782411,8.771929824561403E-6,0.0
0.2600000000000001,1281.5272368291971,2.9218820999705734E-5,0.6692508448483132,372.5190219547964,0.3317491551516878,6.537753840269385,0.0,0.0
0.2650000000000001,1291.8904246974482,2.9455101683101773E-5,0.6704575042956203,375.5028824869381,0.3305424957043793,6.539057580105724,0.0,0.0
0.27000000000000013,1289.1983455887707,2.939372227942403E-5,0.6702471200964453,376.0364537175486,0.330752879903556,6.538545762724248,0.0,0.0
0.27500000000000013,1292.195288169198,2.946205257025771E-5,0.6696223874790476,374.4085433958864,0.33137761252095155,6.5380788096739595,0.0,0.0
0.28000000000000014,1250.8093135453119,3.327152774030539E-5,0.6558771966250435,344.1401769714948,0.3451228033749564,6.742679454272768,1.1278195488721803E-4,0.0
