UE min distance BS(km),UE T(kBps)
1059.396391568274,539.2290740893559
1335.3724080524423,618.43609146513
1257.6985309319728,606.4016619541152
959.5478135410572,541.5101659190251
559.071319673864,1301.69267958114
1512.7096172713661,666.4583610989658
726.2656318393006,1098.5586366456746
1522.9126000769143,1068.667465810428
244.21307825065102,1985.6350462387236
1272.122333553939,761.279851428516
938.3736509494231,1243.4774975947105
627.8357461500415,1088.1593456293367
1454.3993600053102,1063.976176895183
475.45626440178546,1021.0743330289507
934.9887434120311,993.1698852584501
1630.4801003548735,1342.5430650691271
262.30987510077523,1721.8854816708508
1395.6749594465207,702.0719797343942
1009.6779684533478,821.414838112417
272.7647013830521,2065.841953211864
1066.367193548942,1217.1670305977764
1555.8610418625915,1337.6345654885777
396.0408257873928,1889.9923462180213
1677.852674270113,1333.6069595276415
1277.1366324702074,504.58751403076343
1179.9119167323827,434.21725318405663
576.3210258046804,598.5954256332697
100.10855780869784,2945.070471662455
1518.6864107520028,1842.9458861598687
24.814922873134144,4255.183666767334
906.4696941582591,1193.638005792894
211.26572221133523,2173.1681598093937
1533.1104742875332,966.4037041650166
105.44577822401801,1967.6261341465872
1476.4247763387634,892.261912691281
1381.0143852983026,989.8098990717762
272.91982104979996,2017.732817392637
117.96660950049838,1260.1001394077243
1141.6787267880104,879.4991970408082
1317.8616233456967,702.9948495803586
112.73019132317195,1622.6041563521026
1712.3296289111588,520.3830450100244
1502.764719191804,524.1803563618058
993.8084335478011,1295.128995179802
1049.5925780317846,875.3301256888603
193.28384212080363,2381.89714410496
997.7997346389953,906.9095950751346
630.6722925635844,1161.7984576219428
755.0061885119025,850.8179770096299
1017.024255848031,963.4332655925048
807.4208830431243,2094.5541225197812
1095.1604327942098,844.7479239798084
1280.010438518622,865.9321273597761
455.04730253832946,469.8857372498384
323.0533455623896,1423.0027417770366
167.26028400526113,2021.0358147809075
630.2889349944503,754.4023394466564
603.2516567096069,382.05502177824116
312.192680472056,1008.3237287994036
881.6745030857917,1489.7335072737221
881.7998665935113,1277.8365330692257
1336.9920435844172,792.0464586085235
531.1969833844848,593.4535063437725
1609.6542637903308,501.7264551757141
1728.705483397988,1041.2215273451247
39.13738878030948,3431.2313302952202
1156.3322767056823,989.5019136990871
155.6952453378164,2660.665174426409
1231.1935838323232,1001.3588009687921
844.3664313508809,1410.695942345762
1267.4177638414,411.10129363073975
1046.7537658471344,737.7615027095857
1720.835077340301,2819.847028807204
1706.2361930598688,1431.94475225013
957.4236874944655,881.8855500973152
1489.9561190588356,1008.2183217009188
302.8922150884379,2250.62533317639
773.7582740410793,1151.3009717608938
1557.8078498215543,388.30923029265966
102.28955312331067,2975.2831470059664
1154.5948990283464,654.747294066573
114.38112984403533,2361.638110971982
496.7420781367321,1169.745327108766
1636.0494574900704,1440.453728909925
16.550561818767655,3726.7318976847605
227.11272177971324,1995.9461236325203
233.72805274467896,1662.6443569005264
767.3964084352771,842.3457604566834
213.29269390121104,2695.3974851526086
1400.9301828182995,1960.0150256884733
826.0366157723298,1998.3433517873061
1399.4866314417932,907.7829745619667
1073.3963595529722,904.9225623305637
1666.839057741767,966.6894849120961
340.708999513012,1396.027413077564
379.0883351119595,1161.1982501029743
1556.0758396046422,2535.8968376106754
937.7811506851031,1013.1352053932002
237.81254150545578,2157.4357066576185
247.89112494777325,2428.258990372195
683.2140567307199,1350.5078801765026
799.5717437500679,444.52927662148426
104.12825704305834,2430.251657731545
663.888837712663,1309.49319752494
1137.3853887430262,668.3547916997827
1714.3229542224353,682.3912419030329
1684.9206167725144,736.2705105651515
1100.1994045928552,942.717319058038
60.28060792540784,3394.367532240796
1446.5944046515774,773.0227404765691
558.8547749643801,1066.6880296104177
1549.9025037785489,767.0033412249684
1198.0308076315318,856.436306274075
1029.6216325160658,525.0986653149765
845.0129241285707,811.8262721432984
642.5545201302056,1050.0042274908471
1670.8439546129493,798.6874580431436
1354.481631998789,1453.1404279976307
106.86559309730522,3085.8681184765333
1468.926720614576,756.3767193927167
1400.3383377938321,1022.8078739791898
27.565778304374007,3375.4812308297637
530.2300712315076,919.1376799995013
471.354457945749,655.1122732686688
1627.9562534714298,1593.890963573677
1113.773455922387,985.9810007248539
616.8618230817403,1517.6773880895958
138.77009619584678,1999.0904466866018
1216.675666994499,1280.705179250658
629.8442344100368,1058.352458438555
1029.4408901626928,817.7697346930111
877.8121843205836,950.551948070684
369.504477796571,1733.9846991814293
1326.28642536094,1002.9011678170189
371.34507825392933,1190.7392107738344
1638.4221001880671,802.8587518992892
1099.3324003337227,910.6016574484559
386.52254252360746,1475.9274387133935
1660.7881159066058,570.3795507565268
549.0964136246578,709.6703927936978
732.6664450679426,1224.5485311098648
1478.5540099383327,844.3612317998244
1664.388699133576,1052.4242600824614
1281.7201717900314,822.7188805358227
1233.170732942963,864.9370848854752
1693.4418654232218,1591.004322775092
508.2995108974594,1163.6565960322846
676.962085456617,1152.3438961553775
83.98648487964762,2278.4254643418003
488.0073996051737,1452.2227611203089
445.824653939203,2165.700660002539
1053.6346214319547,918.9314884180766
792.9791275175044,688.4478665943781
1532.2393924581045,348.05681849724846
1477.9111110331712,806.46637809597
895.0727559829631,956.2211603455441
1605.2992447537595,1108.5631868836401
429.7193020181727,1003.6249245533043
1547.5949435874913,1669.741757521918
1635.8148574585014,466.19984776693184
656.6038869404061,887.5627187396798
497.3380915619696,960.1097407285564
1110.7685328506254,1029.2668151596142
1664.465262190867,1254.7482027641943
635.5241203759704,938.2572581362222
1437.3113112502242,1658.0726553477432
1612.2238116691822,1657.2462562871558
432.562819886534,1152.7015881646746
1259.6156889575589,1755.043190711643
157.08258464822111,2337.725568803354
1594.9518841065826,586.3051753635746
1292.2870770120117,946.6396677510788
1493.569917164396,1070.7770953915642
1654.9665669972012,3053.3776007582264
232.05741414880083,2353.333969740475
1033.5999683454136,769.9698866875891
805.6392959269255,1385.0896948696445
617.4431344129897,920.8345590007716
480.28457375978326,1457.1242853393642
254.95629205226098,1849.9640637200716
1226.1217629578346,953.4554094364534
83.96324093211535,3414.21594465634
362.5029249864844,2162.1290318864208
1512.5068833363603,920.2206955256042
319.46990335671364,1078.257359139692
1621.610136280726,723.3625330190207
1327.8798480286139,1120.7986968909245
1047.514519498543,867.1035902389455
951.7685171862628,756.2561297449613
1567.8129663619054,1447.914681653349
155.93634553071712,2956.61218148599
68.23426579788966,3015.987155271743
1281.021003431749,1588.1155604325572
460.8347865183286,816.0528611321037
1344.6912629972544,715.3119363434739
622.4949141744977,693.8581334913873
1193.2138721095891,1240.976253525748
762.1046911350451,1065.21438987311
561.2394140955763,673.5511650246995
62.955247415244244,3251.9266752383155
314.33343579980874,2027.7506460344875
466.5190946890194,1838.4144338868227
413.2838200725251,1372.1575002744044
420.94777824817913,1177.0912072622716
1088.0395795026516,930.4673687473164
1203.3707730335557,764.0347900517481
1174.639580794208,1202.2635753963
1626.3672984050077,2571.9684877550735
1087.6140033021554,779.2154184828273
1313.7008465063125,893.1326916518284
270.0479468247758,2019.0589851413404
1702.0976631949795,809.0250630494171
1550.6018900746628,967.7824287635227
1415.7688193815356,1537.7706987475055
806.0564374323326,1664.7408877922544
1106.1223852652406,1223.0398023219345
196.1484788520213,2625.9107885150015
1592.0092352313861,391.65578483871127
498.92566508397664,1899.3516581427525
436.7154902129434,1314.0772053649005
107.66456779923762,2130.045418632853
831.9219271676824,1147.5531397093469
118.5605941554641,2771.876787521123
861.3219327706283,1509.0566688209167
209.63100984271736,1749.2756457420267
1172.9376016883803,898.3435573049859
377.6822946331427,1338.760115931811
473.2898519007201,930.3023906844296
