Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
0.1,31613.139394419417,30572.332514357484,28057.895684161824,20787.17979783963,17370.980335756085,13901.374550824985,12264.699546587897,10425.780219436083,9463.75248282651,8663.42059047254,
10.1,15947.619172191098,15069.763609313595,13688.623400284794,10083.778226919057,8416.6818522532,6758.410314299813,5970.632190538598,5066.511741511163,4600.523325324198,4196.612419176974,
20.1,13668.745160868415,12751.29782655555,11544.474429878259,8480.317349106514,7093.283000184874,5693.1606687779395,5016.22562148487,4271.304575949578,3868.1926080277112,3533.956874464679,
30.1,12459.8840680649,11217.97209649381,10246.9451960863,7550.915687041163,6316.8011081182285,5061.9601334186955,4476.7513895012535,3794.0545004909704,3436.821341512425,3141.0026535257234,
40.1,11317.13371683738,10436.192445202249,9430.324651321725,6875.910041209054,5751.0616820639325,4620.682326892926,4080.7648449029134,3468.589703172775,3134.80796137235,2864.931214417334,
50.1,10445.913032608423,9671.828533166254,8675.58534060683,6371.8738354992,5336.717057961668,4276.812489378669,3776.667116678683,3202.585533983088,2905.5151884933966,2645.754723102501,
60.1,9938.21837109236,9037.65250319701,8120.5468286915275,5948.334434146691,4979.286561938815,3994.3563397010676,3535.7954078820967,2998.0783653072244,2707.6463458730204,2465.98665106904,
70.1,9255.280795858063,8591.896553672628,7646.042798393004,5588.413953062124,4673.9984780215145,3749.929330306342,3321.3542407762593,2809.2162108539983,2552.03008747021,2325.3477252453295,
80.1,9093.207144879934,8091.772362190804,7258.274770270294,5282.616000685354,4411.936489392989,3557.0103243260587,3137.703745312015,2652.482431406399,2408.3512696351154,2195.0429812803477,
90.1,8597.414733981495,7651.648619601447,6916.930335054294,5007.936009992919,4184.781046410023,3377.6469811809047,2974.845043577734,2532.1627507423177,2278.7473201826874,2088.232878589581,
100.1,8144.008543385265,7366.175024434741,6533.650422573722,4766.616256382485,3995.1929764716815,3209.412895671458,2834.258612015361,2406.7400395339323,2174.3253695090443,1979.2284375003044,
110.1,7929.835753348272,7042.173172259466,6231.313756507109,4553.607751483974,3803.94275247479,3066.9930570536853,2700.822725810347,2289.3684218846824,2074.5826579861628,1881.3819716034168,
120.1,7678.232320972426,6736.073404355916,5997.168321851452,4340.448408178388,3624.7831452035584,2930.806304781904,2588.299941546056,2191.200165030487,1981.188444519093,1803.7440310886298,
130.1,7339.951692841862,6501.404489229986,5739.847472449141,4162.526239365584,3492.295445673505,2806.197890301513,2477.9062394843604,2109.391017163805,1904.028452545106,1722.1348334386557,
140.1,7079.403800548987,6220.302876805856,5523.71313398723,3992.836389468986,3344.9303540007872,2701.228032524087,2387.3880976759133,2019.423700936701,1825.8754444357626,1656.1750476267064,
150.1,6999.212119828833,6022.269830233652,5258.1085831396695,3834.999049120005,3225.6749881014603,2590.350371378462,2286.2834910863903,1942.291268948612,1752.4450446246542,1590.9108832197942,
160.1,6775.182643008102,5798.914208016735,5102.640444066103,3704.4781730677682,3107.2718326999625,2498.988806389517,2213.8605813215736,1869.7117806950089,1692.0227249445036,1534.4527593880293,
170.1,6547.64536534051,5647.669412276714,4916.387698293923,3552.064125319913,2994.298323490136,2410.308865070211,2124.714133500243,1797.8581857757918,1635.9231472333981,1477.7738955502007,
180.1,6452.279878069501,5384.286343889727,4730.008463018955,3437.7546239775374,2871.244373265321,2322.9144911222324,2050.8394523242764,1743.9966922436543,1572.26871218791,1425.647759328936,
190.1,6261.2406719035935,5242.062065599946,4590.842997406363,3323.8059659632813,2777.506053562404,2234.8366770624675,1976.963417416469,1683.0875702225314,1510.3683531798083,1377.2333437672673,
200.1,5974.2894421147475,5078.338234678766,4468.616136089986,3195.382665479861,2699.052371705232,2176.111554157582,1918.5188283505256,1620.4157984392725,1467.23886133621,1334.9692863374873,
210.1,5856.815317800161,4873.92928986225,4290.646402733947,3100.872310305336,2594.661469935544,2100.152766166747,1853.0394353396382,1570.23350441306,1417.2798772437172,1290.7635579900102,
220.1,5764.034702244518,4734.502973522305,4166.823556625694,3000.901587876052,2517.3777512984275,2033.35727906418,1805.7315547219662,1528.1752137244819,1372.755011423723,1245.804204112624,
230.1,5546.371030315588,4618.835081837532,4030.234472172452,2922.071678798096,2435.561184488756,1965.634732997083,1749.3338516929969,1481.7985380197792,1331.6922672638805,1206.8980619564709,
240.1,5402.899569818924,4486.113644542124,3903.7474687385998,2833.8934712195423,2362.0260812294896,1909.5902078209456,1694.713485925672,1432.7533714255267,1295.1967741910303,1173.0229987259238,
250.1,5349.862055362833,4380.2688082964905,3782.7068999314106,2738.827404964939,2290.2190576823023,1858.9816493316305,1635.62365984989,1389.4980100806072,1256.4460063570366,1133.495985495854,
260.1,5278.011682798854,4262.986182567728,3698.3676232385865,2665.970218819229,2234.1840583394637,1806.173793471673,1593.6304893992938,1354.400606564848,1218.7619330664058,1105.1116478802185,
270.1,5061.663303269246,4122.288991739037,3601.1598710414987,2582.0871851857546,2178.3635184546824,1759.6962190549766,1545.721941754971,1316.1188253127937,1184.226066701851,1074.6188100870213,
280.1,5039.000750039234,4063.0154070549806,3480.3053044971284,2513.739515718484,2099.290580878425,1708.435382836313,1509.737105342945,1280.264729218616,1150.6406150932469,1038.0880535038327,
290.1,4874.538249569481,3932.989963062517,3404.5353113118767,2446.682838892704,2040.1092710985076,1649.7778072272047,1463.0101648427897,1244.0714761248864,1118.9057784449817,1011.0640746784521,
300.1,4796.638694181965,3892.6100815194136,3329.6588014367417,2375.510995135863,2003.4756620602636,1617.1582179595914,1439.0793064779416,1212.5854681091362,1092.8916056302132,989.6912146622909,
