Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
0.1,8955.697553100003,8715.507064764719,8628.25259286694,8403.528484108383,7846.091280070429,6681.809130257646,5995.275039133515,5152.09298783152,4702.61818314005,4323.513749925989,
10.1,4675.389270385718,4431.956874841135,4344.297450196438,4187.346878490321,3892.118380044111,3314.913395676731,2971.145482390992,2554.9645059721,2331.64224711852,2142.134811591595,
20.1,4036.2919278336913,3794.266212517494,3702.9935327100416,3558.8108228527017,3305.691609197644,2814.0574030434022,2520.554332364525,2167.288387693351,1977.6286175845362,1817.3157909720242,
30.1,3658.7217344065502,3418.6641097621027,3328.505501464388,3192.046561943951,2962.867748882038,2517.893822495354,2256.40070013824,1938.798347881026,1770.3474118143658,1626.1102596803603,
40.1,3394.5554836514234,3152.9601930781964,3064.6032738057484,2931.5883330031857,2714.2144474399142,2308.314600936805,2067.6760329505405,1777.535465552859,1623.1374045291793,1491.380380990627,
50.1,3191.943882636455,2946.6735643384627,2857.939692157343,2726.9708474872805,2522.501484369558,2145.3966670366503,1922.5544899819738,1652.0925317789954,1507.651142622547,1386.0537081018592,
60.1,3020.3809228121613,2777.747162077957,2688.4194298339103,2559.330540439504,2369.141359852259,2012.7739227715206,1804.6157312266225,1549.7953425328292,1413.978730425256,1299.6896527527756,
70.1,2875.0981512379008,2634.2927233664923,2545.3943966943393,2418.263123474116,2240.3566997771445,1901.5862514403916,1701.7482308945307,1463.3430927940065,1334.772544288496,1227.5050848659223,
80.1,2751.735328056024,2511.1659699097636,2423.2402987171513,2296.3950962229924,2125.0395817513127,1803.0006416830104,1617.256230785662,1387.8416830692076,1266.9581770147095,1164.6036046424829,
90.1,2646.401898024783,2402.1025354442686,2313.7322048189694,2190.535584034093,2023.6779706652173,1718.565346804395,1539.694076820519,1322.1949029634509,1206.9277215540155,1109.008473315534,
100.1,2546.0228946788116,2304.2409447398586,2217.550947130918,2092.0339554190987,1934.2687017853123,1641.3728040076098,1471.6721443672327,1263.5559457103623,1152.2282056904633,1059.3014164941085,
110.1,2459.4709104060153,2217.8433773016486,2127.474017567586,2008.6819555271782,1852.4619369225368,1571.2823302682204,1408.2565707312904,1210.7728243163504,1103.3633337702233,1014.8134486023737,
120.1,2377.5289219494484,2137.832316090465,2048.0896504471443,1929.6464220598166,1780.5376582140223,1509.9663471800711,1352.1595383918357,1161.728780738817,1059.6181222650728,973.7404715501655,
130.1,2307.4800611816295,2062.5204316682994,1975.142551652921,1855.2181346370858,1712.0679778924195,1450.6646409393559,1299.9866583218204,1115.8266940473754,1018.9653683066932,936.0505869776073,
140.1,2239.035899054476,1994.3157096841223,1906.4719048102056,1789.5288524392238,1649.5535738289614,1396.717923911502,1253.1214055571606,1075.9392082105937,981.13448190451,901.3075181052027,
150.1,2173.7254296153083,1931.0520239412895,1842.4854062449076,1726.8607237176793,1593.2192047124568,1347.5486353782205,1208.852980631724,1036.758515688702,947.0209206244874,869.4597004965523,
160.1,2115.7087583465554,1872.3932428493758,1785.592690512272,1669.8174876341075,1537.9114116176502,1302.5449529655539,1166.3912063443445,1000.957390429744,913.872568084062,840.2806842435574,
170.1,2061.575799221528,1816.309097469619,1728.4542688797585,1616.3564502330805,1486.4376480913872,1259.0443279450433,1127.91850936988,968.7966984733305,883.0038596552881,811.8190961319385,
180.1,2007.377392357229,1762.9204259468934,1677.7427028439693,1563.5774992044715,1438.7517307192036,1219.2368123775182,1091.4329083234636,937.4870624067211,855.5608410876453,785.1953835849371,
190.1,1953.6888441324913,1717.398468499364,1627.3215972637329,1517.3781361325841,1395.0731754818198,1179.2036697772264,1056.3396083508164,906.9695086535439,827.2862559732893,760.0555971415708,
200.1,1911.5738599046083,1669.3147160452454,1582.4927026239593,1472.1527970073391,1352.240228646036,1143.8739294438726,1026.2613816839798,879.4930387834904,802.7962308327927,736.9897414229201,
210.1,1869.2345133869198,1628.5597622066712,1537.4918924040333,1430.0030978434029,1313.3448150204465,1111.4265054415528,993.9200455097714,852.8463377553113,778.7458976158096,715.4402716786147,
220.1,1828.8247127635195,1583.773794182751,1498.8288944271665,1388.6886047163935,1274.948750836759,1076.6322239263425,964.5066669546168,828.5825487214196,755.6408025690964,694.0746797391081,
230.1,1787.3702200141502,1543.9994951838473,1458.4766756620434,1349.8462455219628,1239.696952663778,1047.6634457067885,938.3889288626638,804.7207893921534,734.2809908556154,674.4482887608386,
240.1,1751.638852579103,1506.2422525575253,1421.8048628053239,1313.4070983219558,1204.3220396453842,1018.7333810971026,911.4812439125812,782.353663096245,713.7359367004956,655.4654742585691,
250.1,1713.0073259126434,1472.0433804979864,1385.5831139191644,1280.4309524566643,1171.851749439931,991.3245053362565,885.6843581907631,761.2576707165033,693.6577050012284,638.3680946413128,
260.1,1680.9134278014265,1439.5967118073524,1350.445978503837,1246.2662619436064,1141.7524155356327,965.8450627218616,862.9071918248777,740.4998627422965,675.8227665810819,620.894064316259,
270.1,1648.6339955580863,1405.004665249803,1319.9095455787462,1213.7228465142612,1111.099715973749,939.1341028241935,840.6783889166594,721.5661170230536,657.8776584311753,604.6260982710887,
280.1,1616.12125302826,1373.882254941741,1285.8229924443299,1184.0207930261183,1083.1292106516978,915.4688375296186,818.7563740115086,702.6142116877054,641.3831329479558,588.7841238762967,
290.1,1586.8992627425016,1347.3839660564984,1257.99657191579,1155.006797142804,1056.556720657613,890.3545777488329,797.4024516895314,684.8999627980307,624.7757787954948,574.2645430967704,
300.1,1556.6670342724833,1318.351434840982,1229.9425684261523,1127.8564086250014,1031.9878735070538,870.0360755270802,779.1644339847963,667.8699181282587,608.701714725309,559.5073987153472,
310.1,1530.537324711682,1288.3868579443697,1202.713642506711,1099.143274837126,1005.7842899628209,849.3169655535582,759.2520875513939,651.3023266485957,594.0703770410561,546.5617258340193,
320.1,1501.16891257257,1262.3297585510104,1178.731588896988,1075.876481933739,982.786344495278,828.6497799618943,740.8121389969048,636.1455981560656,580.2298419904529,533.1944334938244,
330.1,1474.1523889461653,1237.6930490139284,1151.7472020474256,1051.9714750795856,959.482407996953,809.3918704717062,723.0850154276604,621.4199734384636,566.8238236937125,520.5128608202574,
340.1,1450.1003204705894,1214.5621606699403,1127.9927584139116,1027.8940609554797,938.1554218443988,790.9990090967361,707.5895068195381,606.540844856387,553.3230599176451,508.6605024627667,
350.1,1428.7648896691314,1191.346775550698,1104.6392072044212,1005.4056694973596,916.312254199139,773.1470056781241,691.1124010592138,593.6860638273896,540.9259904920865,497.03013238558134,
360.1,1408.5240294605778,1167.740098948434,1082.2717003902276,982.947732874307,895.8067424833372,755.9596826958615,675.7474123358817,579.7224752429222,528.2810378358397,485.88283001818786,
370.1,1384.4370105788325,1147.282571868609,1061.199269022118,962.6140990875413,878.0079968701759,739.1427689272134,660.9642548715458,567.4903095035755,517.5693163840075,475.04366811186964,
380.1,1362.99861913367,1126.6061511091318,1040.8430530182266,942.2542117381786,859.5435295933124,722.4413827331473,647.1739516467283,555.5593081088407,505.4037055391403,465.0979192714536,
390.1,1341.5969336728626,1105.6615792679142,1022.7370525852135,923.2211961353102,839.6594237113995,709.2541576930835,633.9861862313048,543.1238068228915,494.7631701596177,455.43603721756864,
400.1,1324.8600705448298,1087.7122185682963,1002.5519771253147,905.7860830810886,826.2563986605588,693.3937702515269,620.0779148338424,531.436772189529,484.9874861771295,445.7541657111543,
410.1,1305.0228380262924,1067.6268849378807,984.5120623553801,888.7050683651505,806.650104237418,679.399419201154,608.3778904327376,521.7345404071813,475.2339120342769,436.74141233853044,
420.1,1288.2278113718355,1049.0579582752932,968.2105629292863,871.938645580966,792.3829406365946,666.4054605487327,595.5380380269299,510.75465177580026,465.55435979817923,427.7118134453157,
430.1,1270.0535925686727,1034.015242548263,949.1340937193509,854.4196550221767,776.7589200341716,653.0168998428633,584.1534082174294,501.30757229410256,457.3883878236699,419.7412890406337,
440.1,1254.0981562190943,1016.7313300585361,932.1883787251711,838.945283615106,761.7174415177872,640.6041881816719,571.9099943983292,491.37522360435804,448.27585183992045,411.5225216162841,
450.1,1239.4067275234793,1002.4399341088136,919.4320881059364,822.0038317180058,748.2722050165354,628.3275825675215,562.3160556995308,482.38506450922495,439.33602968437447,403.3163236418702,
460.1,1220.083730563894,984.8587425603913,904.2064948065333,808.8083927983664,734.3250892550457,617.7597412551689,552.4047130340568,472.7853824593626,431.462502862648,396.73065875673507,
470.1,1205.9481709505042,970.3619317052265,889.940607406046,794.601796967867,720.9367027525141,606.3532471299427,541.4824457113997,464.2598286513627,424.09242876639297,389.1844653834573,
480.1,1193.255764944969,956.7635573682476,875.724512850925,781.5422520097029,707.9077842132796,595.5805995740798,532.0120416941792,456.34970367195706,416.3720162467606,381.80822826140195,
490.1,1179.5238258162335,944.2409918757934,862.1850782200245,769.979560932706,696.6683693241396,585.265878880657,522.5332594484568,448.6333007336001,409.0850277782904,375.7581540165901,
500.1,1163.797441157352,930.4584499562782,848.4191995170489,755.3190536615887,685.6901935349008,575.0622943637643,513.477713828582,441.76411387747663,401.4803331127898,369.43848477874593,
510.1,1154.5688819536706,917.6376561798797,836.5162263995174,744.6308687537577,673.7177783454708,566.7079015346533,505.6290948276668,433.631592037444,395.1739021286361,363.539859957879,
520.1,1139.1401460594202,906.4334041335943,824.7109199116185,733.7100368550125,662.5210645174129,557.4060577925992,497.7345136175094,426.78537494949944,389.3456448368374,357.2954746539357,
530.1,1126.0002758230687,895.3497168043388,813.2679268327506,722.1687843313923,653.1188684494911,547.8498545480716,489.9245600409899,420.0099098794177,383.21527071224597,351.35011227874725,
540.1,1115.1340831313607,883.3667250132135,802.4267842330893,711.220845343644,643.349026917559,539.474117882533,481.7969166093093,413.20406896319054,376.91180101228844,346.108472935761,
550.1,1104.5422117651804,871.5291416541575,790.8333203784271,700.162037031274,633.3904365329886,531.2040131824835,474.07755876286785,407.20569222301145,371.4398065688791,341.2875308806943,
560.1,1092.8202381639494,861.3278980700685,780.598858883759,691.2269050212685,624.7270845637081,523.5120503628466,467.9786832223875,401.23476833843114,365.7438309570827,335.81626136169916,
570.1,1086.3449756249624,852.4968222651534,769.8771110593876,681.3267782709146,614.7642626104507,516.0018571511001,460.8503733451024,394.6922201137177,360.17096275461336,330.5597043102901,
580.1,1075.2951770039376,844.154733559063,761.3854713350437,672.0152775072537,607.2572212525334,508.57444757842916,454.31182621234575,390.1046946772586,355.15030206022175,326.09811109098416,
590.1,1068.3925561471317,833.0058468696279,752.6519255862868,663.1524699044631,599.4016771658343,502.32663488671193,448.6184917805496,384.39850821654187,350.0736662112373,322.098505448096,
600.1,1055.5268974660041,825.069319667702,744.2914125916029,654.4408844423677,590.6746557689576,495.75765160451976,442.3160176904998,379.4516382362136,345.3757496096815,317.7114362866943,
610.1,1048.2153156716722,816.352495009702,735.7200695925686,648.0526931284551,583.2283352855075,489.2834743756812,437.1836023366507,374.1110080333513,341.35612367723417,313.138179547133,
620.1,1039.3365333870374,807.3113842067058,728.7065227359874,640.110315073355,576.7404460934883,483.6236848578657,431.39814873741915,369.7440933360422,337.56899253807774,309.66880244596746,
