Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
0.1,9001.58171307225,8323.74024563646,6621.213486875987,4837.338017867473,4092.2318132077985,3317.476626776193,2942.1454355597357,2516.7628302256926,2298.237108404948,2111.895909764922,
10.1,4722.308436676845,4266.898133149799,3376.4880425008128,2470.026922897388,2086.8653390232294,1690.436499245798,1501.1471618673063,1282.2666899308258,1170.4402733085567,1076.0506883659618,
20.1,4080.9978347263805,3655.6952413612457,2898.443125647026,2114.222333120473,1784.888649570531,1447.7116427492556,1284.2709788320783,1100.2314340560658,1003.3221484390347,921.6122423825027,
30.1,3709.49257236902,3297.1383960147136,2612.34873720854,1907.0349388998527,1610.0178141356848,1305.9373457787824,1156.761374410059,991.0646503992502,904.6096772852546,831.6930210425073,
40.1,3440.6357327690885,3046.6375469464547,2408.2579809006434,1760.3042818494876,1487.421680739573,1204.6743235064916,1068.4138059621605,914.106145219922,834.6445903717035,766.6667953497232,
50.1,3235.355155909069,2852.8197269626307,2254.376340391277,1647.408336842657,1388.3388491975727,1126.0298874675766,998.7435601271412,855.1694276120685,779.8073139141385,716.947215530489,
60.1,3065.8981654791723,2689.142798321954,2127.6376766918343,1553.335665493611,1310.7771151018194,1062.2292212452478,941.7725044640442,806.7702168056271,734.9668280168202,676.9214742763054,
70.1,2919.7458377839494,2559.6806356733305,2018.7925567317363,1471.904627308982,1242.9961053369798,1008.2750679370106,893.873667123153,765.5977145617557,697.7393908423112,641.2955108875033,
80.1,2795.5289143774057,2440.657717383503,1922.061275582571,1405.0803995527997,1186.380023842805,961.2479512723773,853.0618360174186,729.2410737641442,665.3720566280956,611.5951078812673,
90.1,2691.100617228984,2335.1774137654024,1842.2275915471084,1345.106324277528,1135.5731741463358,919.4181290674924,816.5619934213287,698.2395291294719,636.91716841074,585.5136763035097,
100.1,2589.848133518144,2243.063961282116,1769.5066777419784,1290.5231912784825,1090.0536806517596,883.473845964719,783.1817768126417,670.1355363726842,611.2053882465327,561.8888361935498,
110.1,2502.981115568302,2159.8112316067313,1703.324824414348,1241.3207632907543,1049.6954531619083,849.0465418889684,753.7279834262092,645.3268318996196,587.8616290708322,540.6542279767883,
120.1,2424.423378763797,2084.4834876798245,1640.8252689174137,1195.841731731927,1011.4701969697833,818.9950309331872,727.3073637406842,622.1451623015885,567.3773104041811,521.5723897901814,
130.1,2347.5737106573274,2015.15203776704,1586.1632683230698,1155.928514742521,976.993521798552,791.0144328935262,702.0928935472557,600.5628312103461,548.388691065633,503.8428262100609,
140.1,2282.6242006704647,1952.4524430215845,1532.4220571032515,1119.1431350150651,944.7270999096633,765.7871016006486,680.0834918619066,580.8087865574154,530.337332951791,486.92747296451824,
150.1,2217.9876663402074,1892.5964714217037,1487.7648919023748,1084.4338949978535,915.5730472069927,741.8908524287746,657.7657101227456,563.1384133447568,513.4987652769769,472.2171885124758,
160.1,2162.251210253697,1834.276788414049,1443.7824335330458,1052.006585937145,887.116742340516,718.8079304900094,639.1568702567831,545.7327897292106,498.3692839783872,458.67907490027676,
170.1,2106.1464082168395,1782.5860318063365,1400.6574960302542,1021.1205199628449,862.7401513221675,698.6427708328004,620.4995105567147,530.9054540268077,484.11501514403756,444.4289932514955,
180.1,2054.736993189203,1733.960102741625,1361.8516726690418,994.4348601296053,838.9343112561279,678.5654862881896,603.1585342231903,515.9401076263003,470.4489392270885,433.01810991744463,
190.1,2007.7301628363084,1687.7270027277962,1327.579748278518,968.9575125872902,815.4460647245269,660.5430640279417,586.7083023427438,501.77298129501054,457.527572400718,420.80145439986575,
200.1,1959.575486293517,1646.6687950667783,1290.025009391186,943.2612312152119,794.7092240738524,643.9448199656614,571.7198341160026,488.2525720452216,444.7014259861595,410.03871850775255,
210.1,1914.9364895410508,1602.026228401924,1261.1262781950625,917.2318290441684,774.8658330341628,627.580718351652,555.939192778373,475.9172835387537,434.1708239273572,399.628183080971,
220.1,1876.1569262348485,1563.1284448685183,1229.804445045078,895.1710735855671,755.1425186459674,611.3882662937078,542.1429161773349,464.04256457995746,423.5353489229982,389.27329809137814,
230.1,1835.6720247535384,1528.9008437863483,1199.7052787581179,872.589931211901,737.6513270534819,597.2885019965522,530.0525065571761,453.1263016994578,413.48211143676536,379.8191976013665,
240.1,1797.8762611859543,1494.168731245241,1173.7869100471908,852.8490339999292,721.230264621449,583.055411599762,517.8160322041499,442.74860495979993,403.4194911119118,370.9230106685165,
250.1,1767.6054734641934,1458.0830872775114,1144.7111154697945,832.9451432017902,703.5529513037637,569.5234052541897,505.22324498825736,432.49383718904994,394.4253126173108,362.0732637781855,
260.1,1731.7826434220237,1428.3033534435858,1119.6865028679572,816.7651211489817,688.4717941691891,557.5370137222042,493.9340319917402,423.2055790706791,386.123114979287,354.3379549501609,
270.1,1696.4511735725846,1396.7980386363774,1097.2965864836692,797.9075805892352,672.6511241917092,545.2488798865436,483.8277739906459,413.6072740275786,377.2594189504382,347.03695869838657,
280.1,1667.2358981792236,1370.0405245738712,1072.7491544453571,781.8614214254909,659.7449894464262,534.5286741368377,473.4472523839385,405.12903906872657,369.5488561386545,339.40735641332293,
290.1,1639.336934985391,1341.177861386426,1049.260825110144,765.7534482542876,645.6851456696239,523.0014249874388,463.39062710076615,397.03358958599205,361.6124626690848,332.52503963050793,
300.1,1610.848583435726,1315.8947493252986,1030.197239178595,749.1275009130952,631.918765061849,512.8384813631606,454.3114437542303,388.8846733362808,353.9562594081261,325.4605393778406,
310.1,1583.1886598547785,1288.0217015626806,1010.4353486166431,734.2349952444729,619.7969188483283,502.35490408619535,444.9054791622905,381.09839490980806,347.4952094326369,319.3275510958132,
320.1,1556.327213983782,1264.8828824984241,988.7055170703055,720.323181383626,608.8894605491566,492.97108363934274,437.4620903393005,373.5728494025375,340.6952878996165,313.4218225482915,
330.1,1532.745377138152,1241.1204002548448,971.7458139921191,707.8770960332088,596.8857551242503,483.37377294843844,428.5958934566728,365.51459218523826,334.1029338447118,307.140495334375,
340.1,1511.9842333242402,1218.9028357894451,954.2758472495001,694.1663250723939,585.0460969893077,474.08019677945634,421.08386648871766,360.6487155168004,328.2827613221189,301.7093528768151,
350.1,1486.4042322315602,1198.6631343457814,938.1934951010097,681.7991006792345,574.9304961193845,465.4520880151947,413.3329128254029,353.33470929174894,322.18415545618046,296.0546710379324,
360.1,1466.8768994017717,1177.222046718221,920.1730980146177,669.5694482860476,565.3684001010856,457.61258313020295,405.9594134648499,347.5378290834232,316.61894045933246,291.3681880380296,
370.1,1445.3260978216326,1158.619443234997,906.3088185972902,657.9789112027116,555.2393070380023,450.27823317401896,399.0716303521758,341.1779936714633,311.12741512330354,285.6364597955758,
380.1,1425.205611957213,1138.0929010380214,890.0004056235057,648.0509693587998,546.2942998919281,441.6789661286196,392.2286766103575,334.7663379250977,305.80396959419335,280.97648031140955,
390.1,1406.3350460272432,1119.935007601738,874.7768457804525,637.4639523771807,537.7616310184496,435.94745428651606,386.43302469083835,330.05996915607864,300.7262861438481,276.50121487950463,
400.1,1384.1364312966432,1103.6590870632938,861.8397021020531,626.2861082482614,528.5831747108682,427.7896278549727,379.71401403020644,324.88230473144614,295.44424962335034,271.9652700668962,
410.1,1366.2123862214385,1088.060528331645,847.63738309385,617.6388330380931,521.697897639838,422.10221784562935,373.8733258103278,319.7681210222002,291.2766889205206,268.03512289501964,
420.1,1348.7387537774275,1072.1364026770468,836.4640060036961,607.8748038101755,512.1644519636195,415.4341036025731,368.02790149252274,314.84012225177713,286.8077221665791,264.1726701904873,
430.1,1334.5962255055258,1057.3719959149303,822.672938867978,598.4511389507844,505.13652689858867,408.077569634777,362.36277505331105,309.89390546482787,282.57117617609305,259.50817393363894,
