Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
820.1,925.1190867169526,680.7765083367995,602.3101534004019,523.4479534177091,484.73475280609085,440.9603947333083,416.2250481466592,385.47911341403045,366.84883268619274,347.48868345651175,
830.1,921.2322709562385,678.3653849477364,598.6095961614275,519.6404307210818,482.35505173724556,437.678963641302,414.93309622494235,383.29480510059926,363.16729102942986,344.4528209501223,
840.1,919.7917188158359,674.873705505574,596.5244482593262,518.8152583582255,479.12255877559954,435.67765029548804,411.3059066570772,380.0996120146654,361.2358779179133,343.30945184604667,
850.1,912.4317469340722,672.9909573024329,594.2901008233553,516.215799924489,477.5604603579326,433.8604467963553,409.63169218468437,378.7964972873548,359.9094567644199,341.697118850038,
860.1,910.0166617311957,673.8838404203133,592.2933288223416,513.7810038503712,476.25993758733006,432.33969066181476,407.4182561882538,377.6068791900298,357.22301953958385,339.5599654625645,
870.1,911.8089095455491,670.250121411907,589.0850153973125,511.79130012764114,473.47614400254787,430.26623400147565,405.85496427286574,375.2838625274404,355.6856475814208,338.0727350061802,
880.1,910.1486187220748,667.5962482963183,589.5539064276578,509.93800589789225,472.18019101328167,428.6156588459887,404.33754564593545,373.3213360347877,355.4443212305059,335.8608792668719,
890.1,906.9989467608817,664.2543853894297,588.3329563237206,509.0875249996225,471.15456645935853,427.7229790970215,403.25857985956605,372.7239517475337,352.1855575427059,334.2405827126302,
900.1,909.3532844616155,666.996533516933,587.3962292252722,508.0655627260738,470.2324010134052,426.6042822005406,401.6828902158515,370.6040736640074,351.4112085002362,333.4469495587356,
910.1,905.3569530305361,665.0890063268693,585.1019316647606,506.19104608200877,469.2074707611141,425.4504936073853,401.5143612712634,369.7910285906987,351.24536017554385,332.40520492802665,
920.1,906.0444750201212,663.7034007893101,586.5632228155574,505.9449729411496,467.7690091730555,424.3303424911604,400.61314730287177,369.4148103052055,349.1151466043058,331.5742948497559,
930.1,904.1079295094581,661.3866722234116,584.8083669582561,504.8784930090769,467.49255564554096,424.3989615710447,400.4386662720848,369.6355074105611,349.78477187208404,330.6259143297853,
940.1,905.4563647028535,662.0982207847168,584.295637230481,505.52851202188555,466.7559898098497,422.79644440342497,399.4418393705947,368.2518114010438,348.4731246917344,330.50621214510664,
950.1,902.8734764475413,662.2959237789007,583.3749988135337,503.962662247524,466.311814269497,423.14429673629655,398.3797602675169,368.05791754796064,348.5691154182393,330.0111003846307,
960.1,904.5775548235418,660.9953055744428,583.633538728641,505.2442404460969,467.65072250618243,423.9734904691373,398.6689884861391,367.32494129765405,348.4590243148906,329.88898530527865,
970.1,900.807736972711,660.4324615178415,581.689780697204,506.00573723400953,466.51960813755835,422.71811072480756,398.1663721519535,367.03581652517323,348.27794103794815,329.39384632957297,
980.1,903.704533492508,660.1931780726655,582.9868449195931,505.76509601344907,467.3118772192639,423.1981026872754,399.7723318350185,368.19001276411404,348.99013820898824,330.0607931527561,
990.1,906.6515084603487,664.225998068047,583.1129757826983,505.35417266478885,468.024035482287,423.88935522973645,399.15023648875945,367.45566662599174,349.1538693368641,330.0894871686559,
